"Name","ID","AllNames","Type","CST","N","CSTt","Nt","RA_ICRS","DE_ICRS","GLON","GLAT","r50","rc","rt","rtot","r50pc","rcpc","rtpc","rtotpc","pmRA","s_pmRA","e_pmRA","pmDE","s_pmDE","e_pmDE","Plx","s_Plx","e_Plx","dist16","dist50","dist84","Ndist","globalPlx","X","Y","Z","RV","s_RV","e_RV","n_RV","CMDCl2.5","CMDCl16","CMDCl50","CMDCl84","CMDCl97.5","CMDClHuman","logAge16","logAge50","logAge84","AV16","AV50","AV84","diffAV16","diffAV50","diffAV84","MOD16","MOD50","MOD84","r50J","rJ","r50Jpc","rJpc","probJ","NJ","MassJ","e_MassJ","MassTot","e_MassTot","minClSize","isMerged","isGMMMemb","NXmatches","XmatchType","Note"
"PHOC_6",5124,"PHOC_6","o",8.0217587,61,10.25511437,51,280.58059,-7.23579,25.45562,-1.279,0.05906,0.14067,0.14067,0.60042,2.43424,5.79764,5.79764,24.7476,0.93407,0.10191,0.01427,-2.82639,0.12925,0.0181,0.37866,0.0262,0.00367,2335.64664,2361.48788,2387.90732,61,0,-5990.41473,1014.74057,-37.37503,14.15123,36.08427,10.87982,11,0.0249,0.08101,0.30294,0.44345,0.71091,"TP?",8.26327,8.46931,8.70342,1.648,1.85091,2.12762,1.409,1.76154,2.24839,11.76186,11.91259,12.07886,0.06315,0.23108,2.60259,9.52408,1.0,55.0,584.42261,44.64876,521.91104,82.58537,40,0,0,1,"1:1","nan"
"PHOC_7",5125,"PHOC_7","o",5.2630604,34,6.36210152,29,285.77709,14.62617,47.28049,4.089,0.08721,0.17323,0.17323,0.36346,2.84472,5.65072,5.65072,11.85604,-0.3583,0.0831,0.01543,-3.1361,0.11091,0.0206,0.50158,0.04049,0.00752,1851.36685,1868.94425,1886.85863,34,0,-6856.95269,1369.586,150.83652,11.1301,5.09741,2.5487,4,0.9319,0.9858,0.99239,0.99999,0.99999,"TP",8.11852,8.33013,8.53799,1.623,1.86152,2.04318,0.1997,0.67302,0.89979,11.19096,11.38006,11.52074,0.08774,0.22652,2.86197,7.38907,1.0,31.0,205.53165,35.70855,202.13783,39.24117,10,0,0,1,"1:1","nan"
"PHOC_9",5126,"PHOC_9","o",6.00241164,107,8.05972417,78,79.58694,41.93519,166.08982,2.473,0.07804,0.08514,0.26888,0.8062,5.86057,6.3934,20.19193,60.54675,0.05866,0.14236,0.01612,-0.48359,0.09088,0.01029,0.19206,0.04132,0.00468,4229.91307,4302.70724,4378.05077,107,0,-12294.11977,1033.41318,217.11904,"nan","nan","nan",0,0.5592,0.8571,0.91916,0.99475,0.99826,"nan",7.38359,7.58285,7.78808,1.777,2.007,2.18365,1.651,1.99468,2.39986,12.97875,13.11735,13.27324,0.07323,0.22233,5.49958,16.69623,1.0,74.0,706.45742,88.05996,965.72586,122.01331,80,0,0,1,"1:1","nan"
"PHOC_10",5127,"PHOC_10","o",8.02338279,26,8.02338279,26,266.64744,-30.35309,358.89935,-0.9169,0.08115,0.14756,0.21674,0.21674,1.75206,3.18614,4.67979,4.67979,-0.20321,0.11021,0.02161,-1.61579,0.12057,0.02365,0.76719,0.02199,0.00431,1230.12272,1237.10072,1244.15835,26,0,-6885.31401,-23.76125,-2.16174,43.26883,1.33395,0.94325,2,0.9456,0.9847,0.99104,0.99974,0.99995,"nan",7.45132,7.67321,7.85734,2.397,2.5612,2.74474,0.5385,0.90567,1.27592,10.34099,10.46121,10.61214,0.08115,0.31198,1.75206,6.73614,1.0,26.0,160.50786,37.06161,160.50786,37.06161,20,0,0,1,"1:1","nan"
"PHOC_11",5128,"HXHWL_40,PHOC_11","o",10.49430592,91,11.16558307,83,303.36024,32.12181,70.42133,-1.233,0.03361,0.0196,0.19881,0.41741,1.15512,0.67363,6.83354,14.34774,-3.82303,0.09943,0.01091,-5.30004,0.12433,0.01365,0.47947,0.05731,0.00629,1954.85281,1969.42194,1984.20985,85,0,-7462.28031,1855.12415,-23.27089,48.78334,42.89903,30.33419,2,0.8465,0.9368,0.95636,0.99735,0.99911,"nan",8.06571,8.22431,8.46416,3.862,4.06806,4.24971,2.479,2.72587,3.02417,11.3571,11.46101,11.61445,0.03678,0.35712,1.26407,12.27529,1.0,90.0,784.3852,80.59211,784.29859,81.00236,80,0,0,2,"1:m","nan"
"PHOC_14",5129,"PHOC_14","o",9.19090607,50,9.87064609,48,295.91469,24.43941,60.44789,0.3225,0.07145,0.07124,0.26222,0.41035,2.75325,2.74518,10.10404,15.81217,-3.51935,0.07181,0.01036,-6.58125,0.09371,0.01353,0.41815,0.01989,0.00287,2188.13503,2207.74763,2227.715,47,0,-7033.06654,1920.50476,30.44211,105.14272,14.37231,10.16276,2,0.9909,0.998,0.99892,0.99999,1.0,"nan",6.96895,7.14759,7.29832,3.352,3.50841,3.70322,1.261,1.62345,2.08114,11.58584,11.70545,11.86299,0.07145,0.27564,2.75325,10.62131,1.0,48.0,560.61531,58.24853,584.30937,48.06263,40,0,0,1,"1:1","nan"
"PHOC_16",5131,"PHOC_16","o",15.38280127,119,15.38116461,117,111.05044,-20.20839,234.56575,-2.208,0.0602,0.05525,0.23513,0.28299,2.86235,2.62717,11.18053,13.45653,-2.72193,0.08499,0.00786,3.10848,0.08621,0.00797,0.32681,0.04575,0.00423,2703.77804,2724.45812,2745.45699,119,0,-9700.62109,-2218.18871,-80.10737,"nan","nan","nan",0,0.9912,0.9978,0.99874,0.99995,1.0,"TP",7.83646,8.07571,8.29076,0.7681,1.0174,1.18148,0.7171,1.14582,1.5421,11.9762,12.12094,12.2957,0.06083,0.27984,2.89267,13.30688,1.0,118.0,573.41761,77.5902,573.11442,78.95799,80,0,0,1,"1:1","nan"
"PHOC_17",5132,"PHOC_17,UFMG_76","o",12.07991241,64,12.07991241,64,261.17491,-34.70469,352.74678,0.6149,0.06071,0.07311,0.19645,0.19645,1.67614,2.01851,5.42373,5.42373,-1.25054,0.12578,0.01572,-3.12509,0.12111,0.01514,0.59224,0.03423,0.00428,1572.09237,1581.82871,1591.6864,61,0,-6552.8549,-199.70321,33.75935,28.13249,84.29859,48.66981,3,0.9529,0.9869,0.99337,0.99994,0.99998,"nan",6.63947,6.8062,6.96372,5.215,5.3787,5.59278,1.589,1.94607,2.46698,10.89309,11.05323,11.19686,0.06071,0.47572,1.67614,13.13401,1.0,64.0,1308.79477,169.30206,1308.79477,169.30206,40,0,0,2,"1:m","nan"
"PHOC_18",5133,"PHOC_18,UFMG_86","o",12.22886527,79,12.32810493,78,261.59731,-37.74707,350.41761,-1.372,0.09889,0.09869,0.36268,0.3995,3.67357,3.66612,13.47265,14.84049,0.56974,0.10176,0.01152,-0.97972,0.07323,0.00829,0.4406,0.03458,0.00392,2111.33047,2128.34815,2145.64239,79,0,-6024.06087,-354.1973,-35.53198,-19.50644,41.78584,20.89292,4,0.9424,0.9835,0.99074,0.99996,0.99996,"nan",7.54742,7.69026,7.89547,3.253,3.4108,3.61227,0.9058,1.31755,1.69274,11.50621,11.63567,11.77871,0.09501,0.28934,3.52941,10.74811,1.0,75.0,843.57276,92.10984,870.39068,106.26869,40,0,0,2,"1:m","nan"
"PHOC_19",5134,"PHOC_19","o",19.09394734,199,21.55092815,181,246.29788,-49.73998,334.20331,-0.3068,0.05067,0.04078,0.22076,0.67152,2.20592,1.77546,9.6115,29.23778,-1.40406,0.10825,0.00805,-3.11615,0.08679,0.00645,0.36176,0.04817,0.00358,2477.77611,2494.51204,2511.4756,196,0,-5876.12935,-1085.54593,1.6941,-36.38398,20.25511,8.26911,6,0.911,0.9631,0.97594,0.99774,0.99962,"TP",7.41934,7.61429,7.81501,2.817,2.99378,3.15898,1.903,2.23794,2.54261,11.85552,11.98473,12.1331,0.05173,0.32221,2.25226,14.02823,1.0,184.0,1905.10704,166.45859,2080.54535,186.21803,80,0,0,1,"1:1","nan"
"PHOC_21",5135,"PHOC_21","o",6.89509124,37,6.89509124,37,121.74173,-21.08775,240.34675,6.008,0.17399,0.27253,0.49214,0.49214,5.81137,9.10257,16.43819,16.43819,-1.4913,0.08363,0.01375,0.75154,0.10729,0.01764,0.48388,0.02322,0.00382,1898.71513,1913.71211,1928.94789,37,0,-9063.06674,-1653.94766,223.51766,44.73509,2.51611,1.12524,5,0.9848,0.9969,0.99853,0.99999,0.99999,"TP",8.30634,8.57751,8.79222,0.00131,0.10558,0.16928,0.00028,0.28167,0.43829,11.25886,11.44805,11.70594,0.10079,0.17449,3.36631,5.82809,1.0,19.0,58.03118,18.29325,138.08074,25.81379,20,0,0,1,"1:1","nan"
"PHOC_22",5136,"PHOC_22","o",11.62387185,68,11.62387185,68,144.01274,-56.58333,278.38936,-3.328,0.0864,0.08225,0.32819,0.32819,3.78264,3.60071,14.36823,14.36823,-5.55877,0.09608,0.01165,5.24018,0.09984,0.01211,0.36849,0.03535,0.00429,2486.25432,2508.42305,2530.99066,67,0,-7756.98951,-2477.39592,-125.76882,16.09857,0.86245,0.60985,2,0.642,0.9047,0.94482,0.99902,0.99902,"nan",8.57881,8.75107,8.91155,1.47,1.6394,1.8361,1.306,1.69263,2.07623,11.83513,11.95938,12.12553,0.08548,0.22642,3.74223,9.91263,1.0,64.0,366.94938,63.16531,346.75027,67.11142,40,0,0,1,"1:1","nan"
"PHOC_24",5137,"PHOC_24","o",9.43138899,44,9.98932898,42,97.40427,7.99138,203.33634,-1.169,0.10716,0.12493,0.35365,0.53742,3.04115,3.54545,10.03657,15.25217,0.73682,0.10134,0.01564,-3.04055,0.08606,0.01328,0.56059,0.04482,0.00692,1614.78046,1626.02153,1637.42021,44,0,-9614.74882,-643.9771,-8.54234,11.92838,9.23711,5.33305,3,0.9593,0.9903,0.99412,0.99985,0.99994,"nan",8.11978,8.33055,8.55822,0.5293,0.75845,0.9248,0.9063,1.33712,1.68598,10.90804,11.09195,11.24915,0.10645,0.32734,3.02093,9.28996,1.0,41.0,209.53641,18.56803,222.42688,20.60237,10,0,0,1,"1:1","nan"
"PHOC_25",5138,"PHOC_25","o",3.30619673,38,6.20297933,17,95.26824,7.33579,202.93017,-3.347,0.02813,0.02911,0.10056,0.58327,0.8862,0.91721,3.1685,18.37879,-0.60374,0.12161,0.02949,-2.59312,0.12926,0.03135,0.49527,0.03572,0.00866,1791.69701,1805.31394,1819.13944,38,0,-9782.06057,-702.16492,-80.36003,5.81788,10.11496,5.83987,3,0.00746,0.01447,0.37148,0.60725,0.9089,"TP",8.75245,8.92168,9.13309,0.3016,0.48253,0.62838,0.2384,0.67314,0.91903,11.15869,11.29045,11.50946,0.08819,0.25158,2.77885,7.92701,1.0,29.0,125.4927,29.76081,148.1515,37.21551,20,0,0,1,"1:1","nan"
"PHOC_26",5139,"HXHWL_50,PHOC_26","o",10.79525337,53,10.79525337,53,96.07399,7.50274,203.15614,-2.563,0.07301,0.09496,0.226,0.226,2.3956,3.11605,7.41595,7.41595,-0.92734,0.07191,0.00988,-0.2802,0.07368,0.01012,0.47501,0.05315,0.0073,1862.99352,1880.08439,1897.49174,53,0,-9849.07314,-738.57965,-58.84788,46.48954,0.46482,0.32868,2,0.9965,0.9997,0.9999,1.0,1.0,"TP",8.47731,8.64011,8.8774,0.317,0.4782,0.63868,0.1264,0.44627,0.69517,11.20444,11.35474,11.54287,0.07301,0.30197,2.3956,9.90887,1.0,53.0,239.51153,36.20982,239.51153,36.20982,40,0,0,2,"1:m","nan"
"PHOC_27",5140,"OC_0511,PHOC_27","o",11.06602762,70,11.23976034,69,135.93494,-53.84932,273.19792,-4.685,0.05804,0.03426,0.33902,0.38062,3.08839,1.82295,18.03978,20.25343,-4.33699,0.05452,0.00656,4.73931,0.07694,0.00926,0.29644,0.025,0.00301,3022.22714,3048.75474,3075.75216,70,0,-7953.10677,-3033.83828,-228.629,54.76406,6.86699,2.17153,1,0.953,0.9866,0.99158,0.99986,0.99988,"nan",7.96947,8.17532,8.36524,0.9581,1.15624,1.34116,1.058,1.46118,1.84784,12.25206,12.45398,12.62013,0.05341,0.2103,2.84176,11.19053,1.0,64.0,475.79739,34.99905,317.29905,93.70955,40,0,0,2,"1:m","nan"
"PHOC_29",5141,"PHOC_29","o",11.83254787,55,11.83254787,55,120.70689,-28.55486,246.18201,1.239,0.04415,0.03327,0.20388,0.20388,2.03764,1.53538,9.40897,9.40897,-3.07083,0.07413,0.01,2.54297,0.08262,0.01114,0.33345,0.03247,0.00438,2613.51358,2644.15402,2675.52143,55,0,-9189.37143,-2418.39251,80.71286,"nan","nan","nan",0,0.9379,0.98,0.98846,0.99919,0.9999,"nan",7.98952,8.29396,8.46141,0.7576,0.95674,1.16309,0.7485,1.17492,1.5685,11.94531,12.12957,12.26908,0.04415,0.22502,2.03764,10.38446,1.0,55.0,300.01712,46.38384,300.01712,46.38384,40,0,0,1,"1:1","nan"
"PHOC_30",5142,"PHOC_30","o",9.49679387,83,11.2083524,65,144.71502,-51.22409,275.12252,0.9413,0.10416,0.19832,0.27403,0.60509,3.16715,6.03001,8.33189,18.39874,-6.25029,0.10228,0.01269,5.10308,0.09337,0.01158,0.53127,0.04563,0.00566,1732.41067,1742.09575,1751.88971,79,0,-7966.37888,-1734.90394,49.01779,"nan","nan","nan",0,0.8061,0.9439,0.96629,0.99622,0.99823,"nan",7.7741,8.00858,8.20063,1.354,1.55772,1.77511,1.954,2.35017,2.61631,11.02803,11.18682,11.32144,0.11101,0.30256,3.37541,9.19937,1.0,67.0,292.98367,30.55157,339.77667,42.27759,80,0,0,1,"1:1","nan"
"PHOC_31",5143,"PHOC_31","o",12.38568372,79,12.38568372,79,168.73547,-59.42954,290.93178,1.175,0.1437,0.20999,0.41931,0.41931,2.59466,3.79156,7.57101,7.57101,-6.87152,0.11601,0.01305,2.37373,0.10297,0.01158,0.9207,0.0435,0.00489,1031.80766,1034.51814,1037.24289,77,0,-7752.41092,-966.04374,41.06965,-16.11447,14.51096,3.87822,14,0.8203,0.9717,0.9844,0.99996,0.99996,"nan",8.05699,8.27525,8.54327,0.01622,0.15943,0.22181,0.204,0.65399,0.93398,9.88869,10.05943,10.2258,0.1437,0.44631,2.59466,8.05855,1.0,79.0,212.85616,18.49988,212.85616,18.49988,40,0,0,1,"1:1","nan"
"PHOC_32",5144,"PHOC_32","o",4.7593177,49,6.85428661,37,171.44069,-63.69373,293.61022,-2.383,0.11255,0.14088,0.356,0.98896,3.36772,4.21535,10.6526,29.59514,-10.1,0.16595,0.02728,0.83137,0.11131,0.0183,0.54388,0.03687,0.00606,1704.92761,1714.4343,1724.0476,47,0,-7436.10115,-1569.5628,-52.25389,3.45722,13.09872,4.95085,7,0.05349,0.3752,0.61791,0.9934,0.99502,"TP",8.56409,8.77072,8.93654,1.194,1.34523,1.55232,0.601,1.02468,1.31694,11.04043,11.17441,11.33248,0.08132,0.2088,2.43343,6.24786,0.9992,24.0,106.613,18.47904,193.68163,39.12214,40,0,0,1,"1:1","nan"
"PHOC_33",5145,"PHOC_33","o",3.64773216,33,5.21882052,23,301.66161,36.29329,73.1529,2.218,0.07594,0.14633,0.14633,0.30335,2.42472,4.67236,4.67236,9.68639,-1.59619,0.08411,0.01754,-4.4353,0.06403,0.01335,0.51367,0.0313,0.00653,1815.80772,1829.49285,1843.38584,30,0,-7591.96848,1749.66096,90.2655,"nan","nan","nan",0,0.9706,0.9955,0.99806,1.0,1.0,"nan",8.03379,8.24057,8.42617,1.546,1.77206,1.94152,0.3683,0.74087,1.06835,11.15997,11.30539,11.42545,0.08763,0.22093,2.79799,7.05443,1.0,28.0,144.95915,22.75918,152.77322,31.78844,20,0,0,1,"1:1","nan"
"PHOC_34",5146,"PHOC_34","o",8.54467948,41,9.48241904,36,85.96211,30.09063,178.81433,0.2748,0.10438,0.2517,0.2517,0.37354,3.11031,7.50003,7.50003,11.13081,1.44716,0.10866,0.01811,-2.21408,0.07025,0.01171,0.55062,0.02755,0.00459,1689.12501,1707.28846,1725.84679,41,0,-9828.85008,35.32894,33.35634,"nan","nan","nan",0,0.9134,0.987,0.99392,0.99999,1.0,"nan",8.08288,8.33429,8.52159,1.565,1.76467,1.9694,1.338,1.70626,2.11699,11.00543,11.15172,11.30033,0.11249,0.26903,3.35203,8.01643,1.0,37.0,130.26061,40.91475,142.38679,43.65629,40,0,0,1,"1:1","nan"
"PHOC_35",5147,"PHOC_35","o",7.84683817,106,9.16765032,84,289.43387,8.7202,43.68794,-1.81,0.09488,0.2097,0.2097,0.4355,2.61412,5.77723,5.77723,11.99846,-2.88982,0.16388,0.01788,-5.26268,0.16168,0.01764,0.59109,0.04559,0.00497,1569.03606,1578.52387,1588.12713,93,0,-6981.22288,1089.78901,-31.98122,49.36324,7.21008,2.9435,6,0.8428,0.9437,0.9655,0.99622,0.99877,"nan",8.65508,8.82554,9.00284,2.119,2.35013,2.53269,1.401,1.8095,2.09707,10.85328,10.98535,11.12339,0.1247,0.35148,3.43556,9.6836,1.0,103.0,453.66781,74.48223,455.4737,75.1406,80,0,0,1,"1:1","nan"
"PHOC_36",5148,"PHOC_36","o",10.19669998,67,10.38839526,61,110.42211,-12.97418,227.90178,0.6742,0.0803,0.19523,0.19523,0.27871,4.33952,10.55072,10.55072,15.06247,-2.08202,0.10592,0.01356,1.97219,0.08307,0.01064,0.30098,0.03489,0.00447,3043.48219,3096.4544,3151.30324,67,0,-10197.60575,-2297.39794,62.54573,79.25056,0.5516,0.17443,1,0.9833,0.9972,0.9985,1.0,1.0,"nan",8.31898,8.49451,8.75655,0.9578,1.18369,1.37516,0.7624,1.18632,1.59568,12.32071,12.456,12.63299,0.0792,0.1889,4.28048,10.20901,1.0,58.0,231.88955,68.68888,221.68272,74.57652,40,0,0,1,"m:1","nan"
"PHOC_37",5149,"PHOC_37,Theia_3218","o",8.41196464,35,8.73911919,33,300.96426,34.62356,71.43739,1.805,0.21987,0.45587,0.45587,0.56353,4.18648,8.68031,8.68031,10.73037,-3.17709,0.07249,0.01262,-6.81481,0.07351,0.0128,0.88577,0.02562,0.00446,1087.48341,1090.95827,1094.45541,35,0,-7774.76131,1033.68926,54.27003,15.35043,5.89427,1.86393,10,0.897,0.9853,0.99211,0.99993,0.99993,"nan",8.08899,8.29782,8.51144,0.4049,0.55579,0.7411,0.6934,1.07592,1.52589,10.02622,10.18841,10.36065,0.16358,0.31023,3.1147,5.90712,0.9941,25.0,84.25935,19.3545,121.10754,16.19479,20,0,0,2,"m:m","nan"
"PHOC_38",5150,"PHOC_38","o",4.91566913,64,6.95152475,53,284.39032,-1.55316,32.24704,-2.07,0.08239,0.18432,0.18432,0.31132,3.2463,7.26262,7.26262,12.26651,0.32916,0.12307,0.0169,-0.86837,0.21327,0.0293,0.39636,0.03614,0.00496,2232.68693,2257.55834,2282.99011,62,0,-6214.09152,1203.77935,-65.63963,"nan","nan","nan",0,0.05798,0.101,0.49911,0.73079,0.92623,"nan",7.5141,7.73983,8.00174,2.806,2.99541,3.2094,1.808,2.1632,2.50072,11.61641,11.75919,11.90294,0.09393,0.2393,3.70112,9.42911,1.0,60.0,521.10773,71.10206,567.4144,65.2654,40,0,0,1,"1:1","nan"
"PTB_9",5152,"Collinder_457,FSR_468,MWSC_3784,Melotte_244,NGC_7762,OCL_280,PTB_9,Theia_1344","o",37.26725765,780,25.45935728,413,357.4949,68.03076,117.21338,5.844,0.11937,0.0908,0.54652,1.47416,1.96329,1.49348,8.98913,24.25139,1.48241,0.15443,0.0076,3.96341,0.15196,0.00748,1.03321,0.03013,0.00148,941.47233,942.36104,943.25143,407,0,-8550.43295,833.69547,117.84937,-44.26537,8.26529,0.61266,182,0.9955,0.9993,0.99963,1.0,1.0,"nan",8.8017,8.93955,9.11861,2.338,2.54987,2.70857,0.7155,1.04516,1.42935,9.72073,9.83222,9.96006,0.18108,1.21664,2.9783,20.01352,1.0,778.0,2676.00847,268.08312,2691.80547,266.55634,80,0,0,3,"1:m","nan"
"Patchick_3",5165,"DSH_J0516.4+4535,FSR_727,MWSC_495,Patchick_3,SAI_45,Theia_4635","o",18.45416048,134,18.45416048,134,79.12109,45.58206,162.90878,4.298,0.12516,0.11403,0.49176,0.49176,3.51616,3.20361,13.81557,13.81557,-1.683,0.11194,0.00967,-1.31884,0.10137,0.00876,0.58306,0.04224,0.00365,1603.90445,1609.62163,1615.37972,134,0,-9655.87094,471.72898,145.34634,-36.77006,12.68445,2.83633,20,0.9706,0.9932,0.99624,0.99996,0.99999,"nan",8.91362,9.06506,9.23605,0.8039,1.00065,1.17441,0.2149,0.59477,0.84785,10.91602,11.07139,11.22021,0.12249,0.43961,3.44121,12.35028,1.0,132.0,486.61883,86.01843,493.73936,88.36804,80,0,0,2,"1:m","nan"
"Patchick_12",5166,"Patchick_12,UBC_44","o",12.81964474,96,12.94118776,95,31.09128,54.36273,133.51495,-7.004,0.09614,0.08176,0.39961,0.49656,4.21869,3.58742,17.53503,21.78943,-2.28888,0.09399,0.00964,-0.22189,0.11605,0.01191,0.36366,0.05484,0.00563,2495.59947,2514.13127,2532.94034,96,0,-9840.92337,1809.63249,-281.35421,-44.59234,14.73364,6.01498,6,0.8788,0.9616,0.97846,0.99954,0.99977,"nan",8.84477,9.01148,9.19401,0.2603,0.41714,0.55393,0.9467,1.36217,1.75925,11.80274,11.97873,12.15298,0.08572,0.25029,3.76143,10.98275,1.0,81.0,319.06364,53.80909,393.27715,57.70925,80,0,0,2,"1:m","nan"
"Patchick_79",5167,"Alessi_J0715.6+0722,Alessi_J0715.6-0722,Alessi_J0715.6-0727,DSH_J0715.3-0726,Patchick_79,SAI_75,UBC_1357","o",10.11223857,67,11.29744132,63,108.84398,-7.42898,222.27253,1.894,0.05888,0.05711,0.2205,0.66444,2.94905,2.8604,11.04458,33.28163,-1.29876,0.09547,0.01203,1.35153,0.0802,0.0101,0.30857,0.02954,0.00372,2832.86227,2869.7982,2907.71002,67,0,-10244.08297,-1929.33546,121.08559,106.90304,6.00598,3.00299,1,0.9908,0.9981,0.99898,1.0,1.0,"nan",8.2769,8.50457,8.71442,0.3391,0.53683,0.68007,1.002,1.50826,1.88967,12.08891,12.26008,12.45358,0.05888,0.2235,2.94905,11.19473,1.0,63.0,302.31071,69.56012,411.23119,42.02092,10,0,0,3,"1:m","nan"
"Patchick_89",5168,"DC_6,DSH_J1959.5+4918,Patchick_89","o",4.66547776,36,4.91404611,32,299.88627,49.31324,83.64399,10.13,0.01387,0.00884,0.07505,0.16732,1.80131,1.14793,9.7459,21.72771,-3.01818,0.13768,0.02434,-2.3248,0.106,0.01874,0.10059,0.05733,0.01013,7135.06446,7440.42362,7773.08826,36,0,-7307.76022,7279.42678,1327.28626,-53.13583,0.06559,0.04638,2,0.00427,0.00618,0.09923,0.16526,0.47521,"nan",8.4679,8.75573,9.07731,0.3524,0.79697,1.03848,1.329,1.86944,2.3068,14.44602,14.6226,14.85203,0.01344,0.07183,1.74482,9.32755,1.0,31.0,180.42214,73.75296,313.98691,72.03419,20,0,0,1,"1:1","nan"
"Patchick_90",5169,"DSH_J0644.7-0031,MWSC_974,Patchick_90,SAI_68","o",6.89523688,37,7.48549498,31,101.18133,-0.5243,212.63334,-1.733,0.01599,0.01096,0.08051,0.1673,1.34829,0.92408,6.78883,14.10756,-0.16638,0.0707,0.0127,1.07873,0.0614,0.01103,0.19103,0.04233,0.0076,4601.10189,4831.42701,5086.02684,37,0,-12189.20827,-2604.20439,-114.87126,78.12174,10.80236,7.63842,2,0.8259,0.9514,0.97314,0.99994,0.99994,"nan",8.70589,8.93394,9.12105,1.525,1.74095,1.99882,1.371,1.7863,2.15615,13.24052,13.40921,13.59144,0.02157,0.17942,1.81847,15.12945,1.0,37.0,507.61174,129.92859,507.61174,129.92859,20,0,0,1,"1:1","nan"
"Pfleiderer_3",5171,"FSR_412,MWSC_3702,PWM_3,Pfleiderer_3","o",8.64094161,55,8.57017635,47,347.04153,60.8724,110.69257,0.4786,0.02399,0.01928,0.10453,0.22545,2.5529,2.05153,11.12582,23.99551,-1.86699,0.09883,0.01442,-1.18527,0.11594,0.01691,0.12206,0.05087,0.00742,5695.40265,6098.08193,6562.03424,39,0,-10276.53406,5704.49676,77.2641,-57.41815,10.22478,3.23336,1,0.00324,0.00324,0.0657,0.10786,0.48657,"nan",8.65723,9.12823,9.71782,4.442,5.16387,6.10679,1.168,1.92163,2.45837,13.8974,14.17757,14.49318,0.02686,0.22847,2.8585,24.3166,1.0,55.0,2404.59404,399.88526,2404.59404,399.88526,40,0,0,1,"1:1","nan"
"Pfleiderer_4",5172,"MWSC_3764,PWM_4,Pfleiderer_4","o",4.56562646,15,4.71674295,10,357.734,62.31812,115.96934,0.2671,0.01447,0.0298,0.0298,0.17656,3.24197,6.67637,6.67637,39.5521,-1.34206,0.07654,0.02421,-0.48645,0.04491,0.0142,0.04344,0.01324,0.00419,10428.32494,12835.02255,16686.56612,15,0,-13742.05892,11538.93118,95.02566,"nan","nan","nan",0,0.184,0.7828,0.90387,1.0,1.0,"nan",8.16941,8.65486,9.25088,3.097,3.70894,4.45877,0.4139,1.12105,1.60918,15.47908,15.59136,15.73,0.02206,0.14428,4.94102,32.32086,0.9998,14.0,2188.08135,952.24968,2136.18534,982.47227,10,0,0,1,"1:1","nan"
"Pismis_1",5173,"BH_24,ESO_370-5,FSR_1374,MWSC_1466,NGC_2568,OCL_727,Pismis_1","o",17.2759028,159,17.26946546,147,124.57157,-37.10182,255.11194,-0.7145,0.03598,0.03166,0.14538,0.33456,2.90757,2.55796,11.74728,27.03443,-2.56129,0.08799,0.00726,3.94336,0.10489,0.00865,0.17675,0.04087,0.00337,4577.46822,4629.75504,4683.25017,156,0,-9311.55803,-4473.98348,-33.89826,77.0422,0.63436,0.22428,1,0.9727,0.9929,0.9961,0.99995,0.99998,"TP",8.00002,8.17975,8.37843,1.464,1.69,1.85521,1.378,1.83578,2.14581,13.18353,13.3066,13.4639,0.03953,0.21324,3.19388,17.23103,1.0,156.0,1145.26947,178.95699,1151.29921,183.01645,20,0,0,2,"1:m","nan"
"Pismis_2",5174,"BH_25,ESO_312-2,FSR_1392,MWSC_1465,OCL_733,OC_0455,OC_0456,Pismis_2","o",35.26527583,726,29.73660534,338,124.47521,-41.67158,258.8553,-3.34,0.02738,0.01454,0.17823,0.39541,1.68163,0.89305,10.94828,24.28955,-4.70501,0.10475,0.0057,5.37314,0.11441,0.00622,0.24323,0.06852,0.00373,3482.67309,3519.55253,3557.2214,324,0,-8801.62862,-3447.31325,-182.54725,59.61783,3.50308,0.82568,18,0.2969,0.6754,0.79806,0.99061,0.99576,"nan",8.54616,8.74868,8.97416,4.424,4.66416,4.8917,1.846,2.25361,2.59267,12.58037,12.71584,12.85635,0.0386,0.56106,2.37103,34.46584,1.0,726.0,11091.15998,942.68341,11091.15998,942.68341,20,0,0,3,"m:m","nan"
"Pismis_3",5175,"BH_33,ESO_313-2,FSR_1385,MWSC_1498,OCL_731,OC_0452,Pismis_3","o",99.0,2879,31.06543409,1204,127.83258,-38.66463,257.87246,0.4875,0.09895,0.09748,0.36629,1.13538,3.64692,3.5927,13.50065,41.85252,-4.77866,0.10755,0.0031,6.70285,0.11864,0.00342,0.44492,0.05714,0.00165,2106.20642,2111.76745,2117.35792,1184,0,-8565.57003,-2064.56266,39.89972,31.82027,7.6968,0.83979,84,0.6653,0.8735,0.91687,0.98671,0.99814,"nan",8.86447,9.02634,9.24939,3.263,3.47702,3.72566,1.969,2.27078,2.65053,11.49464,11.61876,11.76072,0.1449,1.00123,5.34071,36.90631,1.0,2877.0,15869.36676,1613.63374,15859.60747,1605.52296,20,0,0,2,"1:m","nan"
