"Name","Rc","e_Rc","E_Rc","Rk","e_Rk","E_Rk","MassRk","e_MassRk","Mflag","Pflag","Rflag","RA_ICRS","DE_ICRS","logAge","e_logAge","Dist","e_Dist","AV","e_AV","c","e_c","E_c","n0","e_n0","E_n0","Sample"
"Berkeley_24",1.78,-0.09,0.11,40.11,-16.12,31.66,2576.6,109.6,"1",2,2,99.4553,-0.8711,9.146,0.027,4717,306,2.343,0.063,0.035,-0.0111,0.0222,5.94,-0.24,0.38,1
"Berkeley_27",0.95,-0.22,0.7,5.75,-3.61,52.95,798.9,69.6,"X",3,2,102.84,5.7748,9.456,0.056,4164,310,1.237,0.071,0.3367,-0.2298,0.3396,15.69,-4.12,54.18,0
"Berkeley_28",0.48,-0.02,0.02,52.85,-28.69,31.02,657.7,29.9,"1",2,4,103.0283,2.9214,8.202,0.707,4517,390,2.293,0.147,0.0565,-0.0257,0.0426,16.6,-0.39,0.46,0
"Berkeley_30",1.31,-0.21,0.32,4.39,-1.13,2.78,732.1,24.5,"1",2,1,104.4356,3.229,8.658,0.507,4150,225,1.566,0.141,0.2075,-0.1236,0.1522,23.56,-6.41,14.06,1
"Berkeley_31",2.7,-0.35,0.57,7.83,-1.58,2.42,1519.9,104.3,"1",2,1,104.3961,8.2813,9.567,0.072,6180,554,0.358,0.071,0.0571,-0.0209,0.0226,7.16,-1.64,3.83,1
"Berkeley_32",1.2,-0.05,0.05,62.38,-27.6,25.19,3138.4,84.6,"1",2,4,104.5283,6.43,9.686,0.044,3321,63,0.553,0.057,0.1787,-0.0982,0.1251,20.53,-0.55,0.7,0
"Berkeley_33",1.75,-0.38,1.08,8.63,-4.47,44.11,1155.8,40.1,"1",2,1,104.4535,-13.2255,8.485,0.442,4378,400,2.061,0.098,0.2228,-0.1472,0.2334,10.77,-3.15,23.94,1
"Berkeley_35",1.25,-0.16,0.18,13.52,-5.09,29.15,263.7,32.3,"X",3,2,107.4893,2.7343,9.053,0.019,4639,125,0.65,0.071,0.0248,-0.0036,0.0078,1.79,-0.18,0.27,0
"Berkeley_36",6.87,-1.77,1.29,9.16,-1.2,2.93,3807.6,293.5,"1",2,2,109.1044,-13.2013,9.533,0.032,4978,340,1.8,0.21,0.1047,-0.0583,0.087,14.2,-8.2,7.07,0
"Berkeley_37",0.57,-0.17,0.2,53.68,-32.0,31.06,703.6,18.2,"X",3,4,110.0789,-1.0041,9.019,0.02,4219,151,0.3,0.029,0.3694,-0.2109,0.2484,11.86,-1.89,2.8,0
"Berkeley_39",4.51,-0.47,0.7,11.47,-1.71,2.21,6456.3,167.6,"1",1,1,116.6955,-4.6582,9.811,0.058,4356,95,0.394,0.039,0.0969,-0.0492,0.0626,19.68,-4.02,7.94,2
"Berkeley_4",0.53,-0.03,0.04,37.33,-25.7,40.3,460.0,28.1,"1",2,3,11.273,64.3893,7.118,0.209,2662,190,2.222,0.034,0.1011,-0.059,0.1154,17.85,-0.65,1.02,0
"Berkeley_43",2.68,-0.89,0.59,3.91,-0.58,2.72,2094.6,74.2,"X",3,2,288.8655,11.2583,8.31,1.156,2459,1151,4.693,0.519,0.5321,-0.3465,0.4706,79.87,-53.6,54.6,0
"Berkeley_44",0.79,-0.02,0.03,37.5,-13.77,28.98,2172.3,71.3,"1",2,3,289.3109,19.5487,9.061,0.031,2802,184,3.298,0.036,0.0364,-0.0121,0.0243,22.07,-0.37,0.42,0
"Berkeley_45",0.97,-0.1,0.11,4.39,-0.95,1.66,1127.4,40.2,"X",3,1,289.7766,15.7142,8.743,0.032,3513,216,3.046,0.069,0.2419,-0.1579,0.2548,35.44,-5.21,7.89,0
"Berkeley_47",0.52,-0.06,0.06,9.47,-4.56,45.5,403.4,26.2,"X",3,2,292.1292,17.3639,7.148,0.245,1974,217,3.63,0.034,0.1406,-0.0908,0.2057,26.81,-2.03,2.78,0
"Berkeley_50",3.63,-0.53,0.36,4.22,-0.28,0.43,907.1,65.9,"1",2,2,302.4861,34.9626,6.772,0.096,3624,251,2.846,0.054,0.0786,-0.0407,0.0647,38.98,-14.28,9.85,0
"Berkeley_54",1.44,-0.07,0.08,16.57,-4.25,8.08,6146.7,806.3,"X",3,2,315.7443,40.4306,9.277,0.078,6955,609,2.623,0.101,0.0325,-0.0089,0.0142,4.73,-0.27,0.34,0
"Berkeley_55",0.7,-0.05,0.05,4.43,-0.84,1.52,862.7,55.4,"X",3,1,319.2267,51.7631,8.113,0.735,2577,243,4.164,0.097,0.211,-0.1197,0.136,34.72,-3.11,3.78,0
"Berkeley_6",0.41,-0.03,0.03,50.03,-31.13,33.1,527.9,15.2,"1",2,4,27.7928,61.0599,8.051,0.389,2417,212,2.35,0.099,0.159,-0.0895,0.1239,24.86,-0.97,1.19,0
"Berkeley_60",2.42,-0.68,0.46,3.41,-0.38,1.39,674.9,22.6,"1",1,2,4.4416,60.9344,8.83,0.513,2917,232,2.484,0.132,0.4805,-0.2769,0.2902,54.03,-31.83,34.21,1
"Berkeley_61",0.68,-0.07,0.09,2.73,-0.51,0.87,309.1,10.6,"1",1,1,12.049,67.2032,8.294,0.433,2638,103,2.456,0.121,0.1832,-0.0894,0.0943,28.41,-4.26,6.76,2
"Berkeley_62",2.03,-0.26,0.47,8.77,-2.77,5.39,708.5,30.8,"2",2,1,15.3106,63.9156,7.067,0.036,2496,125,2.473,0.091,0.0617,-0.0279,0.0353,6.77,-1.36,3.63,1
"Berkeley_63",2.95,-1.14,1.19,5.92,-1.76,34.62,339.2,27.2,"2",2,3,34.8596,63.7199,6.993,0.327,4572,864,2.632,0.04,0.125,-0.0747,0.1197,7.61,-5.25,11.06,0
"Berkeley_64",1.74,-0.29,0.56,13.74,-7.1,37.76,592.6,42.4,"2",2,2,35.4199,65.8926,8.926,0.046,4547,378,2.951,0.043,0.0348,-0.0109,0.0211,2.28,-0.39,1.34,1
"Berkeley_65",1.32,-0.34,0.24,1.84,-0.16,0.55,340.1,23.4,"2",2,2,39.7636,60.411,6.99,0.064,2208,168,2.897,0.05,0.4012,-0.1985,0.1962,78.79,-42.56,50.04,1
"Berkeley_67",3.02,-0.69,1.16,6.83,-1.52,3.56,1012.8,29.2,"2",2,1,69.493,50.7461,8.901,0.781,2184,135,2.929,0.151,0.0929,-0.0499,0.0718,13.54,-5.36,18.59,1
"Berkeley_68",8.68,-2.11,1.61,11.75,-1.41,2.88,2082.0,78.3,"X",3,2,71.0652,42.1139,9.282,0.076,3027,118,2.083,0.176,0.0665,-0.0326,0.0511,12.66,-6.68,6.68,0
"Berkeley_69",1.19,-0.27,0.76,18.33,-15.16,52.31,890.6,29.9,"1",2,1,81.088,32.6029,8.936,0.063,3109,318,2.104,0.089,0.463,-0.3151,0.4886,11.83,-2.21,30.94,1
"Berkeley_7",0.51,-0.05,0.09,7.95,-4.62,46.23,710.2,18.0,"1",1,1,28.5485,62.3669,7.601,0.085,2392,240,2.117,0.048,0.3262,-0.2223,0.2745,34.7,-3.02,7.92,2
"Berkeley_70",3.04,-0.35,0.44,18.9,-5.7,15.6,3161.3,278.1,"3",2,1,81.4595,41.9493,9.461,0.15,4595,170,1.558,0.152,0.0437,-0.0173,0.0314,4.07,-0.62,0.97,0
"Berkeley_71",3.88,-0.65,0.49,4.66,-0.43,0.67,626.6,40.1,"1",2,3,85.2234,32.2786,8.753,0.122,3311,321,3.104,0.106,0.0924,-0.0503,0.0772,28.54,-11.95,8.85,0
"Berkeley_72",0.78,-0.06,0.06,16.02,-5.17,16.95,587.2,18.3,"1",2,2,87.5641,22.2562,8.727,0.174,3553,445,1.932,0.218,0.0292,-0.0067,0.0126,8.59,-0.28,0.31,1
"Berkeley_73",3.32,-1.06,0.73,4.7,-0.68,2.3,524.4,53.4,"X",3,3,95.5156,-6.3278,9.347,0.229,5832,783,0.857,0.322,0.107,-0.0624,0.1059,18.57,-11.95,11.32,0
"Berkeley_77",0.28,-0.05,0.06,54.52,-31.79,30.39,323.3,14.7,"2",1,4,110.3592,-3.2347,8.84,0.044,3783,178,0.499,0.035,0.2257,-0.1047,0.1109,15.91,-2.35,3.47,0
"Berkeley_78",2.42,-0.54,0.93,7.73,-2.03,5.57,726.0,77.0,"X",3,2,110.9165,5.3687,9.592,0.044,4505,248,0.214,0.052,0.0341,-0.0103,0.0191,3.92,-1.2,3.58,0
"Berkeley_79",1.96,-0.73,0.9,4.55,-1.33,35.26,793.5,33.8,"1",2,1,281.2418,-1.1513,6.969,0.392,2190,209,3.001,0.092,0.2514,-0.164,0.2639,21.55,-12.99,39.79,1
"Berkeley_8",2.17,-0.26,0.35,9.51,-2.66,6.27,3258.8,142.6,"1",2,1,30.3075,75.4802,9.544,0.067,3204,277,2.08,0.112,0.2036,-0.1296,0.1703,15.4,-3.08,5.52,1
"Berkeley_80",1.7,-0.49,0.27,2.23,-0.21,0.77,567.7,17.3,"X",3,2,283.5883,-1.2099,8.646,0.801,1833,426,3.344,0.146,0.6323,-0.3658,0.4125,107.01,-64.53,52.94,0
"Berkeley_81",2.93,-0.69,0.61,4.36,-0.48,1.32,1262.4,55.7,"1",2,1,285.4169,-0.4536,8.886,0.062,3685,342,3.044,0.096,0.2261,-0.1016,0.1021,40.07,-20.11,31.25,1
"Berkeley_82",0.68,-0.4,0.35,1.6,-0.39,53.76,118.4,9.5,"X",3,3,287.8434,13.1125,8.279,0.258,1310,75,2.777,0.164,0.7203,-0.4561,0.438,53.67,-26.76,94.09,0
"Berkeley_85",4.78,-1.43,1.05,6.85,-1.03,3.11,3236.6,64.7,"1",2,3,304.6944,37.7502,8.383,0.489,3005,441,3.07,0.045,0.4359,-0.2895,0.4304,56.07,-34.68,35.52,0
"Berkeley_86",0.41,-0.08,0.08,52.91,-32.43,31.52,242.7,28.1,"2",2,4,305.1038,38.7063,6.775,0.148,1719,102,2.59,0.182,0.2714,-0.0765,0.0785,5.06,-0.49,0.78,0
"Berkeley_87",4.23,-1.63,1.93,9.13,-3.05,37.34,992.3,55.0,"X",3,3,305.3898,37.4419,6.777,0.108,1708,104,3.768,0.02,0.2073,-0.1343,0.2246,9.32,-6.04,15.42,0
"Berkeley_89",0.6,-0.07,0.07,56.44,-31.41,29.19,1810.9,63.8,"1",2,4,306.1198,46.0461,9.317,0.108,3140,268,2.179,0.134,0.7664,-0.3631,0.3898,26.67,-1.59,1.85,0
"Berkeley_9",1.57,-0.28,0.18,2.07,-0.12,0.3,626.4,24.0,"1",1,1,53.1625,52.6507,9.182,0.369,1788,209,3.007,0.169,0.6335,-0.2444,0.2383,165.38,-69.69,57.8,2
"Berkeley_94",3.01,-1.2,1.45,14.44,-9.21,53.01,423.4,30.6,"1",2,4,335.7092,55.8489,7.0,0.308,3444,604,1.954,0.107,0.2513,-0.1666,0.2902,2.73,-1.18,8.96,0
"Berkeley_95",0.7,-0.39,1.13,41.55,-34.31,39.02,689.5,45.2,"X",3,4,337.0789,59.1277,8.056,1.084,3479,857,3.574,0.755,0.5591,-0.3446,0.3728,5.49,-1.92,4.12,0
"Berkeley_96",1.61,-0.49,0.48,2.82,-0.43,1.89,226.8,15.5,"2",1,2,337.4791,55.3965,7.256,0.203,2984,409,1.854,0.043,0.2524,-0.1449,0.1617,31.51,-17.54,33.35,1
"Berkeley_97",0.48,-0.03,0.04,18.19,-11.67,45.15,622.9,21.1,"1",1,2,339.8499,59.0046,7.589,0.381,2485,110,2.539,0.04,0.1331,-0.0823,0.1525,29.44,-1.22,2.37,1
"Berkeley_98",3.26,-0.42,0.65,6.95,-0.96,1.33,748.8,36.5,"2",1,1,340.6443,52.415,9.524,0.069,3452,256,0.742,0.107,0.0612,-0.0229,0.0254,13.74,-3.59,7.87,1
"Bica_2",0.57,-0.15,0.16,46.74,-34.34,35.73,1071.7,56.4,"X",3,4,308.3153,41.3068,6.746,0.041,1550,85,4.126,0.186,2.2131,-1.1864,1.2208,25.03,-3.04,4.97,0
"Biurakan_2",3.48,-1.01,2.69,17.03,-8.64,48.52,367.6,23.3,"2",1,2,302.2947,35.5018,6.948,0.068,1638,126,1.382,0.034,0.0796,-0.0423,0.0664,1.6,-0.44,4.12,1
"Bochum_10",8.36,-2.13,1.15,49.01,-28.1,33.35,1636.3,43.5,"1",2,4,160.504,-59.1324,7.167,0.061,2365,19,1.175,0.066,0.4308,-0.2442,0.2606,1.31,-0.52,0.7,0
"Bochum_11",1.96,-0.76,1.16,5.59,-2.04,48.95,583.9,35.3,"X",3,2,161.7603,-60.1016,6.721,0.101,2379,146,1.844,0.132,0.2211,-0.142,0.2237,10.44,-5.28,26.01,0
"Bochum_13",0.66,-0.06,0.21,24.16,-21.0,49.0,505.1,25.2,"1",2,2,259.3241,-35.5349,6.96,0.035,1611,61,2.501,0.04,0.1941,-0.1142,0.185,11.01,-0.75,6.64,1
"Bochum_3",1.71,-0.78,0.57,3.05,-0.72,39.57,115.1,6.4,"2",1,3,105.861,-5.0233,8.273,0.123,2195,118,0.823,0.059,0.2117,-0.1345,0.2179,18.05,-13.36,21.83,0
"Bochum_4",1.15,-0.39,0.82,37.81,-31.59,41.42,141.2,4.6,"2",2,4,112.8816,-17.2159,8.525,0.314,1258,40,0.772,0.062,0.1216,-0.0675,0.0905,1.43,-0.36,0.87,0
"Bochum_6",3.67,-1.57,2.42,24.16,-15.85,48.26,523.2,31.8,"2",2,2,113.0097,-19.4206,7.098,0.08,3146,411,1.947,0.112,0.1515,-0.0913,0.1253,1.25,-0.36,2.9,1
"COIN-Gaia_1",4.67,-0.66,0.85,7.03,-0.56,0.81,201.0,7.2,"1",1,1,11.9994,66.782,8.378,0.206,635,9,1.621,0.172,0.0423,-0.0148,0.0209,11.31,-3.53,6.61,2
"COIN-Gaia_10",5.06,-1.37,0.92,6.67,-0.79,1.8,128.8,5.1,"2",1,3,68.3261,40.5499,7.921,0.393,1022,75,1.57,0.276,0.0411,-0.0152,0.0267,6.57,-3.7,3.15,0
"COIN-Gaia_11",1.33,-0.11,0.15,36.41,-23.33,39.96,233.6,7.8,"2",2,2,68.0803,39.4837,8.797,0.118,635,19,1.775,0.126,0.0688,-0.0345,0.0566,4.58,-0.31,0.65,1
"COIN-Gaia_12",5.44,-1.97,1.85,9.82,-1.68,9.46,172.9,6.5,"1",1,1,79.2116,41.7172,8.752,0.052,924,29,0.475,0.131,0.0426,-0.0161,0.0252,4.27,-2.54,5.09,2
"COIN-Gaia_13",9.35,-2.88,2.47,14.96,-2.49,8.99,251.0,8.1,"2",1,1,83.1349,42.1559,8.519,0.227,509,2,0.459,0.113,0.0456,-0.0178,0.0258,3.53,-2.13,3.14,1
"COIN-Gaia_14",1.53,-0.4,1.16,12.11,-8.09,52.31,57.9,4.0,"3",1,2,77.686,39.2045,8.259,0.492,920,46,1.043,0.218,0.0603,-0.0292,0.0506,1.96,-0.47,5.24,0
"COIN-Gaia_15",2.95,-1.13,1.04,5.43,-1.13,14.86,335.2,8.2,"2",1,1,76.0776,35.8271,7.87,0.151,1074,44,1.583,0.046,0.1793,-0.1123,0.1715,20.49,-13.74,24.73,1
"COIN-Gaia_16",1.96,-0.77,1.0,5.17,-2.01,49.37,176.8,7.8,"2",1,3,80.1716,37.4214,7.258,0.218,1550,84,1.074,0.09,0.1828,-0.1163,0.1939,8.29,-4.82,19.59,0
"COIN-Gaia_17",0.9,-0.09,0.1,48.13,-30.07,34.23,264.8,8.0,"2",1,4,81.2199,37.5384,7.934,0.236,1039,47,1.477,0.067,0.0981,-0.0545,0.084,7.16,-0.49,0.62,0
"COIN-Gaia_18",0.79,-0.17,0.15,57.36,-30.48,28.51,143.6,6.5,"1",1,4,78.4601,35.4942,8.201,0.201,920,41,1.089,0.095,0.063,-0.027,0.0348,3.19,-0.35,0.61,0
"COIN-Gaia_19",1.99,-0.44,1.18,11.1,-5.97,42.75,255.8,7.7,"1",1,1,82.1881,34.306,8.298,0.242,1168,24,0.995,0.073,0.0722,-0.0375,0.0645,4.54,-1.15,8.73,2
"COIN-Gaia_2",1.52,-0.08,0.09,11.93,-2.35,3.8,418.3,12.6,"1",1,1,15.0524,55.4007,8.767,0.095,1122,57,0.986,0.054,0.0535,-0.0219,0.0278,8.86,-0.6,0.74,2
"COIN-Gaia_20",3.69,-0.6,0.41,4.51,-0.26,0.48,68.9,5.1,"2",1,2,78.6246,31.7049,7.845,0.314,1000,40,1.001,0.077,0.0544,-0.0166,0.0175,12.46,-4.87,4.42,1
"COIN-Gaia_21",3.18,-1.2,0.82,4.75,-0.84,8.45,120.8,6.0,"2",1,3,84.7587,28.3872,7.358,0.268,1222,72,1.501,0.105,0.0961,-0.0534,0.0845,9.22,-6.92,6.7,0
"COIN-Gaia_22",1.98,-0.41,0.63,4.44,-0.87,1.9,286.7,8.5,"2",1,1,91.0537,31.6017,8.32,0.161,1808,75,1.343,0.059,0.117,-0.0592,0.0687,17.87,-6.62,18.49,1
"COIN-Gaia_23",3.18,-1.08,1.41,7.29,-1.96,25.06,215.4,9.2,"2",1,1,87.4833,27.0201,7.757,0.123,912,19,0.803,0.053,0.079,-0.041,0.06,6.75,-3.83,11.97,1
"COIN-Gaia_24",5.31,-1.91,1.32,7.88,-1.21,5.21,155.2,4.9,"2",1,3,90.6661,23.212,8.391,0.219,941,27,1.046,0.061,0.065,-0.0321,0.0514,6.88,-4.61,4.84,0
"COIN-Gaia_25",8.67,-2.44,1.91,11.91,-1.87,4.62,206.5,7.9,"2",1,3,91.6769,20.2529,8.796,0.051,774,26,0.609,0.149,0.0616,-0.0301,0.0546,6.15,-3.77,3.43,0
"COIN-Gaia_26",0.59,-0.07,0.07,57.83,-30.62,28.29,383.2,14.1,"2",1,4,83.8073,15.7144,8.196,0.106,1314,60,1.741,0.043,0.1546,-0.0786,0.0916,8.96,-0.62,0.71,0
"COIN-Gaia_27",4.16,-1.3,0.94,6.11,-0.76,2.72,194.6,8.1,"2",2,1,85.7474,13.7499,8.244,0.251,1062,43,1.876,0.127,0.0536,-0.023,0.0336,9.3,-5.62,6.62,1
"COIN-Gaia_28",2.44,-0.43,0.79,6.35,-1.56,2.96,324.3,11.8,"1",1,1,96.3528,11.1496,7.725,0.079,1529,21,1.134,0.038,0.086,-0.0399,0.0453,10.64,-3.42,11.25,2
"COIN-Gaia_3",0.6,-0.03,0.03,54.26,-29.61,30.27,365.2,9.6,"1",2,4,18.7454,60.5005,7.997,0.342,1096,110,1.915,0.327,0.1079,-0.0588,0.0852,16.86,-0.51,0.6,0
"COIN-Gaia_30",3.94,-0.87,0.76,5.59,-0.5,1.09,228.9,8.4,"1",1,1,21.0513,70.5658,8.77,0.344,723,8,1.42,0.228,0.0759,-0.039,0.0597,20.84,-9.6,13.26,2
"COIN-Gaia_32",2.58,-1.09,1.41,6.55,-2.15,42.88,103.2,7.4,"2",2,2,28.1647,63.0602,8.336,0.28,1189,49,1.654,0.171,0.0534,-0.0241,0.0412,2.69,-1.5,5.62,1
"COIN-Gaia_34",0.74,-0.12,0.14,50.87,-32.61,32.79,163.8,6.4,"1",2,4,31.2349,61.7844,8.198,0.543,949,31,1.933,0.227,0.2043,-0.1035,0.1183,4.21,-0.41,0.5,0
"COIN-Gaia_35",0.77,-0.21,0.36,38.97,-32.23,40.54,260.1,16.7,"X",3,4,33.4732,60.0444,7.013,0.616,2354,290,2.726,0.091,0.1095,-0.0641,0.1108,4.38,-0.72,1.49,0
"COIN-Gaia_37",22.46,-5.19,3.5,35.33,-7.39,20.24,155.1,14.1,"2",1,4,44.9965,58.4429,7.413,0.117,956,24,1.943,0.077,0.0438,-0.0171,0.0275,1.02,-0.56,0.86,0
"COIN-Gaia_38",1.25,-0.13,0.2,16.6,-8.7,40.48,300.0,9.5,"2",2,2,51.4478,51.0852,8.197,0.232,1133,53,2.146,0.104,0.0631,-0.0317,0.0602,6.3,-0.65,1.46,1
"COIN-Gaia_39",0.25,-0.04,0.06,53.66,-32.14,31.03,84.4,4.1,"2",1,4,69.5821,42.9771,8.448,0.314,987,23,1.324,0.184,0.0722,-0.0261,0.0277,4.95,-0.87,0.96,0
"COIN-Gaia_4",2.2,-0.69,1.0,5.37,-1.53,10.21,254.4,16.1,"2",1,2,26.108,58.7379,8.238,0.318,1853,146,1.767,0.134,0.0652,-0.0318,0.0474,7.96,-3.98,15.57,1
"COIN-Gaia_40",1.9,-0.75,2.07,18.48,-13.03,52.2,189.3,4.9,"2",1,2,81.868,33.4984,8.157,0.31,1917,126,1.17,0.101,0.0682,-0.0348,0.0599,1.47,-0.4,4.06,1
"COIN-Gaia_41",1.8,-0.21,0.26,53.87,-28.2,30.37,490.4,25.0,"2",2,4,89.8335,19.034,7.065,0.201,1764,181,2.162,0.109,0.0369,-0.0121,0.0203,1.75,-0.13,0.17,0
"COIN-Gaia_5",1.84,-0.51,1.51,22.67,-17.16,49.48,109.8,4.9,"2",1,2,27.3494,58.0715,8.304,0.243,850,57,0.851,0.098,0.0906,-0.0497,0.0771,1.73,-0.37,3.74,1
"COIN-Gaia_6",5.75,-0.82,0.56,6.83,-0.37,0.61,600.6,22.7,"1",2,2,28.0818,58.6252,8.767,0.426,2899,155,1.559,0.18,0.0406,-0.0142,0.0213,21.14,-7.63,6.7,0
"COIN-Gaia_7",3.73,-1.23,0.88,5.55,-0.85,3.14,195.0,6.4,"2",1,2,33.7124,58.4425,7.941,0.27,1334,78,1.681,0.175,0.0643,-0.0315,0.0511,10.11,-6.48,7.31,1
"COIN-Gaia_8",1.42,-0.09,0.1,54.35,-26.98,29.74,150.3,4.1,"2",1,4,39.1447,50.0101,8.227,0.209,716,10,0.67,0.123,0.0353,-0.011,0.0199,2.61,-0.11,0.15,0
"COIN-Gaia_9",1.47,-0.11,0.13,42.24,-22.02,35.69,120.5,6.1,"2",1,2,47.8121,48.0219,8.071,0.24,832,23,1.221,0.068,0.026,-0.0045,0.0091,1.51,-0.08,0.12,1
"Collinder_104",4.44,-1.32,1.51,22.95,-14.5,47.42,378.2,21.8,"2",2,2,99.1571,4.8155,7.197,0.081,1599,35,2.104,0.195,0.2084,-0.133,0.1909,1.67,-0.52,3.21,1
"Collinder_106",9.38,-3.37,3.15,22.37,-9.0,41.64,425.8,18.7,"2",1,3,99.2019,5.9308,7.213,0.048,1355,94,0.949,0.121,0.0926,-0.0516,0.0808,0.99,-0.53,2.07,0
"Collinder_107",17.66,-4.23,3.29,23.48,-2.78,4.76,727.4,26.2,"2",2,3,99.2312,4.9717,7.183,0.129,1466,85,1.465,0.071,0.0271,-0.0052,0.0099,2.17,-1.09,1.06,0
"Collinder_110",4.5,-0.16,0.18,19.1,-1.77,2.02,4496.9,54.1,"2",1,1,99.6746,2.0718,9.163,0.056,1991,80,1.642,0.064,0.0816,-0.0387,0.047,16.1,-1.01,1.24,1
"Collinder_115",1.09,-0.12,0.14,49.88,-30.58,33.07,898.9,14.5,"1",1,4,101.6544,1.7708,7.872,0.112,1872,68,1.282,0.044,0.1897,-0.1164,0.1721,13.19,-0.89,1.16,0
"Collinder_132",20.78,-6.69,6.06,33.99,-6.84,20.81,195.3,12.7,"1",1,4,108.5952,-30.7035,7.488,0.179,648,11,0.199,0.042,0.0339,-0.0099,0.0152,0.73,-0.43,0.68,0
"Collinder_135",7.65,-1.88,1.92,12.46,-1.74,4.91,311.8,14.1,"1",1,1,109.2327,-37.099,7.669,0.048,307,8,0.18,0.061,0.0909,-0.0449,0.0518,11.03,-5.54,10.58,2
"Collinder_140",2.14,-0.2,0.24,15.68,-4.77,12.13,164.8,11.7,"1",1,1,110.8457,-32.0037,7.6,0.037,377,8,0.143,0.036,0.052,-0.023,0.0372,5.33,-0.65,0.96,2
"Collinder_185",1.8,-0.63,0.83,4.43,-1.46,39.4,169.7,5.9,"1",1,2,125.8178,-36.3461,8.015,0.273,1423,76,0.647,0.056,0.1572,-0.0944,0.1201,10.34,-5.86,23.11,1
"Collinder_197",1.29,-0.07,0.07,6.45,-0.66,0.91,610.1,26.3,"1",2,1,131.2162,-41.2882,6.959,0.115,833,64,1.921,0.196,0.1282,-0.0537,0.0567,31.45,-2.02,2.27,1
"Collinder_205",1.84,-0.8,0.62,3.24,-0.71,31.8,347.6,21.0,"2",2,3,135.0908,-48.9847,6.95,0.221,1400,224,2.507,0.075,0.3893,-0.2628,0.4384,36.96,-27.2,41.67,0
"Collinder_220",1.39,-0.12,0.14,51.89,-29.04,31.8,640.3,17.1,"1",1,4,156.4324,-57.9272,8.193,0.172,2231,112,1.088,0.04,0.0909,-0.0484,0.0712,5.64,-0.33,0.44,0
"Collinder_258",1.22,-0.2,0.57,15.47,-11.34,50.67,401.9,11.3,"1",1,1,186.7703,-60.7602,8.143,0.077,1191,20,0.751,0.085,0.2205,-0.1446,0.2468,11.85,-1.79,13.37,2
"Collinder_261",2.4,-0.07,0.08,22.41,-3.75,4.81,17515.9,286.5,"1",1,1,189.5122,-68.3777,9.898,0.129,2806,119,0.999,0.11,0.1921,-0.1231,0.1965,49.9,-2.05,2.52,2
"Collinder_268",1.14,-0.12,0.17,34.66,-24.56,41.7,814.9,16.3,"1",1,2,199.5402,-67.0778,7.729,0.325,2281,123,1.631,0.065,0.1973,-0.1277,0.2269,11.85,-0.95,2.07,1
"Collinder_269",4.31,-0.92,0.63,5.49,-0.52,1.11,207.9,9.3,"2",1,2,201.0222,-66.2121,8.647,0.087,1569,44,0.805,0.089,0.0705,-0.0331,0.0449,14.86,-7.44,6.31,0
"Collinder_271",0.46,-0.08,0.07,54.27,-31.76,30.68,280.4,14.7,"2",1,4,202.4551,-64.2017,7.939,0.302,2384,99,1.354,0.062,0.1768,-0.1012,0.1366,11.66,-1.05,1.43,0
"Collinder_272",1.9,-0.24,0.71,21.55,-14.18,44.32,1321.9,35.0,"2",1,2,202.5768,-61.3214,7.397,0.074,1885,98,1.498,0.028,0.1755,-0.1125,0.1946,11.24,-1.31,8.16,1
"Collinder_277",3.13,-0.3,0.43,6.5,-0.69,0.83,449.8,12.5,"2",1,1,207.0395,-66.0657,9.019,0.022,1395,26,0.812,0.069,0.1139,-0.0453,0.0483,22.61,-4.6,8.56,1
"Collinder_292",3.91,-0.77,0.53,4.92,-0.45,0.89,411.5,12.6,"2",1,2,237.4347,-57.602,7.747,0.226,1544,69,1.461,0.044,0.1158,-0.0638,0.0858,31.25,-15.0,12.45,0
"Collinder_307",1.55,-0.43,0.92,5.56,-2.29,41.66,763.7,14.7,"1",1,1,248.7938,-50.9895,7.915,0.294,1684,75,2.548,0.039,0.4529,-0.3142,0.4964,22.41,-9.08,50.39,2
"Collinder_338",3.39,-1.3,1.44,7.06,-2.12,38.48,149.7,6.4,"2",1,3,264.4756,-37.6662,8.184,0.174,650,14,0.713,0.076,0.1715,-0.1075,0.1723,6.93,-4.57,11.13,0
"Collinder_350",6.02,-1.43,1.24,8.94,-1.04,2.8,192.9,7.7,"1",1,1,266.9397,1.5473,8.79,0.148,356,10,0.981,0.169,0.0482,-0.0189,0.0258,11.25,-5.78,8.81,2
"Collinder_359",26.0,-6.56,6.6,36.1,-6.51,11.26,686.4,16.8,"2",1,4,270.9873,3.3541,7.737,0.13,552,4,0.575,0.058,0.0255,-0.0041,0.0077,0.98,-0.53,0.56,0
"Collinder_394",3.09,-1.05,1.24,7.43,-2.44,45.08,402.1,12.4,"2",1,1,283.0602,-20.2242,7.932,0.155,692,17,0.904,0.072,0.6206,-0.4312,0.6623,17.48,-10.04,30.55,1
"Collinder_419",0.62,-0.11,0.29,24.72,-22.45,49.46,173.8,10.8,"1",1,2,304.5323,40.7472,6.773,0.126,1000,44,1.133,0.113,0.5584,-0.4027,0.7658,16.16,-1.67,17.17,1
"Collinder_421",3.3,-1.28,1.03,5.63,-1.14,17.17,598.2,23.9,"1",2,2,305.837,41.7034,7.541,0.374,1141,28,2.485,0.059,0.3398,-0.2221,0.318,27.07,-19.25,27.68,0
