"[Fe/H]","Cluster","RA_ICRS","DE_ICRS","RV-LRS","e_RV-LRS","RV-HRS","e_RV-HRS","RV-GaiaDR3","e_RV-GaiaDR3","Rgc","Lz","Rguiding","Rbirth","[Fe/H]ANN","e_[Fe/H]ANN","[Fe/H]MCMC","e_[Fe/H]MCMC","Nmemb"
"*","Theia_1885",102.53242,-5.33796,15.2,10.2530483272049,"nan","nan","nan","nan",9.336,2048.55267555854,9.48703832276258,13.56966454,-0.274764433503151,0.063109911667255,-0.2724368846058,0.047516578592022,2.0
"*","Theia_189",97.78671,5.43145,12.64,20.8600047938633,"nan","nan",13.05,20.8600047938633,8.885,1891.15283615851,8.66929253445825,11.26394801,-0.090924791991711,0.24999775624936,-0.072083061923024,0.222455167544372,1.0
"*","Theia_1920",304.46708,38.72479,-17.19,"nan","nan","nan","nan","nan",7.938,1729.05109333975,7.84390553381839,14.2403812,-0.320570290088654,0.089856744,-0.312983573582996,0.019860688449435,1.0
"*","Theia_202",290.9775,-2.98846,-10.31,6.06289039980107,"nan","nan",-10.78,6.06289039980107,7.465,1647.55405902698,7.43659858254824,11.49563698,-0.124554397227863,0.09785248060965,-0.094303541390627,0.103051879472234,5.0
"*","Theia_2118",101.73883,7.38741,37.452,15.1420777966566,"nan","nan","nan","nan",9.663,2019.11922222111,9.3330520557061,12.45882211,-0.183990502357483,0.202833619275576,-0.165381083261181,0.202562460491487,1.0
"*","Theia_2133",98.28737,12.43808,11.91375,4.87426166570018,"nan","nan","nan","nan",10.019,2211.01252729091,10.3446558117803,14.83322482,-0.360574275255203,0.233780079750737,-0.438698544115513,0.130974463912774,1.0
"*","Theia_2231",90.13483,27.68565,7.285,2.36880771697493,"nan","nan","nan","nan",9.802,2089.37241266636,9.70133839409233,13.17978951,-0.239083349704742,0.030060986636744,-0.224165943773673,0.037656499329772,1.0
"*","Theia_224",83.03804,5.14999,10.97,2.66787234648565,"nan","nan",16.0514285714286,2.66787234648565,8.404,1831.04634557313,8.36106079556496,10.0397013,-0.008409195113927,0.062922593218323,0.024980171531695,0.061837799111181,1.0
"*","Theia_2249",94.37458,14.59395,11.3057142857143,26.3097857948602,"nan","nan","nan","nan",10.252,2224.59099630637,10.416874086965,11.15270772,-0.071963398584298,0.387302667364508,-0.061431604078309,0.357560263453662,1.0
"*","Theia_230",65.00179,12.41818,7.03307692307692,14.0443876006369,"nan","nan",6.74833333333333,14.0443876006369,8.409,1827.01785352558,8.34049034644806,8.89560571,0.05245709489609,0.301007599463314,-0.041237242314857,0.192799690039257,1.0
"*","Theia_232",16.86129,50.35142,-17.98,1.40007142674937,"nan","nan",-10.78,1.40007142674937,8.321,1691.87455779141,7.65741378742226,9.914257662,-0.01855035961407,0.052457232750274,-0.00787839781907,0.094912737369676,1.0
"*","Theia_2449",102.35462,-3.73141,0.48,"nan","nan","nan",4.05,0.0,9.04,2030.26605456252,9.39131433970806,11.15437365,-0.063473016023636,0.095854141,-0.022007230710985,0.012122528466995,1.0
"*","Theia_247",300.27354,10.21412,-18.8933333333333,8.13777201286282,"nan","nan",-10.31,8.13777201286282,7.838,1597.92491825432,7.19139486246723,8.876821079,0.056546434760094,0.095201461178296,0.086298028985942,0.071273760884258,2.0
"*","Theia_248",324.69575,53.66894,-22.3333333333333,1.71797361252533,"nan","nan","nan","nan",8.188,1708.24292663095,7.73938465088992,7.137234085,0.181963041424751,0.063386853565078,0.204212471729848,0.064838951726425,1.0
"*","Theia_2482",48.80917,56.56774,-30.3466666666667,9.13151867617503,"nan","nan","nan","nan",9.023,1834.85449942841,8.38051656846196,13.29484511,-0.244314317901929,0.162005192727284,-0.230117677611951,0.152493534441795,1.0
"*","Theia_2493",61.70529,48.84165,-29.1,"nan","nan","nan","nan","nan",10.33,2237.39757180441,10.4850570489899,14.50368824,-0.309115022420883,0.10278146,-0.291016401326937,0.022154433118465,1.0
"*","Theia_2526",348.1075,57.48462,-34.4975,8.74502668187277,"nan","nan","nan","nan",8.616,1751.03683745369,7.95471640888965,11.55432999,-0.101049914490432,0.096435450680205,-0.067638478705507,0.090683335298463,1.0
"*","Theia_256",123.75883,7.06131,16.2933333333333,8.97216940374644,"nan","nan",21.0064285714286,8.97216940374644,8.551,1822.26779762854,8.31625006425609,11.30495061,-0.104222131023804,0.135647536722761,-0.069957811401418,0.083028780687481,2.0
"*","Theia_260",315.85754,17.43972,-11.1333333333333,2.31595192811365,"nan","nan",-7.38333333333333,2.31595192811365,7.889,1686.35580247132,7.62982674139023,11.78622705,-0.143545510868231,0.082444138170968,-0.113621934230892,0.078496347244243,1.0
"*","Theia_269",314.32546,16.60106,-16.45,3.01134521435188,"nan","nan","nan","nan",7.796,1722.26126545234,7.80976135870135,14.27274663,-0.27012600004673,0.16146530323027,-0.258002966543991,0.156199967376274,1.0
"*","Theia_2782",102.97121,9.23575,25.05,3.22440692221065,"nan","nan",33.84,3.22440692221065,9.629,2201.64746525207,10.2948921438718,12.81742166,-0.219266064465046,0.163170627930325,-0.203845663145688,0.133049044779345,1.0
"*","Theia_280",340.73908,49.34719,-26.0183333333333,10.2028455181222,"nan","nan",-12.514,10.2028455181222,8.356,1821.38244736118,8.31173374244304,10.25317244,-0.025536162778735,0.104946284364142,0.005250390689997,0.099858276242613,2.0
"*","Theia_2812",101.9875,7.66373,7.77909090909091,14.2228003252141,"nan","nan",15.6933333333333,14.2228003252141,9.475,2004.73300155815,9.25795795840921,11.39564187,-0.109074244953015,0.307223204424271,-0.155865362570177,0.240756999971749,2.0
"*","Theia_282",92.71121,11.97509,7.75888888888889,10.0924764575277,"nan","nan",11.928,10.0924764575277,8.882,1974.8728983352,9.10246042644205,10.66390907,-0.069582007827036,0.203481544218275,-0.163668465351457,0.173743012136317,1.0
"*","Theia_2901",75.83517,42.08878,-21.91,"nan","nan","nan","nan","nan",9.248,1914.55006551985,8.78991609933136,11.28565692,-0.08226378262043,0.0831981,-0.041510280970942,0.016962370470191,1.0
"*","Theia_2902",346.89242,58.8855,-35.145,28.3761951290162,"nan","nan","nan","nan",8.729,1921.29386178467,8.82474747158341,9.657230185,0.021482609212399,0.20187011749551,0.044790951810154,0.142099003574184,1.0
"*","Theia_2936",6.06975,52.69504,-33.63,2.57386868351903,"nan","nan",-5.75,2.57386868351903,9.086,1969.02197367053,9.07205106876491,12.65405839,-0.156490176916122,0.026617189229069,-0.1291175973815,0.027892169907375,2.0
"*","Theia_2999",89.05042,11.60767,8.23555555555556,6.96009897758486,"nan","nan",7.58,6.96009897758486,9.548,2025.6726620261,9.36729748260127,13.22471183,-0.175741073985895,0.199319168352881,-0.1588096954964,0.205191295962748,3.0
"*","Theia_314",314.63554,16.41944,3.356,9.311311937638,"nan","nan",4.6,9.311311937638,7.972,1779.64926461168,8.09948627024106,9.624669624,0.00486159416587,0.076943029722291,-0.006223935163428,0.105336585570806,2.0
"*","Theia_3202",309.86125,38.48563,-9.62,"nan","nan","nan","nan","nan",7.98,1829.81126963953,8.35475299313179,7.002452331,0.203008741140366,0.106413379,0.217378603453588,0.031266853329006,1.0
"*","Theia_333",292.99212,26.86307,-17.31,"nan","nan","nan","nan","nan",7.822,1644.4868290474,7.42137995346646,15.39537607,-0.392823278903961,0.091270342,-0.394030358355676,0.002975394037188,1.0
"*","Theia_3428",90.30104,4.60233,10.0275,11.7624582889802,"nan","nan","nan","nan",9.44,1873.79810933245,8.5800482550144,9.991255374,0.000647302716971,0.252415265110233,0.023267410002087,0.221588137360823,1.0
"*","Theia_345",85.40571,19.19284,13.8375,3.3550198707807,"nan","nan",6.75,3.3550198707807,8.607,1906.20622714012,8.74685994423245,11.61269292,-0.107473563402892,0.171783896799629,-0.083716830098972,0.16064908090871,1.0
"*","Theia_3475",93.19833,24.11244,-5.185,84.4518985661576,"nan","nan","nan","nan",9.969,1451.76826804102,6.48314133526053,12.701799,-0.193376685891833,0.380427735015711,-0.190276267306688,0.346100317235488,1.0
"*","Theia_3494",299.80175,40.61603,-25.81,"nan","nan","nan","nan","nan",7.878,1567.24262795904,7.04094556512297,9.588958557,0.045662775635719,0.031,0.074892221841048,0.011010257253786,1.0
"*","Theia_3582",84.44275,31.00259,-2.292,3.82114773333877,"nan","nan",-1.314,3.82114773333877,8.764,1957.17557664195,9.0105421125761,11.57833986,-0.068070687353611,0.175175854765201,-0.044043269810946,0.164229869930691,1.0
"*","Theia_3747",96.93621,36.0547,-16.7691666666667,6.87218035842977,"nan","nan",-10.5266666666667,6.87218035842977,9.268,1965.51039498205,9.05380966678903,11.27697859,-0.068169136842092,0.30141797014602,-0.122788489391326,0.169655218261984,3.0
"*","Theia_3796",87.50987,31.67817,-17.96,14.1516500804676,"nan","nan","nan","nan",9.445,1954.83433030737,8.99839563110673,14.81587881,-0.307448004682859,0.209458150748614,-0.296274264241467,0.197342619171806,1.0
"*","Theia_38",291.74517,21.11656,-11.185,7.94080915272493,"nan","nan",-4.615,7.94080915272493,7.84,1679.64179765638,7.59629946530531,9.201547838,0.030246847621274,0.014955795618668,-0.030870988584346,0.084479872059761,2.0
"*","Theia_383",113.16542,0.32275,-4.84333333333333,10.3574333210502,"nan","nan",3.365,10.3574333210502,8.513,1945.7646221886,8.95137233225019,11.31444182,-0.095049790417155,0.147684519242371,-0.02595546180965,0.104941436475119,1.0
"*","Theia_3862",33.16938,57.83904,-36.725,21.2909851815269,"nan","nan","nan","nan",8.804,1783.04513746744,8.11670937222083,10.98757282,-0.081570868380368,0.140759171949932,-0.052564785684971,0.106146489646737,2.0
"*","Theia_387",79.15304,37.19914,7.47727272727273,24.2108133241777,"nan","nan",10.1518181818182,24.2108133241777,8.666,1836.60980938594,8.38948780429486,10.60337482,-0.062615188346668,0.17041467109358,0.003381471112564,0.124200642694154,1.0
"*","Theia_391",356.21942,55.16953,-15.3266666666667,18.7995859883491,"nan","nan",-11.355,18.7995859883491,8.149,1771.44254243857,8.05789927327637,10.34350352,-0.033501294751962,0.211329472463029,-0.013947261320659,0.178199985411698,1.0
"*","Theia_399",93.67125,17.39762,4.885,12.6394738814557,"nan","nan",14.6333333333333,12.6394738814557,8.758,1867.36187185069,8.54700107203919,11.23779367,-0.109760869294405,0.109040117460342,-0.087395575202738,0.105930500884567,1.0
"*","Theia_4007",323.76075,49.61528,-18.09,"nan","nan","nan","nan","nan",8.414,1669.88148466538,7.54762831822776,12.51453497,-0.153112322092056,0.076899938,-0.126354706264845,0.026873798461287,1.0
"*","Theia_401",347.80925,47.7812,-16.7458333333333,5.90543887728366,"nan","nan",-9.67444444444445,5.90543887728366,8.341,1853.23867300448,8.47458176323367,12.07145372,-0.146725005004555,0.147332336229372,-0.122663164580236,0.149970886154334,1.0
"*","Theia_415",83.1335,38.33124,-10.1275,4.2149367334121,"nan","nan",-11.515,4.2149367334121,8.977,1991.69652064577,9.19000816791154,9.705731997,0.005714852362871,0.369918340077533,0.023553162186158,0.305502556891268,1.0
"*","Theia_4212",94.47008,9.67957,31.95,2.58801081914277,"nan","nan","nan","nan",11.136,2414.33836740964,11.4335140841112,15.18128899,-0.326235204935073,0.133340069008793,-0.32900099276694,0.098253382644898,2.0
"*","Theia_4245",348.95858,55.20043,-33.475,6.79749218462221,"nan","nan","nan","nan",8.458,1765.63565762973,8.02850398220307,8.367417181,0.104211827274412,0.399471022549928,0.118541127477461,0.330657421854212,1.0
"*","Theia_4401",346.91342,56.77038,-12.56,"nan","nan","nan","nan","nan",8.683,1961.81305788196,9.03461109083147,7.993445518,0.129876032471657,0.100981444,0.151459382834664,0.022372531264797,1.0
"*","Theia_446",18.55237,62.75653,-4.67,"nan","nan","nan","nan","nan",8.353,1816.17948747839,8.28520378853571,8.02935684,0.114915139487037,0.105689555,-0.076832874426898,0.045366997049547,1.0
"*","Theia_47",63.98887,51.59788,-8.815,3.56470195107529,"nan","nan","nan","nan",8.786,1954.48212021993,8.99656863126744,12.67648972,-0.209499809890986,0.126971742318524,-0.185689318234932,0.124105243485879,1.0
"*","Theia_470",301.87888,35.45778,-12.23,"nan","nan","nan",-14.98,0.0,7.943,1749.51999891291,7.94705919688028,9.472969954,0.022393239662051,0.103625163,0.053503951071724,0.031679992649248,1.0
"*","Theia_480",75.1705,41.436,0.29,"nan","nan","nan","nan","nan",8.847,1873.50613458404,8.57854850240542,6.673377627,0.211827799677849,0.076252714,0.225617384763546,0.035020444693902,1.0
"*","Theia_4877",294.166,45.12657,-24.2425,7.80402241854103,"nan","nan",-12.0566666666667,7.80402241854103,7.957,1707.52294651877,7.73577443106086,9.496461267,0.100907474911461,0.195070462334402,0.084741319090365,0.12640705629234,2.0
"*","Theia_497",87.66742,27.11635,13.85,"nan","nan","nan","nan","nan",11.005,2172.48332830145,10.1401628572602,10.8523842,-0.047500602900982,0.026,-0.004619626984449,0.036270507497527,1.0
"*","Theia_517",322.8305,48.34913,-12.22,"nan","nan","nan",11.5,0.0,8.139,1833.25685210138,8.37235299386764,11.04109027,-0.088283232136641,0.11492914,-0.290967600656661,0.040529710689758,1.0
"*","Theia_5292",40.02087,48.79154,-22.216,2.23741592020795,"nan","nan","nan","nan",8.96,1804.69573324644,8.22671642971388,14.46421496,-0.259694772958756,0.164265987810343,-0.243542788093881,0.164912805349939,2.0
"*","Theia_5347",268.77942,9.84164,-49.2733333333333,59.1678817715603,"nan","nan","nan","nan",7.696,1596.64462060881,7.18509917011906,10.1150868,-0.03278070439895,0.262086934431908,-0.011930288695874,0.216033890101879,3.0
"*","Theia_545",111.35696,14.54296,18.2,11.6857520083219,"nan","nan",29.13,11.6857520083219,8.633,1821.84874798059,8.31411235187846,9.133739367,0.062425816745527,0.07268468038413,-0.00514358087684,0.07713260549768,1.0
"*","Theia_546",110.17192,-4.38026,4.85,4.24765033086921,"nan","nan",7.215,4.24765033086921,8.538,1861.64041691252,8.51764711691387,11.99047472,-0.15384627027171,0.201540980191902,-0.133083799031031,0.200768616121084,1.0
"*","Theia_5504",23.58271,57.25466,-40.51,"nan","nan","nan","nan","nan",8.705,1840.12038718249,8.40743646458088,10.61665965,-0.042802609503269,0.086096704,0.000112262439465,0.012971487045806,1.0
"*","Theia_558",95.90479,3.67031,-6.231,2.77110667824648,"nan","nan",-5.35333333333333,2.77110667824648,8.72,1968.15485101086,9.06754600806177,10.33187556,-0.019476347416639,0.359502157038342,-0.100126209702037,0.129139736820575,1.0
"*","Theia_560",73.59488,45.86919,-7.69666666666667,9.33130144549337,"nan","nan",-8.72333333333333,9.33130144549337,8.766,1940.72846711931,8.92528285116495,12.36037999,-0.143665553381046,0.132408315427277,-0.11991289899642,0.126564546113614,1.0
"*","Theia_569",72.40204,44.8329,1.46,4.68888046339422,"nan","nan",-0.545,4.68888046339422,8.835,1844.47821012049,8.42972869403945,14.68870909,-0.316373574237029,0.200577541638501,-0.306686812271527,0.185611814291641,1.0
"*","Theia_5736",75.82575,40.59088,-3.5,19.3889852751504,"nan","nan","nan","nan",9.854,1989.26681823931,9.17735440888502,9.66903749,0.010933519899845,0.152974662302092,0.035286502349452,0.136739521705079,1.0
"*","Theia_638",48.39754,59.26105,-16.3833333333333,8.29575714848661,"nan","nan",-10.372,8.29575714848661,8.55,1957.90189117745,9.01431091967889,10.65284961,-0.060297204491993,0.148255290132526,-0.029462036007943,0.131405878209137,1.0
"*","Theia_648",86.57779,25.96469,-13.655,8.2943625433182,"nan","nan",-8.84,8.2943625433182,8.702,1915.3994013415,8.79430131796343,9.857441237,0.000487964600324,0.125001689068346,0.032863994614742,0.092759219020324,1.0
"*","Theia_66",68.14396,18.10314,24.0966666666667,11.1758415044834,"nan","nan",27.4,11.1758415044834,8.259,1767.44175739634,8.03764398046766,9.665825344,-0.000808311005433,0.15507551807845,0.028113800424506,0.121822388718641,2.0
"*","Theia_669",91.61275,38.92028,-51.64,11.7803989745679,"nan","nan",-12.72,11.7803989745679,9.043,1916.26721627985,8.79878241138335,13.05988063,-0.149053901433944,0.077205187324597,-0.11521000367054,0.060177415944191,1.0
"*","Theia_6999",89.65667,20.20594,4.14333333333333,6.43435674070584,"nan","nan",9.82,6.43435674070584,9.793,2006.59497661233,9.26767080754624,10.50597515,-0.060342859476805,0.184904417256587,-0.043624221729112,0.180027969062007,2.0
"*","Theia_7",68.30371,24.38985,13.72,1.90918830920368,"nan","nan",5.98,1.90918830920368,8.264,1794.2149660785,8.17342053922711,13.80578121,-0.287890709936618,0.260220532309471,-0.278911778276208,0.206386241671837,2.0
"*","Theia_701",34.72033,53.31614,-15.018,3.25900598342501,"nan","nan",-5.11333333333333,3.25900598342501,8.429,1800.26435768902,8.20417262568537,9.348494463,0.025059953331947,0.258976467352978,0.040771643784813,0.235249534379014,1.0
"*","Theia_708",290.94858,53.29107,-35.09,0.86267027304759,"nan","nan","nan","nan",8.095,1668.75200687449,7.54200128164303,10.87103229,-0.000555947853372,0.071018746158442,-0.097972239330267,0.036406682113651,1.0
"*","Theia_7082",84.17692,40.01585,-20.6,26.303875189789,"nan","nan",-13.1475,26.303875189789,9.37,2088.79842104522,9.69831917460089,16.73661862,-0.286195058003068,0.176840479670936,-0.279758690165291,0.175550897274,1.0
"*","Theia_71",68.58204,20.46681,12.0666666666667,4.80038887313656,"nan","nan",14.625,4.80038887313656,8.295,1846.70080572048,8.44110329531659,8.642599051,0.072540814444539,0.010363496992228,0.001374350853785,0.155167130573309,2.0
"*","Theia_7478",312.76492,33.80638,-11.71,"nan","nan","nan",-7.17,0.0,7.964,1767.56640396121,8.03827486172222,11.23261781,-0.093893937766552,0.110678554,-0.055058219945682,0.014113084650486,1.0
"*","Theia_754",75.96729,23.67444,-18.0644897959184,9.11476327343846,"nan","nan",-12.3847222222222,9.11476327343846,8.837,1977.22891839699,9.11471108699374,11.38028654,-0.100258065558666,0.147979142881966,-0.070456551614462,0.133332797537052,1.0
"*","Theia_7778",311.80154,35.63481,-14.21,2.68277219805683,"nan","nan","nan","nan",7.945,1789.91772881047,8.15159181707103,14.31267251,-0.310337852686644,0.102548957222946,-0.303194746316566,0.102786569554922,1.0
"*","Theia_780",81.65887,30.31971,12.9428571428571,5.20066250358456,"nan","nan",11.68,5.20066250358456,9.053,1948.59677484025,8.96605080057422,12.1290921,-0.164935778294291,0.133172264940696,-0.143239755627321,0.134829944825367,2.0
"*","Theia_792",99.01842,19.61348,29.1815,15.7401559127569,"nan","nan",35.6466666666667,15.7401559127569,8.33,1742.08684477747,7.90956150639977,8.605458067,0.077181033911637,0.103896510264452,0.115272860689028,0.170365399050992,1.0
"*","Theia_7938",62.684,57.14814,-41.16,"nan","nan","nan","nan","nan",9.519,1976.86682914817,9.11282811430148,8.449630456,0.088877506554127,0.022,0.114229034055081,0.058544515560938,1.0
"*","Theia_817",274.95046,24.60626,-22.164,18.9045822487565,"nan","nan","nan","nan",7.902,1672.5164728473,7.5607600330613,8.08959567,0.124926198273897,0.10280967428589,0.150491237016563,0.091139873158841,1.0
"*","Theia_818",73.75579,13.68702,5.165,2.46780266634105,"nan","nan",5.81,2.46780266634105,8.532,1831.85573783526,8.36519511658269,9.520385008,0.010758548974991,0.013319802964123,0.043618285591152,0.034604734375861,1.0
"*","Theia_834",96.63758,29.88654,-4.56111111111111,9.63043930000657,"nan","nan",4.54,9.63043930000657,8.604,1950.26152200682,8.97468107991923,10.04302558,-0.003914315917557,0.126705517859234,-0.027174249897212,0.126918294963339,1.0
"*","Theia_844",310.10933,41.92191,2.12428571428571,3.66282612719949,"nan","nan",9.798,3.66282612719949,8.059,1885.49951887532,8.6401995880638,10.81979157,0.007619296333619,0.063756271643225,0.040524644154344,0.058278032362648,1.0
"*","Theia_85",57.68438,60.20206,-30.8133333333333,8.62705241280783,"nan","nan","nan","nan",8.606,1916.07340812629,8.79778161299723,13.75106053,-0.28236977259318,0.306200164556942,-0.272303072489893,0.281202729423316,2.0
"*","Theia_856",87.47179,38.82233,-21.41,8.58288218879105,"nan","nan",-6.62,8.58288218879105,8.926,2001.4913652764,9.2410527930198,13.68880646,-0.243228919804097,0.104226744288363,-0.231489649932488,0.103179702670015,1.0
"*","Theia_862",37.40046,56.74556,-22.41125,12.4205169405878,"nan","nan","nan","nan",8.678,1795.53352494954,8.18012115480782,11.26402404,-0.079452591249719,0.033447442542586,-0.043331873505512,0.042014874450632,1.0
"*","Theia_863",41.40612,56.45298,-36.45,1.89504617357994,"nan","nan","nan","nan",8.692,1780.95218932277,8.10609339407153,11.7992609,-0.134773574769497,0.013650236791399,-0.107580139592824,0.023529989471437,1.0
"*","Theia_874",87.57246,34.22784,-12.176,3.61457189719613,"nan","nan",-13.52,3.61457189719613,8.833,1825.64795281292,8.33349789750103,11.33707199,-0.09465155005455,0.092749807170516,-0.06235093102909,0.090419030967902,1.0
"*","Theia_925",96.03179,35.74199,-13.434,22.545745274885,"nan","nan",-11.382,22.545745274885,8.539,1946.12609286678,8.95324549376634,8.83135765,0.083054008707404,0.15262960943094,0.104912672822264,0.132549658665758,1.0
"*","Theia_93",80.77504,24.62371,-15.56,43.8547625691897,"nan","nan",-12.19,43.8547625691897,8.292,1787.46760336731,8.13915197811245,10.65685293,-0.060708545148373,0.202144388659583,-0.032615558432593,0.143366452267191,1.0
"*","Theia_96",305.28679,48.9247,-13.23,13.1996621168877,"nan","nan",-7.836,13.1996621168877,8.099,1758.71306535423,7.99349436044058,8.905722196,0.051941753675541,0.064434818755994,0.080716367465612,0.056795974649919,3.0
"*","Tombaugh_5",56.97442,59.07554,-32.5166666666667,10.1163104060662,-21.21,0.0,"nan","nan",9.694,1943.63055036433,8.94031504777345,10.39951288,-0.039830739066626,0.364534597185316,-0.022552793092165,0.241967061924291,1.0
"*","Trumpler_2",39.30504,55.92562,-7.10214285714286,5.84495071844912,-3.78,0.0,-10.8341666666667,5.84495071844912,8.664,1853.14963379366,8.47412562470902,11.79192877,-0.144065978404667,0.171751707044734,-0.122046874453025,0.180314304102204,1.0
"*","Turner_9",296.18242,29.49766,2.77666666666667,21.6655702286677,"nan","nan",22.69,21.6655702286677,7.558,1541.27547018544,6.9143271567644,15.95892777,-0.360485896468163,0.057701079363905,-0.10825733021552,0.358277766304643,2.0
"*","UBC_1103",306.9235,38.86599,-22.64,"nan","nan","nan","nan","nan",7.932,1913.81704657001,8.78613180042276,7.917953934,0.12101174890995,0.105644137,0.142867009037886,0.020708572166533,1.0
"*","UBC_1108",298.08454,44.79366,-7.35,"nan","nan","nan",13.12,0.0,8.385,1942.39263100911,8.93390225913947,14.3528574,-0.169520169496536,0.090250418,-0.142767724230693,0.036777278056177,1.0
"*","UBC_1116",306.67092,49.1081,-16.66,"nan","nan","nan","nan","nan",8.193,1805.91421586407,8.23291772753592,10.83442637,-0.070988975465298,0.033,-0.029872612147467,0.036896444086908,1.0
"*","UBC_1186",358.58929,51.42696,-44.23,0.876812408671318,"nan","nan","nan","nan",8.813,1898.1958560193,8.70556593801446,16.82757617,-0.439121425151825,0.030063473531294,-0.446076749403662,0.045704872741721,2.0
"*","UBC_1222",24.50808,56.50808,-74.8683333333333,14.0437536530184,"nan","nan","nan","nan",10.513,2497.7424732297,11.8843154608594,12.83315343,-0.220855904122193,0.106690009717431,-0.201883161434119,0.11204775920734,2.0
"*","UBC_1230",27.91846,59.52914,-80.63,18.6251926164537,"nan","nan","nan","nan",10.275,2614.50876062066,12.5189384263654,10.46657037,-0.053159586153925,0.049132594856044,-0.016879976026292,0.090978788773368,2.0
"*","UBC_1231",29.09717,59.07078,-65.825,1.01116269709677,"nan","nan","nan","nan",9.679,2254.87080763129,10.578193302581,12.98261079,-0.174035981297493,0.041875190972307,-0.145047384005661,0.04401087271006,2.0
"*","UBC_1246",45.52004,47.97422,-40.635,12.3628633414755,"nan","nan","nan","nan",10.151,2082.57876039537,9.6656139776137,12.64376014,-0.084786572804054,0.222631130057153,-0.060714423607497,0.215813099464136,1.0
"*","UBC_1248",50.67575,52.04512,-35.29,"nan","nan","nan","nan","nan",10.647,2081.8319647811,9.6616883533998,15.75145188,-0.271178811788559,0.093676046,-0.263371129389303,0.086152706119835,1.0
"*","UBC_1250",53.32567,51.25917,-41.8966666666667,9.77315882063386,"nan","nan","nan","nan",10.662,2115.5136414711,9.83901293811821,10.03168684,-0.019985844381154,0.061500147724545,0.270125127596589,0.361019326943604,1.0
"*","UBC_1254",56.309,50.75222,-37.065,23.9921330856596,"nan","nan","nan","nan",10.458,2186.46470496318,10.2142943804433,11.36623117,-0.069877840578556,0.2025751079061,-0.040072565379492,0.150102735873715,1.0
"*","UBC_1263",66.22258,44.30906,1.04,"nan","nan","nan","nan","nan",11.5,2431.23563467545,11.5246651422052,10.48889711,-0.057835660874844,0.102259189,-0.016490954627596,0.03131255377847,1.0
"*","UBC_1264",67.85662,44.39843,-28.4342857142857,17.6065441026368,"nan","nan","nan","nan",11.299,2223.15895901936,10.4092540427793,13.08724012,-0.213351922375815,0.161437420028968,-0.134820740952905,0.099832305639779,1.0
"*","UBC_1267",72.56996,43.5447,-27.98,6.70941875276838,"nan","nan","nan","nan",10.222,2149.37789653235,10.01784473577,16.12779117,-0.416095713774363,0.377290824576577,-0.429221499196755,0.355967637107814,1.0
"*","UBC_1272",68.72012,38.39283,-14.075,13.9704187481979,"nan","nan",16.62,13.9704187481979,9.352,2021.30907453492,9.34449268875192,11.33031221,-0.072379094315693,0.178832951027803,-0.047626283615102,0.17701468485216,2.0
"*","UBC_1274",75.83496,40.97426,15.52,6.67508801440101,"nan","nan","nan","nan",12.05,2549.24855706454,12.1637698204171,10.46597506,-0.042802609503269,0.0,-0.000871743553775,0.043652797140726,1.0
"*","UBC_1276",74.06679,38.18706,-0.59,"nan","nan","nan","nan","nan",11.349,2194.31022658527,10.2559299695699,9.822163393,0.011312438175082,0.09581726,0.044018137286251,0.022455001147319,1.0
"*","UBC_1278",87.24258,40.78283,7.142,10.9976870295531,"nan","nan","nan","nan",10.423,2338.41105872763,11.0251213687993,10.76128621,-0.057052836194634,0.167083627068457,-0.032886718543057,0.158109450793402,1.0
"*","UBC_1279",83.62983,39.01142,17.53,15.8957604410736,"nan","nan","nan","nan",10.271,2122.90006477116,9.87797363240031,12.66439961,-0.149699621833861,0.212035114057894,-0.124625242715847,0.162034999916842,1.0
"*","UBC_1280",83.61617,37.24567,-0.68,5.56484501131882,"nan","nan","nan","nan",10.815,2111.54688514873,9.81810047473101,15.83064835,-0.412513605318963,0.555794548937182,-0.008581095193189,0.696195921454275,1.0
"*","UBC_1282",79.3355,33.20317,-0.32,2.82842712474619,"nan","nan","nan","nan",10.505,2426.67515926385,11.5000547953299,14.90241092,-0.29442811012268,0.108330297542135,-0.282191976548351,0.091118990205394,2.0
"*","UBC_1285",86.72975,32.15994,-37.52,10.5217489040558,"nan","nan","nan","nan",10.337,2093.08122804316,9.72085083411526,12.21821692,-0.071401473134756,0.148316198190061,-0.043163798997862,0.109303088709699,1.0
"*","UBC_1286",89.23871,32.44917,8.74571428571429,15.8675863078823,"nan","nan",21.17,15.8675863078823,11.025,2507.06170320004,11.9348202077262,15.2445201,-0.287384029211743,0.180744599845585,-0.278721387905648,0.184720469399581,1.0
"*","UBC_1289",85.4845,29.40152,-1.11,11.879393923934,"nan","nan",7.77,11.879393923934,9.984,2013.52229851785,9.3038234125932,11.75042408,-0.095757819712162,0.046986771141196,-0.061301568092672,0.051596856003333,1.0
"*","UBC_129",299.03454,26.44525,-17.729,10.1404508446781,"nan","nan",3.365,10.1404508446781,7.651,1601.70760610069,7.21000466584689,11.81120084,-0.147696865536273,0.183166266609932,-0.122406291496667,0.185939304496023,2.0
"*","UBC_1290",87.56125,30.39756,71.93,"nan","nan","nan","nan","nan",11.478,2375.0714659349,11.222059329448,8.122163918,0.115471243858337,0.034,0.137503155692282,0.03048712658309,1.0
