"Cluster","Comment"
"COIN-Gaia_9","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_10","Classified as open cluster. CMD classes: 0.98 (50th percentile), true positive (human-assigned)."
"COIN-Gaia_11","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"COIN-Gaia_12","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_13","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"COIN-Gaia_14","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_15","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_16","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_18","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_19","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_20","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_21","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_23","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_24","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_25","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"COIN-Gaia_26","Classified as open cluster. CMD classes: 1.00 (50th percentile), true positive (human-assigned)."
"COIN-Gaia_28","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_29","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_30","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_31","Classified as open cluster. CMD class: 0.77 (50th percentile)."
"COIN-Gaia_32","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_33","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"COIN-Gaia_34","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"COIN-Gaia_35","Classified as open cluster. CMD class: 0.91 (50th percentile)."
"COIN-Gaia_36","Classified as open cluster. CMD class: 0.95 (50th percentile)."
"COIN-Gaia_37","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_38","Classified as open cluster. CMD class: 0.80 (50th percentile)."
"COIN-Gaia_39","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_40","Classified as open cluster. CMD classes: 1.00 (50th percentile), true positive (human-assigned)."
"COIN-Gaia_41","Classified as open cluster. CMD class: 0.06 (50th percentile)."
"CWNU_2","Classified as moving group. CMD class: 0.94 (50th percentile)."
"CWNU_3","Classified as open cluster. CMD class: 0.99 (50th percentile)."
