"Cluster","Comment"
"Kronberger 87,DSH J0847.3-5251","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 52904 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J0828.2-5522,HD 72322 Group","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ESO 211-8,Alicante 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J0232.4-5127","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 2932,ESO 261-10,MWSC 1694","Web updates in DAML02, some were later removed (2003 to 2010)."
"Streicher 12","Asterisms reported by amateur astronomers in the web."
"Alessi J0240.4-5247","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 404","Present study."
"HD 77689 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 46","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 138,Alessi J0814.5-5806","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 139,Alessi J0815.3-5807","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Streicher 77","Asterisms reported by amateur astronomers in the web."
"Teutsch J0923.2-5043","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ESO 437-61,MWSC 1856","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J0906.6-5321","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 8","Asterisms reported by amateur astronomers in the web."
"Alessi J0935.5-4901","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Riddle 17","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J0951.3-4634","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 405","Present study."
"Bica 406","Present study."
"Bica 407","Present study."
"Bica 408","Present study."
"Teutsch 224","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 15","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J0917.2-5406","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 655","Present study."
"Teutsch J0924.3-5313","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 7,Tiny Southern Cross","Asterisms reported by amateur astronomers in the web."
"Bica 656","Present study."
"Bica 409","Present study."
"Teutsch 66,DSH J0933.4-5223,MWSC 1688","Web updates in DAML02, some were later removed (2003 to 2010)."
"Kronberger 33,DSH J0932.7-5316","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi J0702.4-6534","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J0855.9-5906","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi J1026.0-4339","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi J1026.0-4339","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 36, Trojan Horse","Asterisms and clusters by L. Ferrero."
"Slotegraaf 8","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 68,DSH J0944.3-5407,FSR 1504","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 32","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi J1104.6-3157","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 2995,ESO 167-4,Teutsch 225,MWSC 1707","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 189","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1032.5-4437","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 67,DSH J0933.7-5705","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 104,DSH J0959.9-5252","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J0959.6-5313","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 36","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1058.3-3725","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 33","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 114","List of clusters and alike reported by B. Alessi."
"Teutsch J0958.7-5610","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1121.1-2957","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 88174 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 31","Asterisms and clusters by L. Ferrero."
"HD 300522 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 92","List of clusters and alike reported by B. Alessi."
"Teutsch 44,DSH J1021.4-5427,FSR 1528,MWSC 1795","Web updates in DAML02, some were later removed (2003 to 2010)."
"Bica 410","Present study."
"Alessi 49,DSH J1016.2-5720","List of clusters and alike reported by B. Alessi."
"Teutsch J1016.1-5742","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J0959.8-6040","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 33","Asterisms reported by amateur astronomers in the web."
"Bica 411","Present study."
"Bica 412","Present study."
"Teutsch J1032.5-5455","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1018.0-5816","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 414","Present study."
"Bica 413","Present study."
"Bica 415","Present study."
"Bica 416","Present study."
"AT 14,Alessi-Teutsch 14,Alessi 128","List of clusters and alike reported by B. Alessi."
"Teutsch J1006.9-6037","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 146","List of clusters and alike reported by B. Alessi."
"HD 92642 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1026.6-5658","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 69,DSH J1005.5-6102","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1021.8-5802","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1015.0-5927","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 417","Present study."
"Bica 418","Present study."
"CarOB1A","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 226","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 25","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert 16,DSH J1028.2-5841,FSR 1542","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 425","Present study."
"Bica 427","Present study."
"Bica 428","Present study."
"CarOB1B","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 429","Present study."
"Bica 430","Present study."
"Bica 432","Present study."
"Bica 431","Present study."
"Bica 419","Present study."
"Bica 420","Present study."
"Lorenzin 25","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 433","Present study."
"Bica 422","Present study."
"Bica 421","Present study."
"Bica 423","Present study."
"IC 2599","Original NGC and IC catalogues at Vizier: NGC 2000.0, Sky Publishing, ed. Sinnott 1988 (1997yCat.7118....0S)."
"Bica 424","Present study."
"Carraro 1.MWSC 1829","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1017.9-6235","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"CarOB1C","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Karhula 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 26","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 435","Present study."
"Bica 434","Present study."
"Bica 436","Present study."
"Whitman 1","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bochum 9,CarOB1D,MWSC 1825","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 29","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"DC 5,Kronberger 38,DSH J1039.9-5911,FSR 1549,MWSC 1838","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kronberger 37","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 437","Present study."
"Teutsch 105,DSH J1035.2-6041,FSR 1550","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1043.8-5855","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 438","Present study."
"Teutsch J1037.3-6034","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1038.7-6018","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 171","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 27","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1042.0-5954","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 439","Present study."
"Bica 440","Present study."
"eta Car Association,CarOB1E,CarOB1 Nucleus","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Collinder 234,OCL 830,ESO 128-14,MWSC 1851","Web updates in DAML02, some were later removed (2003 to 2010)."
"Alessi J1053.2-5750","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 5,MWSC 1844","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"CarOB1F","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 426","Present study."
"Teutsch J1051.0-6024","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 106,DSH J1059.3-5932,FSR 1559,MWSC 1877","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1052.0-6139","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1056.5-6044","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"CarOB1-2","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 40","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kronberger 39,DSH J1054.2-6144,MWSC 1868","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1056.9-6148","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 91","List of clusters and alike reported by B. Alessi."
"Teutsch J1100.3-6113","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 8","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1059.7-6131","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 1110-58","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Streicher 26","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger J1105.8-6036","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 31","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 441","Present study."
"Shorlin 2,C1104-61b,MWSC 1887","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch 227","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 442","Present study."
"Shorlin 1,C1104-610a,MWSC 1891","Web updates in DAML02, some were later removed (2003 to 2010)."
"Bica 443","Present study."
"Teutsch 143b,DSH J1108.5-6044","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Wray 1,Teutsch 143a,Wray 15-751,DSH J1108.6-6042,FSR 1570,MWSC 1898","Particular objects in SIMBAD."
"Alessi J0120.9-4933","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 444","Present study."
"Teutsch 70,DSH J1116.3-5833","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1111.3-6115","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Car I Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1124.3-5656","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 98329 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 50","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 35","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1121.8-5854","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 99415 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 11381 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1121.8-6059","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1125.1-6014","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1130.3-5922","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 71,DSH J1130.5-6013","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Cen IV Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1131.7-6043","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1105.7-6814","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Car III Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 27","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 445","Present study."
"Bica 446","Present study."
"Teutsch 228","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 21","Asterisms reported by amateur astronomers in the web."
"Bica 447","Present study."
"Bica 448","Present study."
"Karhula 6","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 37","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 449","Present study."
"Bica 450","Present study."
"Bica 456","Present study."
"Bica 451","Present study."
"Bica 452","Present study."
"Bica 453","Present study."
"Bica 454","Present study."
"Juchert J1119.1-6802","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 455","Present study."
"Bica 457","Present study."
"Bica 458","Present study."
"Bica 459","Present study."
"Juchert J1220.5-2908","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 460","Present study."
"Riddle 14,DSH J1135.1-6450","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1141.5-6232","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 461","Present study."
"Teutsch J1151.5-5803","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 462","Present study."
"Cen I Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 229","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1150.9-6007","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi J1151.1-6010","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 9","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 463","Present study."
"Teutsch 230,FSR 1596","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HIP 55350 Association,Alessi 163","List of clusters and alike reported by B. Alessi."
"Bica 464","Present study."
"Streicher 37","Asterisms reported by amateur astronomers in the web."
"Cen III Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 12","Asterisms reported by amateur astronomers in the web. Asterisms and clusters by L. Ferrero."
"Teutsch 78,DSH J1158.3-6152,GLIMPSE 27,Mercer 27","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1156.1-6314","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Canali 1,Canali's Cluster,Stargate,Reeves 2,Harrington 20,Ramakers 15","Asterisms reported by amateur astronomers in the web."
"Alessi 45,Alessi J1200.8-6123","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Karhula 7","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1204.1-5943","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 465","Present study."
"AT 8,Alessi-Teutsch 8,ASCC 68,MWSC 1993","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 467","Present study."
"Bica 466","Present study."
"Alessi 124","List of clusters and alike reported by B. Alessi."
"Bica 468","Present study."
"Bica 470","Present study."
"Bica 469","Present study."
"ESO 130-6,Steine 4,MWSC 1998","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 471","Present study."
"Juchert 13,DSH J1201.6-6406,FSR 1600,MWSC 1992","Web updates in DAML02, some were later removed (2003 to 2010)."
"Riddle 12","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"BHR 71","Spitzer website."
"Stock 15,OCL 869,ESO 130-8,MWSC 2005","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch 107,DSH J1204.8-6321","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 21,Jaws,Pothier 11,Ramakers 58","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1209.3-6120","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert 14,DSH J1207.1-6448","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 472","Present study."
"ME 2,Mel`nik-Efremov 2,CLUST 2,Alessi 182,Alessi J1209.7-6352","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ESO 442-4,MWSC 2046","Web updates in DAML02, some were later removed (2003 to 2010)."
"Alessi 52,FSR 1606,VVV 101,VVV-CL 101,DSH J1213.0-6242,Alessi J1213.0-6242,MWSC 2006","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1247.1+1328","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 473","Present study."
"Patchick 54","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Cru I Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ASCC 70,Alessi 38,MWSC 2010","List of clusters and alike reported by B. Alessi."
"Patchick 57","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 233","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1058.3-8312","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Karhula 12","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 73","List of clusters and alike reported by B. Alessi."
"Teutsch 234","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 474","Present study."
"Teutsch 108,DSH J1224.9-6158","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1223.3-6443","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 11","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kronberger 10","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 232","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 475","Present study."
"Alessi 74","List of clusters and alike reported by B. Alessi."
"Slotegraaf 40","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 476","Present study."
"Teutsch 235","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1241.8-2738","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 477","Present study."
"Ruprecht 105,OCL 886,ESO 131-12,Slotegraaf 41,MWSC 2047","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 478","Present study."
"Alessi 164","List of clusters and alike reported by B. Alessi."
"Streicher 82","Asterisms reported by amateur astronomers in the web."
"Streicher 53","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 108970 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1238.7-6050","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Pothier 21","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 23","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 39","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 22","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 236","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 29","Asterisms and cluster alikes by B. Alessi reported in DAML02. Asterisms and clusters by L. Ferrero."
"Teutsch J1248.8-6056","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Cru II Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 42","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1249.7-6621","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 479","Present study."
"Bica 480","Present study."
"Teutsch J1252.2-6104","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 481","Present study."
"Bica 482","Present study."
"Llano 1","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 483","Present study."
"Mus I Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 109,DSH J1257.8-6315","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 112786 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 237","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Loden 733,Alessi J1302.8-5956","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 82","List of clusters and alike reported by B. Alessi."
"Teutsch J1313.3-6444","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 657","Present study."
"Bica 658","Present study."
"Alessi 79A","List of clusters and alike reported by B. Alessi."
"AT 15,Alessi-Teutsch 15,Teutsch J1315.4-6206","List of clusters and alike reported by B. Alessi."
"Ferrero 28","Asterisms and cluster alikes by B. Alessi reported in DAML02. Asterisms and clusters by L. Ferrero."
"Bica 659","Present study."
"Slotegraaf 44","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1323.6-6402","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 484","Present study."
"Teutsch 110,DSH J1326.5-6406","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 30","Asterisms reported by amateur astronomers in the web."
"Bica 485","Present study."
"NGC 5155,MWSC 2125","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1329.0-6315","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1521.1-8333","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1332.4-6449","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 238","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 486","Present study."
"Teutsch J1317.2-4653","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"LS 91,La Serena 91","Present study."
"Bica 487","Present study."
"Teutsch 111,DSH J1333.4-6046","Particular objects in SIMBAD."
"Bica 488","Present study."
"BH 150,MWSC 2143","Web updates in DAML02, some were later removed (2003 to 2010)."
"Slotegraaf 45","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1309.4-2338","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 97","List of clusters and alike reported by B. Alessi."
"Riddle 18","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 225252 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 83","Asterisms reported by amateur astronomers in the web."
"Dias 4,MWSC 2154","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1341.4-6152","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 130","List of clusters and alike reported by B. Alessi."
"Bica 489","Present study."
"Alessi 149","List of clusters and alike reported by B. Alessi."
"HD 117886 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1453.8-7658","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 120132 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 5284,ESO 133-4,MWSC 2162","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1346.1-5812","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 5299,MWSC 2170","Web updates in DAML02, some were later removed (2003 to 2010)."
"Karhula 13","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1353.6-6053","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1401.7-6411","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Karhula 14","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lynga 16,C 1354-615,IRAS 13544-6132","Particular objects in SIMBAD."
"Teutsch 239","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 490","Present study."
"Riddle 7","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Karhula 8","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1359.8-6020","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 112,DSH J1409.8-6359","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 240","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 101","List of clusters and alike reported by B. Alessi."
"Streicher 76","Asterisms reported by amateur astronomers in the web."
"Roman-Lopes 1","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Roman-Lopes 2","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1406.3-6042","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 15,ASCC 77,MWSC 2205","Asterisms reported by amateur astronomers in the web. Asterisms and clusters by L. Ferrero."
"Teutsch J1411.1-6211","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 31","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 241","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1420.6-6405","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 491","Present study."
"Streicher 14","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 493","Present study."
"Bica 492","Present study."
"Streicher 13","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1422.4-6311","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ME 3,Mel`nik-Efremov 3,CLUST 3","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 6,MWSC 2240","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Alessi 125","List of clusters and alike reported by B. Alessi."
"HD 122376 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 494","Present study."
"BH 164,Alessi 7,MWSC 2255","List of clusters and alike reported by B. Alessi."
"Streicher 41","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 40","Asterisms and clusters by L. Ferrero."
"Ferrero 47","Asterisms and clusters by L. Ferrero."
"Teutsch 242","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Melotte 227,Collinder 411,OCL 918,ESO 25-18,MWSC 3299","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1441.3-6136","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert 10,FSR 1686,SAI 121,MWSC 2239,MWSC 2241,LS 167,La Serena 167","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch J1446.3-6043","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 495","Present study."
"Bica 496","Present study."
"Teutsch 243","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 21","Asterisms reported by amateur astronomers in the web. Asterisms and clusters by L. Ferrero."
