"Cluster","Comment"
"ESO_092_05","Ellipticities (core, all): e_core=0.1768, e_all=0.3012."
"ESO_092_18","Ellipticities (core, all): e_core=0.1819, e_all=0.1297."
"ESO_130_06","Ellipticities (core, all): e_core=0.3178, e_all=0.2401."
"ESO_130_08","Ellipticities (core, all): e_core=0.3186, e_all=0.2528."
"ESO_130_13","Ellipticities (core, all): e_core=0.1197, e_all=0.1009."
"ESO_134_12","Ellipticities (core, all): e_core=0.0981, e_all=0.0305."
"ESO_166_04","Ellipticities (core, all): e_core=0.5737, e_all=0.162."
"ESO_211_03","Ellipticities (core, all): e_core=0.0575, e_all=0.2635."
"ESO_226_06","Ellipticities (core, all): e_core=0.3934, e_all=0.0714."
"ESO_311_21","Ellipticities (core, all): e_core=0.1981, e_all=0.1391."
"ESO_312_03","Ellipticities (core, all): e_core=0.3766, e_all=0.0392."
"ESO_312_04","Ellipticities (core, all): e_core=0.1572, e_all=0.0707."
"ESO_368_11","Ellipticities (core, all): e_core=0.0972, e_all=0.0472."
"ESO_368_14","Ellipticities (core, all): e_core=0.0954, e_all=0.0245."
"ESO_371_25","Ellipticities (core, all): e_core=0.1339, e_all=0.0728."
"ESO_559_13","Ellipticities (core, all): e_core=0.1859, e_all=0.114."
"ESO_589_26","Ellipticities (core, all): e_core=0.0587, e_all=0.2433."
"FSR_0088","Ellipticities (core, all): e_core=0.4983, e_all=0.2544."
"FSR_0123","Ellipticities (core, all): e_core=0.0481, e_all=0.0287."
"FSR_0154","Ellipticities (core, all): e_core=0.1472, e_all=0.2204."
"FSR_0158","Ellipticities (core, all): e_core=0.3988, e_all=0.032."
"FSR_0165","Ellipticities (core, all): e_core=0.204, e_all=0.1287."
"FSR_0166","Ellipticities (core, all): e_core=0.1807, e_all=0.0884."
"FSR_0167","Ellipticities (core, all): e_core=0.2447, e_all=0.0621."
"FSR_0172","Ellipticities (core, all): e_core=0.3588, e_all=0.2362."
"FSR_0198","Ellipticities (core, all): e_core=0.1268, e_all=0.0624."
"FSR_0238","Ellipticities (core, all): e_core=0.3104, e_all=0.4725."
"FSR_0241","Ellipticities (core, all): e_core=0.0284, e_all=0.1948."
"FSR_0275","Ellipticities (core, all): e_core=0.1615, e_all=0.1605."
"FSR_0278","Ellipticities (core, all): e_core=0.3798, e_all=0.2697."
"FSR_0282","Ellipticities (core, all): e_core=0.1189, e_all=0.0956."
"FSR_0284","Ellipticities (core, all): e_core=0.1679, e_all=0.1533."
"FSR_0296","Ellipticities (core, all): e_core=0.1957, e_all=0.5009."
"FSR_0306","Ellipticities (core, all): e_core=0.1401, e_all=0.0493."
"FSR_0336","Ellipticities (core, all): e_core=0.0442, e_all=0.0095."
"FSR_0342","Ellipticities (core, all): e_core=0.1801, e_all=0.1384."
"FSR_0344","Ellipticities (core, all): e_core=0.0681, e_all=0.1365."
"FSR_0357","Ellipticities (core, all): e_core=0.0731, e_all=0.1108."
"FSR_0384","Ellipticities (core, all): e_core=0.1838, e_all=0.1552."
"FSR_0385","Ellipticities (core, all): e_core=0.2418, e_all=0.0801."
"FSR_0398","Ellipticities (core, all): e_core=0.3682, e_all=0.1894."
"FSR_0401","Ellipticities (core, all): e_core=0.1281, e_all=0.2492."
"FSR_0430","Ellipticities (core, all): e_core=0.4068, e_all=0.4449."
"FSR_0442","Ellipticities (core, all): e_core=0.134, e_all=0.0568."
"FSR_0448","Ellipticities (core, all): e_core=0.0484, e_all=0.1305."
"FSR_0465","Ellipticities (core, all): e_core=0.1419, e_all=0.086."
"FSR_0496","Ellipticities (core, all): e_core=0.3023, e_all=0.1147."
"FSR_0498","Ellipticities (core, all): e_core=0.1893, e_all=0.0532."
"FSR_0534","Ellipticities (core, all): e_core=0.5746, e_all=0.1875."
"FSR_0536","Ellipticities (core, all): e_core=0.2155, e_all=0.3004."
"FSR_0537","Ellipticities (core, all): e_core=0.3377, e_all=0.2116."
"FSR_0542","Ellipticities (core, all): e_core=0.1448, e_all=0.0794."
"FSR_0551","Ellipticities (core, all): e_core=0.1198, e_all=0.1054."
"FSR_0553","Ellipticities (core, all): e_core=0.3353, e_all=0.0543."
"FSR_0558","Ellipticities (core, all): e_core=0.154, e_all=0.0816."
"FSR_0667","Ellipticities (core, all): e_core=0.0401, e_all=0.374."
"FSR_0683","Ellipticities (core, all): e_core=0.3217, e_all=0.0784."
"FSR_0716","Ellipticities (core, all): e_core=0.1639, e_all=0.0978."
"FSR_0728","Ellipticities (core, all): e_core=0.0746, e_all=0.1735."
"FSR_0735","Ellipticities (core, all): e_core=0.1748, e_all=0.1223."
"FSR_0771","Ellipticities (core, all): e_core=0.2361, e_all=0.2031."
"FSR_0811","Ellipticities (core, all): e_core=0.3249, e_all=0.0698."
"FSR_0826","Ellipticities (core, all): e_core=0.1366, e_all=0.2208."
"FSR_0833","Ellipticities (core, all): e_core=0.2369, e_all=0.0905."
"FSR_0850","Ellipticities (core, all): e_core=0.1287, e_all=0.2437."
"FSR_0852","Ellipticities (core, all): e_core=0.1533, e_all=0.0257."
"FSR_0866","Ellipticities (core, all): e_core=0.2049, e_all=0.0681."
"FSR_0883","Ellipticities (core, all): e_core=0.2143, e_all=0.2431."
"FSR_0893","Ellipticities (core, all): e_core=0.1342, e_all=0.0738."
"FSR_0904","Ellipticities (core, all): e_core=0.1093, e_all=0.1474."
"FSR_0905","Ellipticities (core, all): e_core=0.1749, e_all=0.2457."
"FSR_0921","Ellipticities (core, all): e_core=0.2859, e_all=0.1644."
"FSR_0923","Ellipticities (core, all): e_core=0.3709, e_all=0.2709."
"FSR_0932","Ellipticities (core, all): e_core=0.1583, e_all=0.0911."
"FSR_0935","Ellipticities (core, all): e_core=0.2812, e_all=0.2063."
"FSR_0937","Ellipticities (core, all): e_core=0.3658, e_all=0.0387."
"FSR_0941","Ellipticities (core, all): e_core=0.1319, e_all=0.1374."
"FSR_0942","Ellipticities (core, all): e_core=0.0595, e_all=0.0431."
"FSR_0948","Ellipticities (core, all): e_core=0.1413, e_all=0.0791."
"FSR_0951","Ellipticities (core, all): e_core=0.1783, e_all=0.1688."
"FSR_0953","Ellipticities (core, all): e_core=0.1515, e_all=0.1162."
"FSR_0968","Ellipticities (core, all): e_core=0.3412, e_all=0.2676."
"FSR_0974","Ellipticities (core, all): e_core=0.3157, e_all=0.1042."
"FSR_0977","Ellipticities (core, all): e_core=0.2636, e_all=0.2072."
