"Name","Type"
"CWNU_2173           ","o"
"CWNU_2178           ","o"
"CWNU_2180           ","o"
"CWNU_2188           ","o"
"CWNU_2193           ","o"
"CWNU_2197           ","o"
"CWNU_2203           ","o"
"CWNU_2204           ","o"
"CWNU_2205           ","o"
"CWNU_2206           ","o"
"CWNU_2210           ","o"
"CWNU_2211           ","o"
"CWNU_2221           ","o"
"CWNU_2223           ","o"
"CWNU_2232           ","o"
"CWNU_2238           ","o"
"CWNU_2245           ","o"
"CWNU_2247           ","o"
"CWNU_2253           ","o"
"CWNU_2254           ","o"
"CWNU_2255           ","o"
"CWNU_2256           ","o"
"CWNU_2259           ","o"
"CWNU_2261           ","o"
"CWNU_2262           ","o"
"CWNU_2264           ","o"
"CWNU_2265           ","o"
"CWNU_2266           ","o"
"CWNU_2268           ","o"
"CWNU_2269           ","o"
"CWNU_2273           ","o"
"CWNU_2274           ","o"
"CWNU_2276           ","o"
"CWNU_2277           ","o"
"CWNU_2280           ","o"
"CWNU_2284           ","o"
"CWNU_2286           ","o"
"CWNU_2288           ","o"
"CWNU_2290           ","o"
"CWNU_2292           ","o"
"CWNU_2293           ","o"
"CWNU_2298           ","o"
"CWNU_2299           ","o"
"CWNU_2300           ","o"
"CWNU_2302           ","o"
"CWNU_2304           ","o"
"CWNU_2307           ","o"
"CWNU_2310           ","o"
"CWNU_2312           ","o"
"CWNU_2314           ","o"
"CWNU_2320           ","o"
"CWNU_2321           ","o"
"CWNU_2325           ","o"
"CWNU_2326           ","o"
"CWNU_2330           ","o"
"CWNU_2331           ","o"
"CWNU_2332           ","o"
"CWNU_2333           ","o"
"CWNU_2336           ","o"
"CWNU_2337           ","o"
"CWNU_2338           ","o"
"CWNU_2342           ","o"
"CWNU_2344           ","o"
"CWNU_2347           ","o"
"CWNU_2348           ","o"
"CWNU_2349           ","o"
"CWNU_2350           ","o"
"CWNU_2352           ","o"
"CWNU_2354           ","o"
"CWNU_2357           ","o"
"CWNU_2363           ","o"
"CWNU_2364           ","o"
"CWNU_2366           ","o"
"CWNU_2367           ","o"
"CWNU_2368           ","o"
"CWNU_2371           ","o"
"CWNU_2377           ","o"
"CWNU_2379           ","o"
"CWNU_2383           ","o"
"CWNU_2389           ","o"
"CWNU_2390           ","o"
"CWNU_2397           ","o"
"CWNU_2400           ","o"
"CWNU_2404           ","o"
"CWNU_2405           ","o"
"CWNU_2406           ","o"
"CWNU_2407           ","o"
"CWNU_2409           ","o"
"CWNU_2410           ","o"
"CWNU_2412           ","o"
"CWNU_2413           ","o"
"CWNU_2414           ","o"
"CWNU_2415           ","o"
"CWNU_2417           ","o"
"CWNU_2419           ","o"
"CWNU_2420           ","o"
"CWNU_2422           ","o"
"CWNU_2423           ","o"
"CWNU_2428           ","o"
"CWNU_2430           ","o"
"CWNU_2431           ","o"
"CWNU_2438           ","o"
"CWNU_2439           ","o"
"CWNU_2441           ","o"
"CWNU_2446           ","o"
"CWNU_2448           ","o"
"CWNU_2451           ","o"
"CWNU_2452           ","o"
"CWNU_2456           ","o"
"CWNU_2459           ","o"
"CWNU_2463           ","o"
"CWNU_2464           ","o"
"CWNU_2467           ","o"
"CWNU_2468           ","o"
"CWNU_2470           ","o"
"CWNU_2471           ","o"
"CWNU_2472           ","o"
"CWNU_2475           ","o"
"CWNU_2477           ","o"
"CWNU_2478           ","o"
"CWNU_2479           ","o"
"CWNU_2480           ","o"
"CWNU_2481           ","o"
"CWNU_2485           ","o"
"CWNU_2487           ","o"
"CWNU_2490           ","o"
"CWNU_2494           ","o"
"CWNU_2496           ","o"
"CWNU_2498           ","o"
"CWNU_2500           ","o"
"CWNU_2502           ","o"
"CWNU_2503           ","o"
"CWNU_2508           ","o"
"CWNU_2512           ","o"
"CWNU_2516           ","o"
"CWNU_2517           ","o"
"CWNU_2518           ","o"
"CWNU_2522           ","o"
"CWNU_2523           ","o"
"CWNU_2525           ","o"
"CWNU_2528           ","o"
"CWNU_2529           ","o"
"CWNU_2530           ","o"
"CWNU_2536           ","o"
"CWNU_2540           ","o"
"CWNU_2541           ","o"
"CWNU_2543           ","o"
"CWNU_2546           ","o"
"CWNU_2547           ","o"
"CWNU_2554           ","o"
"CWNU_2555           ","o"
"CWNU_2556           ","o"
"CWNU_2558           ","o"
"CWNU_2560           ","o"
"CWNU_2564           ","o"
"CWNU_2565           ","o"
"CWNU_2567           ","o"
"CWNU_2568           ","o"
"CWNU_2569           ","o"
"CWNU_2570           ","o"
"CWNU_2573           ","o"
"CWNU_2574           ","o"
"CWNU_2575           ","o"
"CWNU_2580           ","o"
"CWNU_2581           ","o"
"CWNU_2583           ","o"
"CWNU_2584           ","o"
"CWNU_2585           ","o"
"CWNU_2587           ","o"
"CWNU_2589           ","o"
"CWNU_2590           ","o"
"CWNU_2592           ","o"
"CWNU_2594           ","o"
"CWNU_2595           ","o"
"CWNU_2597           ","o"
"CWNU_2598           ","o"
"CWNU_2601           ","o"
"CWNU_2603           ","o"
"CWNU_2606           ","o"
"CWNU_2608           ","o"
"CWNU_2611           ","o"
"CWNU_2613           ","o"
"CWNU_2614           ","o"
"CWNU_2616           ","o"
"CWNU_2619           ","o"
"CWNU_2621           ","o"
"CWNU_2622           ","o"
"CWNU_2626           ","o"
"CWNU_2627           ","o"
"CWNU_2629           ","o"
"CWNU_2631           ","o"
"CWNU_2632           ","o"
"CWNU_2634           ","o"
"CWNU_2636           ","o"
"CWNU_2637           ","o"
"CWNU_2638           ","o"
"CWNU_2643           ","o"
"CWNU_2644           ","o"
"CWNU_2645           ","o"
"CWNU_2647           ","o"
"CWNU_2651           ","o"
"CWNU_2652           ","o"
"CWNU_2656           ","o"
"CWNU_2657           ","o"
"CWNU_2660           ","o"
"CWNU_2661           ","o"
"CWNU_2664           ","o"
"CWNU_2666           ","o"
"CWNU_2667           ","o"
"CWNU_2669           ","o"
"CWNU_2672           ","o"
"CWNU_2674           ","o"
"CWNU_2675           ","o"
"CWNU_2676           ","o"
"CWNU_2677           ","o"
"CWNU_2678           ","o"
"CWNU_2682           ","o"
"CWNU_2683           ","o"
"CWNU_2684           ","o"
"CWNU_2689           ","o"
"CWNU_2690           ","o"
"CWNU_2692           ","o"
"CWNU_2693           ","o"
"CWNU_2695           ","o"
"CWNU_2698           ","o"
"CWNU_2700           ","o"
"CWNU_2702           ","o"
"CWNU_2708           ","o"
"CWNU_2712           ","o"
"CWNU_2713           ","o"
"CWNU_2714           ","o"
"CWNU_2716           ","o"
"CWNU_2717           ","o"
"CWNU_2718           ","o"
"CWNU_2719           ","o"
"CWNU_2723           ","o"
"CWNU_2724           ","o"
"CWNU_2728           ","o"
"CWNU_2729           ","o"
"CWNU_2735           ","o"
"CWNU_2736           ","o"
"CWNU_2738           ","o"
"CWNU_2739           ","o"
"CWNU_2745           ","o"
"CWNU_2746           ","o"
"CWNU_2748           ","o"
"CWNU_2749           ","o"
"CWNU_2750           ","o"
"CWNU_2752           ","o"
"CWNU_2753           ","o"
"CWNU_2754           ","o"
"CWNU_2758           ","o"
"CWNU_2764           ","o"
"CWNU_2765           ","o"
"CWNU_2767           ","o"
"CWNU_2770           ","o"
"CWNU_2778           ","o"
"CWNU_2792           ","o"
"CWNU_2794           ","o"
"CWNU_2795           ","o"
"CWNU_2797           ","o"
"CWNU_2801           ","o"
"CWNU_2810           ","o"
"CWNU_2812           ","o"
"CWNU_2815           ","o"
"CWNU_2825           ","o"
"CWNU_2842           ","o"
"CWNU_2847           ","o"
"CWNU_2848           ","o"
"CWNU_2867           ","o"
"CWNU_2870           ","o"
"CWNU_2871           ","o"
"CWNU_2877           ","o"
"CWNU_2881           ","o"
"CWNU_2884           ","o"
"CWNU_2888           ","o"
"CWNU_2890           ","o"
"CWNU_2892           ","o"
"CWNU_2894           ","o"
"CWNU_2895           ","o"
"CWNU_2902           ","o"
"CWNU_2904           ","o"
"CWNU_2907           ","o"
"CWNU_2909           ","o"
"CWNU_2914           ","o"
"CWNU_2918           ","o"
"CWNU_2921           ","o"
"CWNU_2923           ","o"
"CWNU_2926           ","o"
"CWWL_1746           ","o"
"CWWL_2073           ","o"
"CWWL_2084           ","o"
"CWWL_3078           ","o"
"Can-Battlo_1        ","o"
"Casado_6            ","o"
"Casado_7            ","o"
"Casado_8            ","o"
"Casado_9            ","o"
"Casado_10           ","o"
"Casado_12           ","o"
"Casado_13           ","o"
"Casado_14           ","o"
"Casado_15           ","o"
"Casado_19           ","o"
"Casado_20           ","o"
"Casado_21           ","o"
"Casado_82           ","o"
"Casado-Alessi_1     ","o"
"Chamaleon_I         ","o"
"Cmg_119             ","o"
"Collinder_69        ","o"
"Collinder_74        ","o"
"Collinder_89        ","o"
"Collinder_95        ","o"
"Collinder_97        ","o"
"Collinder_104       ","o"
"Collinder_106       ","o"
"Collinder_107       ","o"
"Collinder_110       ","o"
"Collinder_115       ","o"
"Collinder_132       ","o"
"Collinder_135       ","o"
"Collinder_140       ","o"
"Collinder_185       ","o"
"Collinder_197       ","o"
"Collinder_205       ","o"
"Collinder_213       ","o"
"Collinder_220       ","o"
"Collinder_228       ","o"
"Collinder_236       ","o"
"Collinder_261       ","o"
"Collinder_268       ","o"
"Collinder_269       ","o"
"Collinder_271       ","o"
"Collinder_272       ","o"
"Collinder_277       ","o"
"Collinder_292       ","o"
"Collinder_302       ","o"
"Collinder_307       ","o"
"Collinder_333       ","o"
"Collinder_338       ","o"
"Collinder_347       ","o"
"Collinder_350       ","o"
"Collinder_351       ","o"
"Collinder_367       ","o"
"Collinder_394       ","o"
"Collinder_419       ","o"
"Collinder_421       ","o"
"Collinder_428       ","o"
"Collinder_463       ","o"
"Collinder_465       ","o"
"Collinder_469       ","o"
"Collinder_471       ","o"
"Czernik_1           ","o"
"Czernik_2           ","o"
"Czernik_3           ","o"
"Czernik_5           ","o"
"Czernik_6           ","o"
"Czernik_8           ","o"
"Czernik_9           ","o"
"Czernik_10          ","o"
"Czernik_12          ","o"
"Czernik_13          ","o"
"Czernik_14          ","o"
"Czernik_15          ","o"
"Czernik_16          ","o"
"Czernik_17          ","o"
"Czernik_18          ","o"
"Czernik_19          ","o"
"Czernik_20          ","o"
"Czernik_21          ","o"
"Czernik_23          ","o"
"Czernik_24          ","o"
"Czernik_25          ","o"
"Czernik_26          ","o"
"Czernik_27          ","o"
"Czernik_29          ","o"
"Czernik_30          ","o"
"Czernik_31          ","o"
"Czernik_32          ","o"
"Czernik_37          ","o"
"Czernik_38          ","o"
"Czernik_40          ","o"
"Czernik_41          ","o"
"Czernik_42          ","o"
"Czernik_43          ","o"
"Czernik_44          ","o"
"DB2001_22           ","o"
"DBSB_3              ","o"
"DBSB_6              ","o"
"DBSB_7              ","o"
"DBSB_9              ","o"
"DBSB_19             ","o"
"DBSB_21             ","o"
"DBSB_36             ","o"
"DBSB_39             ","o"
"DBSB_43             ","o"
"DBSB_64             ","o"
"DBSB_70             ","o"
"DBSB_101            ","o"
"DBSB_104            ","o"
"DBSB_144            ","o"
"DBSB_157            ","o"
"DC_3                ","o"
"DC_5                ","o"
"DC_8                ","o"
"Danks_2             ","o"
"Delta_Cephei_Cluster","o"
"Desvoivres_2        ","o"
"Dias_1              ","o"
"Dias_2              ","o"
"Dias_5              ","o"
"Dias_6              ","o"
"Djorg_1             ","g"
"Dolidze_1           ","o"
"Dolidze_3           ","o"
"Dolidze_5           ","o"
"Dolidze_8           ","o"
"Dolidze_11          ","o"
"Dolidze_13          ","o"
"Dolidze_16          ","o"
"Dolidze_25          ","o"
"Dolidze_32          ","o"
"Dolidze_33          ","o"
"Dolidze_35          ","o"
"Dolidze_42          ","o"
"Dolidze_53          ","o"
"Dutra-Bica_51       ","o"
"E_3                 ","g"
"ESO_064-05          ","o"
"ESO_092-05          ","o"
"ESO_092-18          ","o"
"ESO_092-92          ","m"
"ESO_123-26          ","o"
"ESO_130-06          ","o"
"ESO_130-13          ","o"
"ESO_134-12          ","o"
"ESO_166-04          ","o"
"ESO_211-03          ","o"
"ESO_226-06          ","o"
"ESO_261-03          ","o"
"ESO_275-01          ","o"
"ESO_311-21          ","o"
"ESO_312-03          ","o"
"ESO_312-04          ","o"
"ESO_332-13          ","o"
"ESO_332-22          ","o"
"ESO_368-11          ","o"
"ESO_368-14          ","o"
"ESO_370-17          ","o"
"ESO_371-25          ","o"
"ESO_392-13          ","o"
"ESO_393-15          ","o"
"ESO_429-05          ","o"
"ESO_429-429         ","o"
"ESO_430-09          ","o"
"ESO_430-18          ","o"
"ESO_494-09          ","o"
"ESO_518-03          ","o"
"ESO_521-38          ","o"
"ESO_522-05          ","o"
"ESO_559-13          ","o"
"ESO_589-26          ","o"
"Eridanus            ","g"
"FSR_0031            ","o"
"FSR_0069            ","o"
"FSR_0087            ","o"
"FSR_0088            ","o"
"FSR_0111            ","o"
"FSR_0123            ","o"
"FSR_0133            ","o"
"FSR_0134            ","o"
"FSR_0154            ","o"
"FSR_0158            ","o"
"FSR_0165            ","o"
"FSR_0166            ","o"
"FSR_0167            ","o"
"FSR_0172            ","o"
"FSR_0174            ","o"
"FSR_0182            ","o"
"FSR_0195            ","o"
"FSR_0219            ","o"
"FSR_0222            ","o"
"FSR_0224            ","o"
"FSR_0227            ","o"
"FSR_0238            ","o"
"FSR_0239            ","o"
"FSR_0241            ","o"
"FSR_0248            ","o"
"FSR_0251            ","o"
"FSR_0258            ","o"
"FSR_0261            ","o"
"FSR_0270            ","o"
"FSR_0275            ","o"
"FSR_0276            ","o"
"FSR_0278            ","o"
"FSR_0282            ","o"
"FSR_0284            ","o"
"FSR_0288            ","o"
"FSR_0291            ","o"
"FSR_0295            ","o"
"FSR_0296            ","o"
"FSR_0306            ","o"
"FSR_0316            ","o"
"FSR_0320            ","o"
"FSR_0324            ","o"
"FSR_0325            ","o"
"FSR_0336            ","o"
"FSR_0342            ","o"
"FSR_0344            ","o"
"FSR_0357            ","o"
"FSR_0358            ","o"
"FSR_0366            ","o"
"FSR_0369            ","o"
"FSR_0379            ","o"
"FSR_0381            ","o"
"FSR_0384            ","o"
"FSR_0385            ","o"
"FSR_0394            ","o"
"FSR_0398            ","o"
"FSR_0401            ","o"
"FSR_0416            ","o"
"FSR_0417            ","o"
"FSR_0430            ","o"
"FSR_0435            ","o"
"FSR_0441            ","o"
"FSR_0442            ","o"
"FSR_0443            ","o"
"FSR_0448            ","o"
"FSR_0451            ","o"
"FSR_0460            ","o"
"FSR_0465            ","o"
"FSR_0480            ","o"
"FSR_0494            ","o"
"FSR_0496            ","o"
"FSR_0498            ","o"
"FSR_0505            ","o"
"FSR_0508            ","o"
"FSR_0519            ","o"
"FSR_0522            ","o"
"FSR_0524            ","o"
"FSR_0534            ","o"
"FSR_0536            ","o"
"FSR_0537            ","o"
"FSR_0542            ","o"
"FSR_0551            ","o"
"FSR_0553            ","o"
"FSR_0558            ","o"
"FSR_0569            ","o"
"FSR_0591            ","o"
"FSR_0596            ","o"
"FSR_0604            ","o"
"FSR_0632            ","o"
"FSR_0634            ","o"
"FSR_0647            ","o"
"FSR_0665            ","o"
"FSR_0667            ","o"
"FSR_0674            ","o"
"FSR_0683            ","o"
"FSR_0686            ","o"
"FSR_0687            ","o"
"FSR_0702            ","o"
"FSR_0716            ","o"
"FSR_0717            ","o"
"FSR_0723            ","o"
"FSR_0728            ","o"
"FSR_0732            ","o"
"FSR_0734            ","o"
"FSR_0735            ","o"
"FSR_0744            ","o"
"FSR_0761            ","o"
"FSR_0771            ","o"
"FSR_0811            ","o"
"FSR_0812            ","o"
"FSR_0814            ","o"
"FSR_0817            ","o"
"FSR_0826            ","o"
"FSR_0827            ","o"
"FSR_0833            ","o"
"FSR_0841            ","o"
"FSR_0850            ","o"
"FSR_0852            ","o"
"FSR_0866            ","o"
"FSR_0869            ","o"
"FSR_0874            ","o"
"FSR_0883            ","o"
"FSR_0893            ","o"
"FSR_0894            ","o"
"FSR_0902            ","o"
"FSR_0903            ","o"
"FSR_0904            ","o"
"FSR_0905            ","o"
"FSR_0921            ","o"
"FSR_0923            ","o"
"FSR_0929            ","o"
"FSR_0931            ","o"
"FSR_0932            ","o"
"FSR_0935            ","o"
"FSR_0937            ","o"
"FSR_0939            ","o"
"FSR_0941            ","o"
"FSR_0942            ","o"
"FSR_0948            ","o"
"FSR_0951            ","o"
"FSR_0953            ","o"
"FSR_0968            ","o"
"FSR_0974            ","o"
"FSR_0975            ","o"
"FSR_0977            ","o"
"FSR_0979            ","o"
"FSR_0985            ","o"
"FSR_0999            ","o"
"FSR_1017            ","o"
"FSR_1032            ","o"
"FSR_1051            ","o"
"FSR_1063            ","o"
"FSR_1077            ","o"
"FSR_1083            ","o"
"FSR_1085            ","o"
"FSR_1113            ","o"
"FSR_1115            ","o"
"FSR_1117            ","o"
"FSR_1125            ","o"
"FSR_1129            ","o"
"FSR_1144            ","o"
"FSR_1149            ","o"
"FSR_1150            ","o"
"FSR_1153            ","o"
"FSR_1163            ","o"
"FSR_1170            ","o"
"FSR_1171            ","o"
"FSR_1172            ","o"
"FSR_1173            ","o"
"FSR_1178            ","o"
"FSR_1180            ","o"
"FSR_1183            ","o"
"FSR_1185            ","o"
"FSR_1197            ","o"
"FSR_1202            ","o"
"FSR_1207            ","o"
"FSR_1209            ","o"
"FSR_1211            ","o"
"FSR_1212            ","o"
"FSR_1234            ","o"
"FSR_1252            ","o"
"FSR_1253            ","o"
"FSR_1260            ","o"
"FSR_1275            ","o"
"FSR_1284            ","o"
"FSR_1298            ","o"
"FSR_1335            ","o"
"FSR_1342            ","o"
"FSR_1347            ","o"
"FSR_1352            ","o"
"FSR_1360            ","o"
"FSR_1361            ","o"
"FSR_1363            ","o"
"FSR_1378            ","o"
"FSR_1380            ","o"
"FSR_1382            ","o"
"FSR_1399            ","o"
"FSR_1402            ","o"
"FSR_1406            ","o"
"FSR_1407            ","o"
"FSR_1411            ","o"
