"Name","RA_ICRS","DE_ICRS","GLON","GLAT","pmRA","pmDE","Plx","d_pc","RV","logt","Av","diffAV50","CST","N","r50pc","CMDCl50"
"VDBH_79,BH_79      ",146.1630838,-53.27497294,277.13617138,-0.02676,-4.53376782,3.36025585,0.28856364,3036.64676551,"nan",7.9381516,3.13759494,2.17922199,3.08363518,42,2.55,0.973
"VDBH_84,BH_84      ",150.33053281,-58.22375019,282.05986107,-2.422,-4.87734528,3.3287801,0.23002933,3803.04813379,18.37333556,8.20773029,2.75276339,2.2414428,15.11416527,110,1.86,0.731
"VDBH_85,BH_85      ",150.46632467,-49.56158275,276.91116196,4.548,-5.65877389,4.65188601,0.141743,6071.24327406,61.25301907,9.14582157,1.60940409,1.55758744,16.06713141,181,2.86,0.227
"VDBH_87,BH_87      ",151.14551475,-55.39112823,280.72604548,0.1167,-6.34244646,2.64672544,0.43195978,2178.31904933,19.79618429,8.15245342,1.64845574,2.64194,25.57995004,373,3.07,0.895
"VDBH_88,BH_88      ",151.61548895,-51.55472154,278.68785257,3.38,-6.17971913,3.63776565,0.5342794,1744.33041904,22.36421065,8.67446995,1.43721747,1.0110299,7.93752519,55,3.48,0.671
"VDBH_90,BH_90      ",153.05213814,-58.07528763,283.13698619,-1.46,-5.40866412,2.35013554,0.37360298,2478.74451506,25.52395477,7.84798098,1.97401297,2.39202213,21.15402823,250,2.09,0.989
"VDBH_92,BH_92      ",154.77382641,-56.42269665,282.98439427,0.4309,-5.92814983,3.47757556,0.38310286,2395.6809919,20.19190062,7.87355971,1.87508506,2.08017743,12.43766172,136,1.88,0.952
"VDBH_99,BH_99      ",159.55376765,-59.10926371,286.55679764,-0.5402,-14.47734604,0.98013334,2.22424274,440.21420159,5.82329861,7.6512239,0.11211622,0.51791236,32.42183184,643,2.8,0.994
"VDBH_106,BH_106     ",163.34897088,-54.24813215,286.1464809,4.731,-7.48466817,2.51008475,0.37640869,2482.5875564,"nan",9.90913105,0.44658148,1.09411359,4.50748497,11,3.72,0.004
"VDBH_110,BH_110     ",166.77134347,-61.50967266,290.82090316,-1.116,-5.91829328,2.20738642,0.10729869,7086.9729919,30.08633583,7.4518435,3.07373345,2.46943092,6.72314016,98,5.77,0.068
"VDBH_111,BH_111     ",167.31660268,-63.83025709,291.95251512,-3.158,-8.15242248,2.96807748,0.36713146,2462.93171746,-66.43445404,8.4348135,1.06146508,0.76085708,10.09488453,79,2.2,0.995
"VDBH_118,BH_118     ",170.75696188,-58.54575293,291.59901724,2.367,-4.46189282,1.49943869,0.10612089,7306.02405988,23.29789823,9.08323717,1.75725883,1.31578523,11.2253053,126,4.43,0.763
"VDBH_131,BH_131     ",186.56167898,-63.41572946,300.11791604,-0.6817,-6.53083736,0.31567444,0.12144603,5894.29744698,-25.51904563,7.78185964,4.39721322,2.79657471,9.98898056,352,5.76,0.029
"VDBH_132,BH_132     ",186.73128048,-64.05576826,300.25429586,-1.312,-6.24274175,-0.19149795,0.37355514,2468.76870415,-23.25632976,7.97935557,1.74552977,2.52056134,15.11576956,147,2.15,0.574
"VDBH_144,BH_144     ",198.8332198,-65.91788942,305.36950836,-3.159,-5.1411722,-0.43122911,0.0465985,12886.53146664,60.84936678,7.95425773,2.80919468,2.21957958,4.22076514,55,7.27,0.08
"VDBH_150,BH_150     ",204.51716848,-63.34404062,308.13377822,-0.9442,-6.40634366,-1.5283347,0.21921945,4065.14320474,87.84965562,7.80159545,4.47320843,2.79899681,8.06433598,79,2.75,0.142
"VDBH_151,BH_151     ",205.04414134,-61.72825146,308.66973563,0.5993,-5.88916846,-1.78164286,0.25418865,3713.18057566,105.01474139,7.12981939,4.81642294,2.86110806,7.6140699,42,1.43,0.119
"VDBH_164,BH_164     ",222.3238529,-66.39249343,314.35966876,-6.172,-7.43669046,-10.69606153,2.37487907,412.22912536,-2.75293788,7.26844716,0.20300949,0.68713447,26.34011969,819,3.32,0.993
"VDBH_200,BH_200     ",252.48219752,-44.1923048,341.1442213,0.2775,-0.08743266,-1.17157736,0.41782459,2216.26514408,165.4119663,7.85153866,2.55246735,1.04461044,19.32383447,176,1.87,0.998
"VDBH_202,BH_202     ",253.78720833,-40.95669515,344.25532429,1.587,-1.87523054,-3.79531648,0.56851858,1636.85248427,-49.61772189,8.57639027,1.82330275,1.29317987,31.35056314,556,2.78,0.997
"VDBH_205,BH_205     ",254.0326691,-40.65487212,344.60708786,1.632,-0.46510332,-1.16823723,1.05806798,922.08328878,"nan",9.67246342,2.65470827,0.48880072,3.42303015,18,1.94,0.28
"VDBH_211,BH_211     ",255.52714971,-41.1121459,344.94746911,0.4614,-0.7103881,-1.92328307,0.57222812,1661.26429799,-53.1273183,8.23403883,2.63412035,2.04050255,19.24082595,154,2.55,0.786
"VDBH_217,BH_217     ",259.07312716,-40.81763023,346.78012633,-1.513,-0.7116104,-1.84784863,0.32603831,2709.0022313,48.03302857,7.56939626,4.28242803,2.42463136,17.56113603,146,1.92,0.623
"VDBH_221,BH_221     ",259.59353676,-32.38955234,353.90346548,3.015,1.9700947,-1.5719981,0.89440163,1069.43739339,0.26649691,6.67579603,1.11348498,2.2214793,22.95717464,243,2.62,0.795
"VDBH_222,BH_222     ",259.6453276,-38.42510941,348.98807578,-0.4905,-0.22312494,-1.05868087,0.42631433,2146.95149515,-42.25862449,7.1576314,3.84853852,2.30526865,7.8006878,63,3.24,0.237
"VDBH_231,BH_231     ",262.94560595,-31.91502594,355.88887458,0.9312,-0.78456387,-1.90885022,0.3241011,2657.17286438,-3.55921717,7.67620587,4.37784576,2.89114273,14.53944378,151,2.71,0.041
"VDBH_245,BH_245     ",266.56445156,-29.706056,359.41495103,-0.5194,-0.45333672,-2.25991654,0.32230321,2692.43221074,117.59389219,6.83915734,6.22176909,2.41813612,11.93250241,78,1.5,0.201
"Barkhatova_1        ",313.40648205,46.02079841,86.1992448,0.8036,-2.47411291,-4.44937532,0.48267096,1940.86952875,-26.74565393,7.69026232,2.04864001,2.37671769,13.2853288,103,2.52,0.963
"Basel_1             ",282.02652767,-5.86988899,27.32699506,-1.935,-0.04476565,-4.49433767,0.52319817,1780.33539174,22.1724065,8.3230443,1.57139945,1.15488195,14.91414062,106,2.21,0.996
"Basel_4             ",87.24311675,30.19188752,179.30334909,1.274,0.82115155,-1.79200625,0.30046401,2966.01058119,4.54079467,8.5297513,1.33378369,0.8893694,14.25852781,163,3.09,0.999
"Basel_8             ",98.57611698,7.8608743,203.98845268,-0.1996,-0.12605446,-2.33835356,0.6478627,1440.25667552,12.79592406,7.86420035,0.93529791,0.76275876,10.70559188,52,4.57,0.999
"Basel_10            ",34.86458596,58.29413605,134.30095694,-2.621,-0.44876759,-0.86547374,0.44159433,2079.18024025,"nan",8.08460569,2.16316152,1.44062138,14.03987397,120,1.93,0.997
"Basel_13            ",318.30670411,46.55076462,88.84813329,-1.371,-2.41655072,-3.66260363,0.2591969,3612.0734383,-41.07035767,8.45123482,2.91885197,2.53994429,6.45675448,38,2.72,0.064
"Basel_17            ",167.63728151,-59.03539336,290.26361114,1.332,-6.61844052,2.23118882,0.45285759,2090.93963541,-5.44754217,7.8876698,0.76489788,0.53226399,8.69419865,61,2.83,0.999
"Basel_18            ",201.94883152,-62.30282084,307.14278172,0.2713,-5.06021068,-1.98747389,0.54500686,1725.49189564,-15.735086,7.50543928,0.90953708,0.95553279,11.97064479,60,2.23,1.0
"Basel_11A           ",109.29335437,-13.9825289,228.27808118,-0.768,-1.605383,0.97590143,0.71464203,1317.14380788,31.37871878,8.13100624,0.266847,0.84199396,17.35831249,146,1.93,0.998
"Basel_11B           ",89.55009155,21.9736243,187.43628283,-1.11,1.02401844,-4.13159468,0.56354804,1694.90960035,3.8046622,8.45250225,1.6166628,1.16607052,16.71783556,115,2.55,0.997
"Berkeley_1          ",2.45552746,60.47095503,117.82247943,-1.987,-2.70735241,-0.24714269,0.24032347,3649.78554309,-60.09238294,8.0045681,1.88239312,0.61087856,11.97074571,56,1.66,0.997
"Berkeley_2          ",6.32180813,60.39113775,119.70447894,-2.317,-1.13404895,-0.39420288,0.14672687,5551.84453657,-77.71562657,8.77652693,2.33117771,1.95763922,17.2865368,379,3.16,0.671
"Berkeley_4          ",11.29923015,64.39012758,122.25735035,1.527,-2.40854207,-0.29830138,0.30555163,2969.82031118,-63.63853415,7.23678088,2.44103754,1.42572868,18.4474566,221,3.73,0.995
"Berkeley_6          ",27.80588167,61.05801023,130.10284123,-0.9786,-0.89894623,-0.53290539,0.32264038,2797.75844627,-88.92507358,7.94378901,2.43119144,1.01390207,13.75949159,98,1.48,0.997
"Berkeley_7          ",28.5425983,62.36606203,130.13469933,0.3748,-1.01896369,-0.24570532,0.33832661,2662.82344439,"nan",7.55614758,2.05933011,2.19312191,10.98362081,148,2.99,0.988
"Berkeley_8          ",30.29730603,75.49071205,127.35513,13.22,2.66417807,0.37502355,0.28487417,3245.22919023,-29.15856195,9.28350592,1.9916597,1.58195305,36.5239495,710,3.32,0.907
"Berkeley_9          ",53.17389187,52.65192139,146.07141318,-2.82,1.48379563,-0.0243882,0.54711242,1690.14434874,-15.46698015,8.93380594,3.04104173,1.02525735,22.30612672,234,2.0,0.991
"Berkeley_10         ",54.88477481,66.48904483,138.61430359,8.881,-1.49703009,1.00460661,0.39845618,2357.09204982,-32.44835377,8.53092194,2.80226636,1.19808221,26.87748636,329,2.23,0.978
"Berkeley_11         ",65.12077076,44.92386325,157.06168507,-3.652,1.0119912,-1.91805448,0.35706976,2630.47023674,5.13434927,7.74518037,2.71322894,1.62167859,16.4975928,162,2.22,0.971
"Berkeley_12         ",71.09584468,42.69143768,161.63741448,-2.016,0.72817564,-1.7693816,0.23069311,3726.99661397,-30.3290662,8.88177252,2.69027328,2.13932228,28.18908149,389,3.86,0.954
"Berkeley_13         ",73.95276608,52.81025872,155.07174403,5.924,-0.1433417,0.52844401,0.22266438,3788.32024512,-30.01901442,8.65661621,2.34832883,1.79475898,22.20357573,226,3.45,0.898
"Berkeley_14         ",74.93325197,43.48151676,162.8090178,0.6494,1.40283508,0.38979473,0.18868724,4377.72340578,24.04697142,9.10036659,1.6770736,1.30778539,24.34333493,316,4.27,0.987
"Berkeley_15         ",75.52380308,44.50728146,162.26115019,1.615,0.6684336,-0.97654329,0.3374416,2568.95753672,-14.32761592,7.87837243,2.95379984,2.10007572,17.55297999,132,2.11,0.957
"Berkeley_17         ",80.14147184,30.57427186,175.66322367,-3.669,2.53657294,-0.34202525,0.29906973,2949.79563474,-73.39673234,9.51934242,1.74368715,1.29142398,33.33308057,586,3.56,0.722
"Berkeley_18         ",80.5536708,45.46785151,163.57667542,5.057,0.78217621,-0.05913272,0.1624257,4887.29116662,-5.4938623,9.16495943,1.8464427,1.83924383,99.0,926,7.43,0.199
"Berkeley_19         ",81.01323535,29.57177077,176.91913351,-3.612,0.65751475,-0.32958948,0.13247424,5251.63755881,16.03105283,8.76816845,1.32599914,2.26436412,12.26441225,114,3.37,0.283
"Berkeley_20         ",83.15437664,0.18844258,203.48330716,-17.37,0.82660687,-0.2457741,0.0943666,7792.58304713,78.88790999,9.26521206,0.46063878,1.68925995,18.39187821,171,3.12,0.75
"Berkeley_21         ",87.948987,21.81077389,186.82746124,-2.476,0.50628723,-1.03105486,0.14359986,5294.64581154,3.87952999,8.94540787,2.49458218,1.84378254,17.96629851,158,3.77,0.134
"Berkeley_22         ",89.61504356,7.75885126,199.87587606,-8.075,0.56388653,-0.38962838,0.13421823,5334.36312035,87.4121557,8.89712954,1.80786073,2.53735733,14.45356732,288,3.65,0.118
"Berkeley_23         ",98.31505922,20.53468901,192.59414873,5.389,-0.08766548,-1.32240715,0.18534853,4896.7929377,40.65755663,9.0393095,1.05430406,0.97826704,15.37979221,132,3.73,0.985
"Berkeley_24         ",99.44505396,-0.87700037,212.15517406,-3.439,0.32597522,1.26626086,0.18694335,4462.71761912,64.84757974,9.15431356,1.8470338,1.75782698,25.58404867,306,3.77,0.927
"Berkeley_25         ",100.31229688,-16.48689544,226.61066718,-9.633,-0.11187707,0.87655841,0.09639235,7111.79154476,122.75491423,8.9681859,1.6503678,2.02605212,17.51105158,188,4.7,0.167
"Berkeley_27         ",102.83742854,5.76846219,207.78448515,2.607,-1.10781743,0.16526691,0.21535893,3874.59340809,79.33153439,8.72627211,1.09025073,0.83706191,17.92086506,157,2.58,0.975
"Berkeley_28         ",103.02929723,2.91875935,210.41106641,1.481,-1.02766357,0.1894933,0.22397111,3854.75553867,66.92267158,8.53128386,1.93559229,1.77494025,13.37716675,117,2.78,0.995
"Berkeley_29         ",103.26589601,16.92587374,197.95003649,7.978,0.12207954,-1.06495127,0.04810255,11275.199716,25.39413968,8.40797377,1.48846495,1.63046616,5.98996879,53,2.64,0.118
"Berkeley_30         ",104.4368525,3.22755948,210.77576101,2.874,-0.21810318,-0.31363157,0.17615191,4462.3506526,46.40594761,8.66355991,1.32295489,1.695732,16.85187879,179,4.95,0.983
"Berkeley_31         ",104.40671972,8.28813294,206.23731358,5.135,0.11449074,-0.92158491,0.12275611,5864.81468884,65.27131591,9.07590008,0.42552929,2.12229359,19.22632402,201,3.43,0.019
"Berkeley_32         ",104.53104054,6.43326437,207.95474523,4.41,-0.35614026,-1.58980183,0.27454798,3147.8595799,103.04090156,9.51216841,0.16299313,0.71051964,34.67221157,572,3.45,0.982
"Berkeley_33         ",104.46237821,-13.22613936,225.44941772,-4.594,-0.68796319,1.59420463,0.17562174,4727.02158261,84.48908611,8.68162251,1.49332106,1.39868551,22.34518609,214,3.32,1.0
"Berkeley_34         ",105.09448823,-0.23681353,214.16230474,1.881,-1.29235277,0.17613982,0.15825244,5051.42390184,73.3293542,8.28538704,1.38287807,2.39745498,5.82599727,80,2.01,0.152
"Berkeley_35         ",107.48016823,2.73106662,212.6030777,5.356,-0.6113251,-0.25466009,0.17660313,4657.25911804,84.1269518,8.91769218,0.23099358,0.72825575,18.29324168,276,2.62,0.983
"Berkeley_36         ",109.10023535,-13.19347297,227.49248489,-0.5661,-1.69271886,0.95796187,0.2124186,3839.61981273,62.66172436,9.01817894,1.94602007,2.38240695,34.624388,678,4.14,0.169
"Berkeley_37         ",110.06892409,-0.99820522,217.12483622,5.954,-1.05195293,0.71160759,0.18251019,4547.91155517,81.74684446,9.00759554,0.07336147,0.3350285,19.36514376,170,3.34,1.0
"Berkeley_39         ",116.70733306,-4.67270544,223.54191611,10.09,-1.73158152,-1.63133424,0.23063041,3809.33724644,59.87309339,9.49496937,0.24844068,1.09745061,99.0,1203,3.5,0.953
"Berkeley_43         ",288.87999432,11.26878748,45.68904191,-0.1399,-1.11923382,-3.69628279,0.23895853,3432.70491242,40.4577009,7.87736726,6.25242352,2.64859045,20.39320763,472,3.21,0.249
"Berkeley_44         ",289.31444576,19.54819668,53.21673965,3.341,-0.05277941,-2.87840886,0.34336452,2690.29231282,-10.90043331,9.00371933,3.92283428,1.96316332,27.16986812,351,2.38,0.708
"Berkeley_45         ",289.77525581,15.71689671,50.02933356,1.167,-1.37841079,-4.58707521,0.25378301,3555.55644836,12.2215746,8.35880327,3.63239598,1.79471314,17.35939277,196,1.93,0.957
"Berkeley_47         ",292.12645067,17.36091091,52.54384559,-0.04178,-1.93970882,-5.46566518,0.40310462,2317.2711891,94.68170425,7.02885866,4.62260818,1.43724972,13.63710036,99,1.76,0.959
"Berkeley_49         ",299.8686188,34.64270729,70.9771715,2.58,-3.02398146,-6.08226443,0.30319971,2962.86903825,-20.27063615,8.04199409,4.12402439,2.69924629,14.86080755,151,1.78,0.177
"Berkeley_50         ",302.50652712,34.9682249,72.41052362,0.9236,-3.36930593,-5.12970014,0.23698625,3783.51787014,"nan",7.71988153,3.00191927,2.32156217,17.9128283,218,1.67,0.96
"Berkeley_51         ",302.97176476,34.4038843,72.14748763,0.2946,-3.06266937,-4.86378601,0.16954142,4969.34131937,-27.52361172,7.69451809,5.64125514,2.81119931,16.75235648,159,3.52,0.042
"Berkeley_52         ",303.62144322,28.9469945,67.89719987,-3.175,-4.25978495,-5.67112584,0.1373326,5274.48696443,-19.27269536,9.37977457,4.83288717,1.7588613,18.26615982,159,2.6,0.774
"Berkeley_53         ",313.98152488,51.0512391,90.29575451,3.753,-3.82954007,-5.67892673,0.25226836,3407.40707104,-34.45929244,8.75167418,5.45996785,2.44150102,99.0,1660,3.39,0.557
"Berkeley_54         ",315.74246296,40.42927571,83.07180469,-4.135,-3.07503165,-3.30835369,0.14934685,5583.15572291,-48.87923014,8.89487934,3.22618723,2.05764318,20.63795634,298,3.98,0.175
"Berkeley_55         ",319.23479269,51.76087839,93.02518691,1.802,-4.0858174,-4.67986469,0.3245674,2842.50534206,-32.00091043,7.79997492,5.55556321,3.06680679,20.64364402,196,1.56,0.133
"Berkeley_56         ",319.38483781,41.82826884,85.97111097,-5.199,-1.8948112,-1.8650409,0.09543156,8666.73654425,-64.26565301,9.28708267,2.0588963,1.5709821,20.65251864,291,6.33,0.053
"Berkeley_58         ",0.05464947,60.92973741,116.74830512,-1.326,-3.4940256,-1.81256084,0.30656776,3008.89601544,4.01427004,7.95663571,1.89794105,1.03891218,18.85244672,173,2.63,1.0
"Berkeley_59         ",0.56967249,67.42861858,118.22755267,5.007,-1.60985629,-1.69908506,0.96045529,1015.40583137,-3.26398482,6.70049691,3.80529118,3.008986,99.0,992,4.01,0.094
"Berkeley_60         ",4.43697017,60.94083702,118.85055607,-1.664,-0.69887293,-0.73175069,0.25449035,3425.00479311,-64.87561916,8.50556755,2.62206256,1.6521154,18.93726694,182,3.39,0.915
"Berkeley_61         ",12.0425672,67.19772949,122.61443352,4.328,-2.49563842,-0.13996703,0.28790579,3179.67412973,-54.9911926,8.19670343,2.54987979,1.22792196,10.07517529,72,1.61,0.965
"Berkeley_62         ",15.31337423,63.9414744,124.00982413,1.09,-2.17560233,-0.41457718,0.35519973,2581.26415857,-20.64826011,7.28280258,2.59661126,2.00415373,17.70248043,167,2.58,0.979
"Berkeley_63         ",34.85071123,63.71936307,132.48481088,2.491,-1.00219408,0.14976128,0.18858606,4705.69022313,-44.94269314,7.52386451,2.64379215,1.76427406,12.74670966,100,3.4,0.966
"Berkeley_64         ",35.43259371,65.88846252,131.98350008,4.616,-0.5617356,0.93882787,0.16591996,4856.76609628,-35.38620668,8.63348722,3.06517696,1.51400733,17.37139966,140,3.96,0.959
"Berkeley_65         ",39.76646771,60.40004842,135.84849925,0.2558,-0.71390417,-0.42720904,0.44917148,2052.36586753,-60.42846299,7.24294281,2.78002453,1.47692037,10.7241901,56,1.26,0.926
"Berkeley_66         ",46.01923513,58.74200287,139.4204261,0.1828,-0.19835896,0.03772978,0.19633499,4065.3566688,-41.84470487,8.48218536,3.886778,2.85522091,9.23704954,160,5.01,0.372
"Berkeley_67         ",69.45900837,50.77596673,154.83038038,2.489,2.25461214,-1.41117364,0.46316366,2007.94239284,-2.04943754,8.81632519,3.02072954,2.38095081,22.06496516,239,3.1,0.11
"Berkeley_68         ",71.04949685,42.1612288,162.01674495,-2.388,2.24345029,-1.38737867,0.29515007,3038.6234083,-19.20437867,9.14247704,1.76654804,1.31948459,30.3185174,415,4.29,0.942
"Berkeley_69         ",81.09088599,32.60815438,174.44165975,-1.851,0.738993,-1.95373553,0.27327172,3179.50650497,31.6786275,8.61647987,2.00835681,2.05518496,19.68181163,216,3.65,0.953
"Berkeley_70         ",81.45435788,41.95006707,166.86493367,3.626,0.83200711,-1.87490068,0.21473778,3994.61022823,-10.82065004,8.95572948,1.69976121,2.30825508,25.66208439,291,3.6,0.942
"Berkeley_71         ",85.24182446,32.27269948,176.63490304,0.9006,0.6305921,-1.65666326,0.23780929,3501.5349351,-8.45048652,8.56769848,3.02422833,2.25491822,17.42773979,190,2.27,0.773
"Berkeley_72         ",87.55564,22.24914464,186.26386122,-2.565,0.71005,-0.2446077,0.15346587,5076.80006819,11.83484872,8.47390795,1.88834047,0.93748075,14.14838488,90,2.76,0.993
"Berkeley_73         ",95.5200545,-6.31894792,215.2589083,-9.392,0.21393724,1.01203281,0.12182889,6497.80690015,94.28924249,9.12807798,0.61464107,1.37642443,15.63517249,136,3.93,0.987
"Berkeley_75         ",102.24899678,-23.9959872,234.30418847,-11.19,-0.24129298,1.17897564,0.10782555,6829.59863669,125.06954709,9.26905632,0.19769895,1.0841918,12.72329807,103,4.13,0.65
"Berkeley_76         ",106.65936411,-11.72358075,225.08672994,-2.0,-0.5837532,1.41797507,0.15641179,5139.75251285,108.10902413,8.97541237,1.89682442,1.62868077,7.52135252,76,3.3,0.943
"Berkeley_77         ",110.35871954,-3.23881937,219.25579413,5.176,-0.9714184,-0.11989137,0.21015556,3845.51954102,71.09955458,8.97589827,0.17616308,1.28054291,11.22292706,105,2.64,0.983
"Berkeley_78         ",110.90881521,5.37127535,211.78465567,9.599,-0.06311994,-1.19720234,0.18906423,4351.8913153,71.53939538,9.35310125,0.07498951,0.90892941,16.26740191,191,3.52,0.368
"Berkeley_79         ",281.24850359,-1.140767,31.18189314,0.9132,-0.06450201,-1.56866756,0.39945506,2351.34105719,61.93664638,7.93145037,3.41891658,2.47952318,19.29600327,245,2.81,0.737
"Berkeley_80         ",283.58993315,-1.21571479,32.18283975,-1.204,-0.76526867,-2.71214868,0.40067374,2280.70875631,189.07489502,7.85984564,4.20268488,1.83873099,12.7903951,88,1.36,0.994
