"UCC_ID","ID","RA_ICRS","DE_ICRS","GLON","GLAT","Plx","pmRA","pmDE","Rv","N_Rv","N_50","r_50","C3","shared_members","shared_members_perc"
"UCC G289.7-28.7","MWSC 4114",91.9703,-78.2219,289.731,-28.754,0.048,1.875,0.928,"nan",0.0,24.0,6.7,"BB","nan","nan"
"UCC G289.7-01.0","HSC 2397",164.807,-61.0188,289.749,-1.03,0.757,-6.275,2.858,1.546,6.0,21.0,12.5,"BC","nan","nan"
"UCC G289.7-01.2","Majaess 133",164.6704,-61.1802,289.765,-1.226,0.111,-5.523,2.295,32.404,7.0,206.0,2.2,"AA","cwnu3854","2.9"
"UCC G289.7-01.6","FoF 826",164.3333,-61.5282,289.818,-1.602,0.303,-5.855,2.227,2.76,1.0,5.0,15.9,"DC","nan","nan"
"UCC G289.7-01.4","CWWDL 5186",164.545,-61.3582,289.684,-1.497,0.263,-6.148,2.25,1.661,1.0,15.0,10.5,"BB","ubc1496","28.0"
"UCC G289.8-02.7","CWNU 4072",163.3127,-62.6184,289.785,-2.792,0.133,-4.877,2.122,26.154,2.0,12.0,7.2,"BC","nan","nan"
"UCC G289.8-02.9","CWWDL 509",163.2206,-62.7379,289.827,-2.931,0.22,-5.68,2.144,"nan",0.0,52.0,1.5,"AA","ubc510","61.5"
"UCC G289.8-02.9a","UBC 510",163.234,-62.747,289.827,-2.931,0.21,-5.66,2.124,"nan",0.0,33.0,1.0,"AA","cwwdl509","97.0"
"UCC G289.8-08.7","HSC 2398",156.4855,-67.8394,290.336,-8.713,2.652,-16.511,2.695,9.537,6.0,35.0,52.0,"AB","nan","nan"
"UCC G289.8-01.7","Bochum 12",164.34,-61.725,289.858,-1.786,0.36,-7.28,1.733,22.407,1.0,24.0,1.3,"BB","oc0554","100.0"
"UCC G289.8-00.6","CWNU 3533",165.3686,-60.6538,289.834,-0.596,0.25,-5.749,1.956,10.763,2.0,21.0,2.7,"AB","nan","nan"
"UCC G289.8-05.5","Melotte 101;Collinder 227;OCL 841;VDBH 101;vdBergh-Hagen 101;ESO 093 01;FSR 1564;FoF 44",160.535,-65.11,289.869,-5.574,0.457,-6.322,3.486,6.272,23.0,629.0,5.7,"AA","oc0555","10.0"
"UCC G289.8-01.7a","OC 0554",164.3568,-61.7316,289.858,-1.784,0.361,-7.284,1.735,22.407,1.0,26.0,1.3,"BB","bochum12","96.2"
"UCC G289.8-05.5a","OC 0555",160.5184,-65.1266,289.872,-5.579,0.475,-6.326,3.464,6.962,2.0,63.0,3.1,"AA","melotte101","100.0"
"UCC G289.8+01.0","CWWDL 9203",166.7301,-59.1236,289.912,1.05,0.314,-5.867,2.031,"nan",0.0,7.0,13.8,"BC","nan","nan"
"UCC G289.8+02.3","CWNU 2265",167.7116,-57.901,289.863,2.402,0.29,-6.421,2.134,5.275,2.0,17.0,5.8,"AB","nan","nan"
"UCC G289.8+00.4","CWWDL 2200",166.279,-59.7301,289.908,0.431,0.387,-6.704,1.782,-19.392,1.0,83.0,4.4,"AA","ubc266;feinstein1","95.2;73.5"
"UCC G289.9+01.5","HXWHB 12",167.12,-58.74,289.956,1.475,0.592,-7.026,2.09,-13.509,1.0,6.0,16.6,"DC","nan","nan"
"UCC G289.9+02.0","CWNU 2060",167.5561,-58.2292,289.902,2.057,0.303,-6.304,2.258,-5.555,1.0,11.0,11.8,"BC","nan","nan"
"UCC G289.9-16.2","HSC 2399",142.2319,-73.7787,290.08,-16.121,12.799,-31.554,34.243,15.309,18.0,26.0,171.4,"CC","ocsn88","3.8"
"UCC G289.9+00.4","UBC 266",166.334,-59.759,289.936,0.429,0.381,-6.686,1.746,-16.856,5.0,189.0,7.7,"AA","feinstein1;cwwdl2200","48.1;41.8"
"UCC G289.9+02.3","CWNU 4612",167.8041,-57.9582,289.955,2.304,0.156,-5.267,1.531,9.432,2.0,13.0,7.0,"DC","nan","nan"
"UCC G289.9-00.3","CWWDL 13575",165.758,-60.4856,289.999,-0.41,0.409,-6.25,2.112,"nan",0.0,9.0,11.7,"CC","nan","nan"
"UCC G289.9-00.9","CWNU 4112",165.3153,-61.007,289.999,-0.928,0.126,-6.089,2.418,28.621,4.0,32.0,4.8,"BB","nan","nan"
"UCC G289.9+01.2","Kronberger 8",167.1077,-58.9789,289.991,1.307,0.144,-6.578,1.716,20.268,2.0,36.0,4.9,"CC","nan","nan"
"UCC G289.9+02.5","CWNU 2478",168.0139,-57.8269,289.981,2.516,0.43,-7.828,1.803,"nan",0.0,22.0,10.8,"AB","nan","nan"
"UCC G290.0-01.4","Teutsch J1059.7-6131",164.9275,-61.5186,290.138,-1.513,0.144,-6.096,2.542,24.222,17.0,71.0,5.0,"BA","cwnu1417","36.6"
"UCC G290.0+00.3","Feinstein 1",166.485,-59.816,289.934,0.426,0.387,-6.692,1.753,-19.392,3.0,91.0,5.1,"AA","ubc266;cwwdl2200","100.0;67.0"
"UCC G290.0+01.1","CWNU 1016",167.1035,-59.1153,290.041,1.103,2.399,-15.387,-0.623,7.367,6.0,22.0,48.4,"CC","nan","nan"
"UCC G290.0+02.4","CWNU 73",168.0921,-57.9265,290.068,2.452,0.723,-9.071,1.806,-27.846,5.0,35.0,5.2,"AB","nan","nan"
"UCC G290.0-01.9","CWNU 3028",164.6958,-61.9358,290.094,-1.903,0.141,-6.002,2.159,30.997,4.0,26.0,1.3,"BA","nan","nan"
"UCC G290.1-00.7","ASCC 64;MWSC 1884",165.7631,-60.9179,290.113,-0.757,0.232,-6.126,2.016,12.074,4.0,16.0,7.1,"CB","nan","nan"
"UCC G290.1-01.7","CWWDL 13412",164.9436,-61.7896,290.139,-1.72,0.403,-5.999,1.904,0.674,1.0,9.0,11.7,"CC","nan","nan"
"UCC G290.1+02.6","CWNU 4611",168.3703,-57.8158,290.16,2.621,0.143,-5.182,1.405,57.349,3.0,26.0,6.2,"CC","nan","nan"
"UCC G290.1-12.0","UBC 511",151.935,-70.747,290.168,-12.045,0.758,-6.673,6.241,-15.697,11.0,47.0,7.5,"AA","nan","nan"
"UCC G290.1+00.8","CWNU 1405",167.1348,-59.4427,290.185,0.866,0.203,-7.268,2.862,-0.85,1.0,34.0,2.5,"AA","nan","nan"
"UCC G290.1-01.5","CWNU 1417",165.1998,-61.6295,290.184,-1.525,0.157,-6.072,2.52,23.421,11.0,30.0,2.5,"CA","teutschj105976131","86.7"
"UCC G290.1-25.3","MWSC 5672",108.8363,-78.4394,290.212,-25.337,0.206,0.118,7.587,27.767,2.0,22.0,8.7,"BC","nan","nan"
"UCC G290.1+02.8","Trumpler 19;Collinder 243;OCL 843;ESO 169 07;FSR 1565;MWSC 1924",168.623,-57.563,290.194,2.891,0.394,-1.671,-1.216,-26.876,54.0,1079.0,5.9,"AA","nan","nan"
"UCC G290.2+01.2","Loden 280",167.452,-59.1,290.202,1.257,0.246,-6.913,2.462,"nan",0.0,13.0,5.7,"AC","nan","nan"
"UCC G290.2-00.2","UBC 512",166.386,-60.466,290.242,-0.218,0.208,-6.263,1.943,20.506,6.0,73.0,2.6,"AA","nan","nan"
"UCC G290.2+01.3","Basel 17",167.65,-59.047,290.257,1.33,0.45,-6.609,2.199,-5.453,1.0,45.0,4.1,"AB","nan","nan"
"UCC G290.3-02.9","Graham 1",164.134,-63.018,290.319,-2.978,0.265,-6.261,2.177,47.507,1.0,23.0,1.3,"AB","nan","nan"
"UCC G290.3-00.5","CWNU 2064",166.2679,-60.8139,290.326,-0.576,0.198,-7.372,2.461,"nan",0.0,23.0,1.1,"AB","nan","nan"
"UCC G290.3-02.2","CWWDL 851",164.8687,-62.3136,290.318,-2.218,0.216,-6.256,2.156,-0.101,2.0,12.0,8.0,"BC","nan","nan"
"UCC G290.3-10.2","ESO 062 08",155.415,-69.348,290.36,-10.217,0.255,-6.777,3.634,"nan",0.0,19.0,9.8,"BC","nan","nan"
"UCC G290.3+01.2","Gulliver 34",167.722,-59.158,290.361,1.224,0.207,-6.233,2.424,16.552,5.0,60.0,2.2,"AA","oc0556","38.3"
"UCC G290.3+01.2a","OC 0556",167.7306,-59.1666,290.36,1.223,0.188,-6.262,2.417,18.417,3.0,24.0,1.5,"AA","gulliver34","92.0"
"UCC G290.3-00.8","UBC 1497",166.11,-61.11,290.353,-0.888,0.205,-5.597,1.499,47.392,2.0,20.0,4.4,"BB","nan","nan"
"UCC G290.3-01.2","CWNU 2048",165.8158,-61.4487,290.339,-1.242,0.382,-7.439,2.013,-21.597,1.0,21.0,7.4,"BB","nan","nan"
"UCC G290.3-14.4","FSR 1566",147.645,-72.762,290.405,-14.412,0.178,-6.764,3.706,"nan",0.0,25.0,8.8,"CC","nan","nan"
"UCC G290.4-09.8","FSR 1568",156.1954,-69.071,290.448,-9.82,0.287,-5.793,2.263,5.256,1.0,22.0,4.1,"DC","nan","nan"
"UCC G290.4-01.1","NGC 3519;Ruprecht 93;OCL 844;ESO 128 30;MWSC 1885;FoF 1062",166.037,-61.372,290.451,-1.139,0.446,-6.426,3.132,-27.77,15.0,224.0,4.7,"AB","nan","nan"
"UCC G290.4+02.3","CWNU 2383",168.7409,-58.1518,290.45,2.357,0.291,-5.542,1.977,-9.148,1.0,23.0,3.3,"AB","nan","nan"
"UCC G290.4-01.4","UBC 1498",165.81,-61.7,290.46,-1.489,0.265,-6.626,2.096,-14.837,1.0,19.0,3.6,"CB","nan","nan"
"UCC G290.4+06.4","CWNU 3500",171.2741,-54.37,290.483,6.4,0.098,-4.916,1.169,42.914,4.0,17.0,4.7,"BC","nan","nan"
"UCC G290.4-05.7","CWNU 4168",161.6178,-65.5716,290.474,-5.766,0.078,-4.425,2.064,"nan",0.0,14.0,3.0,"DC","nan","nan"
"UCC G290.4+01.5","Stock 13",168.248,-58.88,290.52,1.598,0.326,-6.027,1.905,-13.118,1.0,77.0,6.2,"AB","ubc267","50.6"
"UCC G290.5+01.5","UBC 267",168.283,-58.901,290.566,1.572,0.323,-6.016,1.831,"nan",0.0,54.0,4.6,"AB","stock13","72.2"
"UCC G290.5-04.5","OC 0557",163.0694,-64.4769,290.542,-4.509,0.609,-7.814,2.174,-12.055,4.0,23.0,4.4,"AB","nan","nan"
"UCC G290.5-00.8","Loden 306",166.485,-61.12,290.568,-0.822,0.197,-6.47,2.654,2.581,2.0,16.0,5.8,"DB","nan","nan"
"UCC G290.5-00.9","Shorlin 2",166.387,-61.255,290.555,-0.959,0.199,-6.357,1.447,"nan",0.0,17.0,6.7,"DC","nan","nan"
"UCC G290.5+00.0","HSC 2401",167.1523,-60.3875,290.55,-0.004,0.12,-6.409,2.142,35.412,5.0,34.0,1.2,"CB","nan","nan"
"UCC G290.5-01.3","HSC 2402",166.0368,-61.6539,290.545,-1.399,0.804,-12.097,5.963,-13.181,2.0,23.0,8.4,"CC","nan","nan"
"UCC G290.5+00.9","OC 0558",167.8635,-59.5356,290.562,0.91,0.192,-6.99,2.334,22.31,4.0,25.0,1.0,"CA","nan","nan"
"UCC G290.5-00.9a","Shorlin 1",166.443,-61.231,290.566,-0.918,0.108,-5.902,2.199,151.959,1.0,33.0,0.4,"AB","oc0559","45.5"
"UCC G290.5-00.9b","OC 0559",166.4564,-61.2232,290.566,-0.918,0.11,-5.897,2.199,93.753,2.0,24.0,1.8,"AB","shorlin1","60.0"
"UCC G290.6+00.0","Teutsch 227",167.3143,-60.3121,290.687,0.114,0.366,-6.218,1.854,-28.473,1.0,41.0,5.0,"BB","ngc3572;hogg10","48.8;17.1"
"UCC G290.6-02.1","CWWDL 849",165.5317,-62.3371,290.59,-2.091,0.263,-6.464,2.252,-9.824,3.0,13.0,13.3,"DC","nan","nan"
"UCC G290.6-01.4","CWNU 3882",166.0849,-61.7552,290.622,-1.476,0.113,-5.871,2.282,32.991,8.0,59.0,1.6,"AA","nan","nan"
"UCC G290.6-01.7","CWNU 3798",165.8748,-62.0646,290.632,-1.795,0.127,-5.974,2.358,5.029,1.0,15.0,4.1,"BB","nan","nan"
"UCC G290.6-01.2","CWWDL 839",166.3484,-61.569,290.659,-1.244,0.189,-6.008,1.972,-20.885,2.0,10.0,4.6,"CB","nan","nan"
"UCC G290.6+01.7","HSC 2403",168.6463,-58.8358,290.682,1.711,1.448,-13.728,2.047,-7.512,11.0,31.0,23.2,"CC","nan","nan"
"UCC G290.6+03.8","FSR 1569;MWSC 1935",170.0928,-56.8234,290.698,3.87,0.135,-5.608,1.635,21.74,2.0,12.0,6.6,"CC","nan","nan"
"UCC G290.6-12.1","CWNU 61",153.0547,-71.0931,290.772,-12.167,1.847,-7.929,5.569,9.094,14.0,33.0,22.6,"BB","nan","nan"
"UCC G290.6-00.3","Teutsch 143a;Wray 1;Wray 15-751;DSH J1108.6-6042;FSR 1570;MWSC 1898",167.141,-60.741,290.691,-0.335,0.222,-5.618,2.269,20.097,22.0,180.0,1.9,"AA","teutsch143b","98.3"
"UCC G290.6-00.3a","Teutsch 143b;DSH J1108.5-6044",167.1464,-60.7442,290.689,-0.335,0.221,-5.623,2.268,20.097,22.0,199.0,1.9,"AA","teutsch143a","88.9"
"UCC G290.7+00.0","Loden 309",167.3996,-60.527,290.749,-0.101,0.51,-9.239,2.351,-49.436,1.0,39.0,11.5,"CC","nan","nan"
"UCC G290.7-00.2","UBC 659",167.285,-60.687,290.735,-0.257,0.381,-6.265,1.378,-11.66,1.0,24.0,2.9,"CB","nan","nan"
"UCC G290.7+00.1","NGC 3572",167.64,-60.294,290.759,0.152,0.381,-6.245,1.904,-4.918,7.0,122.0,3.7,"AA","teutsch227;hogg10","16.4;14.8"
"UCC G290.7+00.8","HSC 2404",168.135,-59.6969,290.743,0.813,0.275,-4.046,0.21,-13.193,7.0,72.0,2.3,"AB","cwnu3355","100.0"
"UCC G290.7+00.8a","CWNU 3355",168.1348,-59.6983,290.744,0.812,0.272,-4.048,0.196,-12.931,10.0,122.0,3.3,"AB","hsc2404","59.0"
"UCC G290.7-10.5","FSR 1572;MWSC 1799",155.9008,-69.8237,290.73,-10.561,0.278,-6.913,5.199,-29.75,2.0,21.0,7.5,"AC","nan","nan"
"UCC G290.7+00.0a","Hogg 10",167.663,-60.385,290.807,0.083,0.391,-6.205,1.787,-10.868,1.0,36.0,3.3,"AA","ngc3572;teutsch227","50.0;19.4"
"UCC G290.8-00.2","FoF 1086",167.4412,-60.7189,290.834,-0.241,0.224,-6.127,1.98,7.988,1.0,13.0,6.0,"BB","nan","nan"
"UCC G290.8-01.1","VDBH 110;vdBergh-Hagen 110;MWSC 1894;BH 110",166.7713,-61.5097,290.819,-1.117,0.1,-5.913,2.207,41.859,1.0,45.0,1.1,"BA","nan","nan"
"UCC G290.8+00.8","UBC 660",168.369,-59.705,290.903,0.872,0.483,-6.702,0.684,0.424,3.0,59.0,4.4,"AB","cwwdl13817","52.5"
"UCC G290.8+15.3","FSR 1573",176.018,-45.925,290.873,15.339,0.328,-10.219,2.689,3.642,2.0,21.0,6.6,"DD","nan","nan"
"UCC G290.8+00.2","Collinder 240",167.91,-60.309,290.915,0.2,0.246,-6.21,2.564,42.471,1.0,9.0,6.4,"DC","nan","nan"
"UCC G290.8+00.1","Hogg 11",167.903,-60.39,290.905,0.157,0.384,-6.006,1.548,"nan",0.0,17.0,4.0,"BB","nan","nan"
"UCC G290.9+15.6","FSR 1574",176.175,-45.66,290.912,15.627,0.363,-10.792,1.118,7.925,1.0,26.0,7.1,"DC","nan","nan"
"UCC G290.9-00.7","HSC 2405",167.2374,-61.229,290.904,-0.766,0.182,-6.004,2.563,-10.435,3.0,19.0,2.6,"CB","nan","nan"
"UCC G290.9+01.1","PHOC 31",168.7355,-59.4268,290.928,1.185,0.935,-6.85,2.382,-15.874,14.0,63.0,6.4,"AB","nan","nan"
"UCC G290.9+00.8","CWWDL 13817",168.5379,-59.7093,290.927,0.873,0.484,-6.697,0.699,0.424,3.0,34.0,3.8,"BA","ubc660","91.2"
"UCC G290.9-00.1","Trumpler 18;FoF 1526",167.826,-60.656,290.954,-0.122,0.65,-7.147,0.609,-8.602,12.0,158.0,5.0,"AB","nan","nan"
"UCC G291.0+00.0","HSC 2406",168.099,-60.4932,291.012,0.054,0.389,-6.119,1.82,"nan",0.0,23.0,2.9,"AA","nan","nan"
"UCC G291.0-02.0","DBSB 60",166.385,-62.482,291.003,-2.076,0.178,-5.269,1.854,34.157,2.0,18.0,2.9,"AC","nan","nan"
"UCC G291.0+01.4","CWNU 4754",169.1502,-59.2457,291.063,1.42,0.112,-4.977,1.664,"nan",0.0,25.0,4.4,"DC","nan","nan"
"UCC G291.0-03.3","UBC 268",165.349,-63.655,291.088,-3.359,0.242,-6.128,1.965,1.68,12.0,127.0,3.6,"AA","nan","nan"
"UCC G291.0-05.4","CWNU 4861",163.2853,-65.5423,291.106,-5.421,0.184,-5.826,2.419,24.127,1.0,13.0,5.7,"DC","hsc2409","12.0"
"UCC G291.0-00.2","CWNU 4456",168.0035,-60.7763,291.101,-0.205,0.132,-5.655,1.996,"nan",0.0,18.0,2.7,"CB","hogg12","56.0"
"UCC G291.1-00.1","Hogg 12;OCL 851;ESO 129 11;MWSC 1918",168.0631,-60.76,291.109,-0.205,0.128,-5.541,1.998,7.429,2.0,28.0,4.7,"BB","cwnu4456","50.0"
"UCC G291.1-00.7","CWNU 3568",167.638,-61.2691,291.112,-0.709,0.107,-5.69,2.088,"nan",0.0,14.0,3.6,"AB","nan","nan"
"UCC G291.1-00.5","ASCC 65;MWSC 1909",167.7648,-61.125,291.152,-0.572,0.384,-6.289,1.145,3.006,11.0,269.0,6.0,"AB","nan","nan"
"UCC G291.1-35.7","NGC 1520",59.464,-76.797,291.101,-35.693,0.041,1.793,-0.437,"nan",0.0,23.0,9.3,"AB","nan","nan"
"UCC G291.1+01.5","CWNU 1139;OCSN 180",169.4455,-59.1644,291.19,1.596,3.782,-23.745,6.049,12.605,22.0,59.0,37.5,"BB","hsc2408","91.5"
"UCC G291.1+01.6","HSC 2408",169.5082,-59.0858,291.086,1.588,3.764,-23.529,6.114,12.605,28.0,74.0,39.9,"BB","cwnu1139","73.0"
"UCC G291.1-01.3","CWWDL 848",167.3178,-61.8487,291.137,-1.326,0.222,-5.8,1.872,32.213,2.0,11.0,8.3,"DC","nan","nan"
"UCC G291.1-07.6","UPK 567",161.029,-67.524,291.179,-7.589,1.557,-6.368,0.107,5.909,36.0,71.0,23.7,"AA","nan","nan"
"UCC G291.2-00.7","DBSB 62",167.835,-61.29,291.155,-0.67,0.147,-6.375,1.908,-0.934,5.0,103.0,4.8,"BC","nan","nan"
"UCC G291.2-00.1","DBSB 61;MWSC 1919",168.2563,-60.7922,291.21,-0.177,0.379,-6.109,1.046,"nan",0.0,210.0,1.7,"AA","ngc3590","82.4"
"UCC G291.2-00.1a","NGC 3590;FoF 237",168.262,-60.79,291.212,-0.177,0.377,-6.106,1.038,"nan",0.0,173.0,1.6,"AA","dbsb61","100.0"
"UCC G291.2-05.4","HSC 2409",163.5414,-65.6712,291.231,-5.483,0.139,-5.56,2.483,51.293,1.0,16.0,3.4,"BC","cwnu4861","12.0"
"UCC G291.2+01.0","CWNU 1759",169.2387,-59.6294,291.131,1.08,0.518,-6.524,1.425,-20.16,1.0,26.0,8.6,"BB","nan","nan"
"UCC G291.2+02.5","ESO 129 19",170.287,-58.215,291.237,2.575,0.158,-4.96,2.032,86.262,1.0,12.0,7.7,"DC","nan","nan"
"UCC G291.2+00.1","CWNU 4390",168.6123,-60.5346,291.275,0.127,0.163,-5.736,1.887,26.457,2.0,18.0,3.4,"DB","nan","nan"
"UCC G291.2-00.5","UBC 661",168.158,-61.132,291.34,-0.536,0.428,-5.832,1.29,"nan",0.0,39.0,4.8,"AB","nan","nan"
"UCC G291.3+00.5","HSC 2411",169.0248,-60.1408,291.317,0.572,0.695,-7.063,0.383,28.35,2.0,25.0,6.7,"BC","nan","nan"
"UCC G291.3+01.9","Loden 336",170.0,-58.8333,291.32,2.028,0.165,-6.627,2.057,0.262,3.0,16.0,6.9,"BC","nan","nan"
"UCC G291.3-02.3","CWWDL 529",166.7609,-62.8595,291.343,-2.347,0.528,-6.999,1.845,-17.772,1.0,17.0,6.2,"AB","ubc269","44.0"
"UCC G291.3-02.3a","UBC 269",166.769,-62.87,291.356,-2.354,0.547,-7.037,1.702,-17.772,1.0,62.0,4.6,"AB","cwwdl529","17.7"
"UCC G291.3-00.4","CWWDL 13579",168.326,-61.1098,291.341,-0.459,0.444,-6.5,1.692,"nan",0.0,16.0,12.0,"CC","nan","nan"
"UCC G291.3+00.4","Hogg 13",169.076,-60.245,291.387,0.43,0.207,-6.661,2.054,-0.886,3.0,11.0,7.5,"CC","nan","nan"
"UCC G291.3-010.0","Theia 704",158.1981,-69.7304,291.787,-10.015,1.901,-9.648,5.156,7.035,8.0,21.0,28.2,"DC","nan","nan"
"UCC G291.3+02.4","CWNU 4034",170.4143,-58.4378,291.436,2.409,1.004,-11.217,1.961,-5.666,8.0,28.0,16.1,"AC","hsc2412","78.6"
"UCC G291.4+02.4","HSC 2412",170.5243,-58.3865,291.435,2.431,1.005,-11.191,1.961,-4.406,9.0,24.0,7.2,"BC","cwnu4034","88.0"
"UCC G291.4+01.2","UBC 270",169.813,-59.552,291.496,1.254,0.4,-6.348,1.153,"nan",0.0,61.0,2.7,"AB","cwwdl2211","78.7"
"UCC G291.4-04.5","CWNU 4380",165.0772,-64.888,291.489,-4.505,0.075,-4.483,1.84,42.185,4.0,29.0,2.9,"BC","nan","nan"
"UCC G291.4+01.2a","CWWDL 2211",169.8266,-59.5668,291.501,1.252,0.406,-6.348,1.147,"nan",0.0,49.0,2.6,"AA","ubc270","98.0"
"UCC G291.5-09.1","ESO 062 11",159.7276,-69.0304,291.498,-9.148,0.275,-7.106,2.571,-7.987,2.0,18.0,4.8,"AC","nan","nan"
"UCC G291.5+01.5","UBC 271",170.2206,-59.2958,291.597,1.567,0.353,-5.244,1.816,-22.796,21.0,97.0,2.9,"AA","fof1540;cwwdl2753","100.0;19.6"
"UCC G291.5+01.5a","FoF 1540",170.219,-59.302,291.597,1.569,0.35,-5.24,1.817,-22.796,23.0,122.0,3.3,"AA","ubc271;cwwdl2753","79.5;18.0"
"UCC G291.6+01.5","CWWDL 2753",170.2399,-59.2959,291.604,1.576,0.351,-5.35,1.817,-21.183,7.0,25.0,2.4,"BB","fof1540;ubc271","88.0;76.0"
"UCC G291.6+02.3","VDBH 118;vdBergh-Hagen 118;ESO 129 20;MWSC 1939;BH 118",170.765,-58.549,291.601,2.365,0.098,-4.44,1.484,3.495,4.0,231.0,1.0,"AB","nan","nan"
"UCC G291.6-02.6","CWNU 2335",167.0192,-63.2586,291.59,-2.674,0.274,-5.126,1.459,"nan",0.0,16.0,9.5,"CB","nan","nan"
"UCC G291.6-00.5","NGC 3603",168.795,-61.259,291.625,-0.522,0.107,-5.578,1.96,46.083,4.0,494.0,1.1,"AB","nan","nan"
"UCC G291.6+01.8","CWNU 2432",170.509,-59.0235,291.646,1.924,0.338,-6.044,1.806,"nan",0.0,25.0,5.9,"BB","nan","nan"
"UCC G291.6-17.8","FSR 1577",142.192,-76.085,291.694,-17.875,0.257,-6.381,4.519,43.302,1.0,24.0,9.6,"DC","nan","nan"
"UCC G291.6-01.5","CWWDL 13408",168.0614,-62.2777,291.648,-1.577,0.422,-5.847,1.593,-2.442,2.0,39.0,5.2,"AA","ubc272","92.3"
"UCC G291.6-02.0","HSC 2416",167.701,-62.7366,291.752,-2.09,0.243,-5.155,1.17,-10.178,1.0,20.0,5.0,"CB","nan","nan"
"UCC G291.6-01.5a","UBC 272",168.099,-62.284,291.686,-1.587,0.409,-5.839,1.58,10.002,1.0,73.0,5.6,"AA","cwwdl13408","49.3"
"UCC G291.7-02.0","CWNU 4208",167.8275,-62.7608,291.752,-2.09,0.22,-4.895,1.922,0.976,4.0,47.0,2.0,"DB","nan","nan"
"UCC G291.7-00.2","CWNU 2442",169.2283,-61.101,291.754,-0.295,0.263,-6.234,1.756,"nan",0.0,23.0,4.0,"BB","nan","nan"
"UCC G291.7-12.8","OC 0560",154.5577,-72.2769,291.72,-12.753,0.522,-6.873,1.691,-22.78,11.0,19.0,15.0,"DB","ubc274;fof5","20.0;8.0"
"UCC G291.7-01.3","CWNU 3813",168.4573,-62.0995,291.784,-1.36,0.182,-6.794,2.071,-9.083,3.0,57.0,1.7,"AB","nan","nan"
"UCC G291.7-03.6","HSC 2417",166.54,-64.2278,291.823,-3.61,0.694,-6.535,4.981,7.971,2.0,20.0,15.1,"AC","nan","nan"
"UCC G291.8+00.8","HSC 2418",170.1806,-60.0412,291.877,0.968,0.955,-9.916,1.142,-0.182,2.0,22.0,14.8,"CC","nan","nan"
"UCC G291.8+00.0","HSC 2419",169.5926,-60.8471,291.799,0.063,0.777,-14.433,1.672,-23.497,8.0,29.0,13.6,"CC","nan","nan"
"UCC G291.8-00.6","DBSB 66",169.11,-61.485,291.881,-0.652,0.311,-7.59,2.222,-14.393,2.0,40.0,7.6,"DC","nan","nan"
"UCC G291.8+02.0","DBSB 64",171.0578,-58.9352,291.745,2.015,1.077,-10.531,2.031,-17.774,10.0,21.0,13.8,"BC","nan","nan"
"UCC G291.9-03.1","VDBH 111;vdBergh-Hagen 111;ESO 093 05;MWSC 1901;BH 111",167.32,-63.834,291.952,-3.161,0.367,-8.167,2.983,-66.23,1.0,66.0,2.1,"AB","oc0561","45.5"
"UCC G291.9-03.1a","OC 0561",167.3343,-63.833,291.952,-3.16,0.368,-8.188,2.983,"nan",0.0,30.0,1.6,"AB","vdbh111","100.0"
"UCC G291.9+00.4","CWNU 4076",170.153,-60.5133,291.975,0.422,0.144,-5.876,1.636,45.157,4.0,16.0,5.3,"CB","nan","nan"
"UCC G291.9+00.3","CWNU 1008;OCSN 162",170.1133,-60.6113,291.949,0.311,2.167,-14.255,-2.832,7.479,15.0,45.0,26.7,"AB","nan","nan"
"UCC G292.0+00.3","UBC 273",170.302,-60.568,292.076,0.395,0.43,-6.348,1.155,"nan",0.0,45.0,3.1,"AB","cwwdl2215;lisc2337","84.4;75.6"
"UCC G292.0+00.3a","CWWDL 2215",170.3212,-60.5649,292.07,0.397,0.437,-6.342,1.187,1.706,1.0,48.0,2.8,"AB","lisc2337;ubc273","89.6;79.2"
"UCC G292.0+00.3b","LISC 2337",170.337,-60.568,292.076,0.397,0.437,-6.354,1.201,-3.783,2.0,50.0,2.6,"AB","cwwdl2215;ubc273","86.0;68.0"
"UCC G292.0-00.4","CWNU 2735",169.749,-61.3782,292.095,-0.468,0.209,-7.548,2.2,-16.168,1.0,28.0,1.7,"BB","nan","nan"
"UCC G292.0-01.2","CWNU 2538",169.195,-62.0863,292.111,-1.225,0.435,-6.155,1.691,"nan",0.0,44.0,6.6,"AB","nan","nan"
"UCC G292.1-02.0","CWNU 1817",168.5702,-62.8334,292.122,-2.027,0.443,-7.495,1.702,"nan",0.0,20.0,5.8,"AC","nan","nan"
"UCC G292.1-19.4","FSR 1579;MWSC 1638",138.4223,-77.4318,292.113,-19.407,0.292,-5.163,7.389,"nan",0.0,19.0,8.2,"BD","nan","nan"
"UCC G292.1-00.5","CWNU 2529",169.7657,-61.4578,292.125,-0.539,0.121,-5.376,1.791,-46.68,6.0,52.0,1.2,"AA","nan","nan"
"UCC G292.1+00.7","CWWDL 9305",170.6624,-60.2889,292.168,0.7,0.255,-6.146,1.656,-4.823,1.0,7.0,14.0,"DC","nan","nan"
"UCC G292.1+02.6","FSR 1580;MWSC 1944",171.917,-58.471,292.152,2.648,0.098,-5.292,1.36,-9.363,1.0,17.0,2.0,"BB","nan","nan"
"UCC G292.1-01.2","HSC 2423",169.3268,-62.0886,292.156,-1.207,0.167,-6.682,2.071,643.732,1.0,24.0,1.2,"DC","nan","nan"
